 ******* Program UNSATCHEM-1D
 ******* 
 Missouri Field Experiment - 1981                                        
 Date:  21. 3.    Time:  15:17:51
 Units: L = cm   , T = days , M = mmol 



                          Node( 21)                               Node( 41)                               Node( 56)

         time        h      theta    Temp    CO2             h      theta    Temp    CO2             h      theta    Temp    CO2      
       194.676    -124.93  0.3057  20.884  0.01014       -88.33  0.4051  21.502  0.02050       -72.87  0.4142  22.050  0.03378
       195.000    -127.16  0.3045  20.950  0.00999       -89.45  0.4044  21.447  0.02016       -73.68  0.4136  21.981  0.03360
       195.000    -127.16  0.3045  20.950  0.00999       -89.45  0.4044  21.447  0.02016       -73.68  0.4136  21.981  0.03360
       195.333    -129.46  0.3034  20.078  0.00978       -90.60  0.4038  21.392  0.01957       -74.52  0.4131  21.917  0.03324
       195.556    -130.98  0.3026  20.143  0.00927       -91.38  0.4033  21.272  0.01902       -75.07  0.4127  21.878  0.03285
       195.778    -132.48  0.3018  20.750  0.00890       -92.16  0.4028  21.182  0.01864       -75.62  0.4124  21.831  0.03259
       196.000    -133.97  0.3010  20.643  0.00885       -92.95  0.4024  21.183  0.01827       -76.16  0.4121  21.780  0.03233
       196.000    -133.97  0.3010  20.643  0.00885       -92.95  0.4024  21.183  0.01827       -76.16  0.4121  21.780  0.03233
       196.333    -136.16  0.2999  19.788  0.00879       -94.14  0.4018  21.140  0.01795       -76.97  0.4116  21.718  0.03205
       196.556    -137.62  0.2992  19.950  0.00838       -94.93  0.4014  21.025  0.01751       -77.50  0.4113  21.682  0.03164
       197.000    -140.43  0.2977  20.448  0.00813       -96.50  0.4007  20.912  0.01720       -78.56  0.4107  21.590  0.03137
       197.000    -140.43  0.2977  20.448  0.00813       -96.50  0.4007  20.912  0.01720       -78.56  0.4107  21.590  0.03137
       197.500    -143.54  0.2961  19.929  0.00809       -98.24  0.3999  20.900  0.01663       -79.74  0.4100  21.497  0.03081
       197.750    -145.11  0.2953  20.246  0.00777       -99.11  0.3995  20.851  0.01611       -80.33  0.4097  21.463  0.03019
       198.000    -146.67  0.2945  20.399  0.00758       -99.98  0.3991  20.832  0.01586       -80.91  0.4094  21.430  0.02988
       198.000    -146.67  0.2945  20.399  0.00758       -99.98  0.3991  20.832  0.01586       -80.91  0.4094  21.430  0.02988
       198.500    -149.68  0.2931  19.524  0.00767      -101.68  0.3983  20.774  0.01562       -82.07  0.4087  21.364  0.02958
       198.750    -151.20  0.2925  19.735  0.00729      -102.53  0.3979  20.671  0.01517       -82.65  0.4084  21.330  0.02899
       199.000    -152.67  0.2920  19.655  0.00713      -103.37  0.3975  20.590  0.01494       -83.22  0.4080  21.287  0.02870
       199.000    -152.67  0.2920  19.655  0.00713      -103.37  0.3975  20.590  0.01494       -83.22  0.4080  21.287  0.02870
       199.333    -154.61  0.2912  18.683  0.00715      -104.48  0.3970  20.469  0.01470       -83.99  0.4076  21.218  0.02840
       199.556    -155.87  0.2907  18.784  0.00684      -105.22  0.3967  20.317  0.01440       -84.49  0.4073  21.166  0.02800
       200.000    -158.31  0.2897  19.209  0.00665      -106.68  0.3960  20.127  0.01418       -85.50  0.4067  21.040  0.02774
       200.000    -158.31  0.2897  19.209  0.00665      -106.68  0.3960  20.127  0.01418       -85.50  0.4067  21.040  0.02774
       200.500    -160.99  0.2887  18.621  0.00668      -108.29  0.3952  20.047  0.01378       -86.62  0.4061  20.904  0.02721
       200.750    -162.31  0.2882  18.921  0.00644      -109.10  0.3949  19.968  0.01343       -87.18  0.4057  20.848  0.02663
       201.000    -163.61  0.2877  19.048  0.00631      -109.90  0.3945  19.921  0.01325       -87.74  0.4054  20.793  0.02636
       201.000    -163.61  0.2877  19.048  0.00631      -109.90  0.3945  19.921  0.01325       -87.74  0.4054  20.793  0.02636
       201.333    -165.33  0.2870  18.219  0.00641      -110.97  0.3940  19.866  0.01308       -88.47  0.4050  20.723  0.02609
       201.667    -167.02  0.2863  18.478  0.00618      -112.02  0.3935  19.720  0.01287       -89.21  0.4046  20.653  0.02574
       202.000    -168.68  0.2857  18.826  0.00598      -113.07  0.3930  19.644  0.01264       -89.94  0.4041  20.574  0.02539
       202.000    -168.68  0.2857  18.826  0.00598      -113.07  0.3930  19.644  0.01264       -89.94  0.4041  20.574  0.02539
       202.333    -170.31  0.2850  18.115  0.00611      -114.11  0.3925  19.623  0.01242       -90.67  0.4037  20.501  0.02505
       202.556    -171.41  0.2846  18.235  0.00595      -114.81  0.3922  19.545  0.01226       -91.15  0.4034  20.459  0.02472
       203.000    -173.55  0.2838  18.762  0.00579      -116.17  0.3916  19.460  0.01213       -92.12  0.4029  20.371  0.02450
       203.000    -173.55  0.2838  18.762  0.00579      -116.17  0.3916  19.460  0.01213       -92.12  0.4029  20.371  0.02450
       203.500    -175.91  0.2828  18.252  0.00591      -117.70  0.3909  19.465  0.01189       -93.18  0.4023  20.284  0.02409
       203.750    -177.11  0.2824  18.574  0.00573      -118.47  0.3906  19.423  0.01169       -93.73  0.4020  20.252  0.02364
       204.000    -178.29  0.2819  18.734  0.00564      -119.22  0.3903  19.409  0.01158       -94.27  0.4017  20.220  0.02343
       204.000    -178.29  0.2819  18.734  0.00564      -119.22  0.3903  19.409  0.01158       -94.27  0.4017  20.220  0.02343
       204.333    -179.85  0.2813  17.988  0.00576      -120.22  0.3899  19.394  0.01147       -94.97  0.4014  20.179  0.02322
       204.667    -181.37  0.2807  18.449  0.00557      -121.20  0.3896  19.303  0.01134       -95.67  0.4011  20.137  0.02295
       205.000    -182.95  0.2801  18.956  0.00543      -122.18  0.3892  19.304  0.01119       -96.37  0.4008  20.091  0.02268
       205.000    -182.95  0.2801  18.956  0.00543      -122.18  0.3892  19.304  0.01119       -96.37  0.4008  20.091  0.02268
       205.333    -184.50  0.2794  18.324  0.00564      -123.14  0.3889  19.366  0.01105       -97.06  0.4005  20.056  0.02242
       205.556    -185.52  0.2790  18.490  0.00552      -123.78  0.3886  19.337  0.01097       -97.51  0.4002  20.043  0.02216
       206.000    -187.51  0.2783  19.089  0.00539      -125.03  0.3882  19.336  0.01090       -98.41  0.3998  20.014  0.02200
       206.000    -187.51  0.2783  19.089  0.00539      -125.03  0.3882  19.336  0.01090       -98.41  0.3998  20.014  0.02200
       206.500    -189.78  0.2776  18.636  0.00556      -126.42  0.3877  19.419  0.01076       -99.42  0.3994  19.990  0.02169
       206.750    -190.89  0.2773  18.985  0.00541      -127.11  0.3874  19.411  0.01065       -99.92  0.3991  19.988  0.02135
       207.000    -191.99  0.2769  19.165  0.00535      -127.79  0.3872  19.427  0.01058      -100.42  0.3989  19.984  0.02119
       207.000    -191.99  0.2769  19.165  0.00535      -127.79  0.3872  19.427  0.01058      -100.42  0.3989  19.984  0.02119
       207.333    -193.44  0.2765  18.379  0.00550      -128.70  0.3868  19.446  0.01051      -101.08  0.3986  19.977  0.02103
       207.667    -194.89  0.2761  18.693  0.00532      -129.59  0.3865  19.365  0.01043      -101.73  0.3983  19.966  0.02083
       208.000    -196.30  0.2756  19.077  0.00518      -130.48  0.3862  19.348  0.01031      -102.38  0.3980  19.943  0.02062
       208.000    -196.30  0.2756  19.077  0.00518      -130.48  0.3862  19.348  0.01031      -102.38  0.3980  19.943  0.02062
       208.333    -197.69  0.2752  18.401  0.00536      -131.36  0.3858  19.380  0.01020      -103.02  0.3977  19.920  0.02042
       208.556    -198.60  0.2749  18.543  0.00523      -131.94  0.3856  19.334  0.01014      -103.45  0.3975  19.910  0.02021
       209.000    -200.44  0.2744  19.109  0.00510      -133.09  0.3852  19.308  0.01008      -104.30  0.3971  19.882  0.02008
       209.000    -200.44  0.2744  19.109  0.00510      -133.09  0.3852  19.308  0.01008      -104.30  0.3971  19.882  0.02008
       209.500    -202.45  0.2738  18.633  0.00527      -134.37  0.3847  19.370  0.00995      -105.24  0.3967  19.855  0.01983
       209.750    -203.44  0.2735  18.974  0.00512      -135.01  0.3845  19.354  0.00986      -105.71  0.3964  19.851  0.01955
       210.000    -204.43  0.2732  19.148  0.00507      -135.65  0.3843  19.363  0.00980      -106.18  0.3962  19.845  0.01942
       210.000    -204.43  0.2732  19.148  0.00507      -135.65  0.3843  19.363  0.00980      -106.18  0.3962  19.845  0.01942
       210.333    -205.73  0.2728  18.354  0.00522      -136.49  0.3839  19.375  0.00974      -106.80  0.3959  19.836  0.01929
       210.556    -206.59  0.2725  18.532  0.00504      -137.05  0.3837  19.311  0.00968      -107.21  0.3957  19.829  0.01912
       211.000    -208.30  0.2720  19.107  0.00494      -138.16  0.3833  19.269  0.00962      -108.03  0.3954  19.799  0.01900
       211.000    -208.30  0.2720  19.107  0.00494      -138.16  0.3833  19.269  0.00962      -108.03  0.3954  19.799  0.01900
       211.500    -210.21  0.2715  18.606  0.00510      -139.40  0.3829  19.328  0.00949      -108.94  0.3949  19.769  0.01878
       211.750    -211.16  0.2712  18.966  0.00496      -140.02  0.3826  19.307  0.00942      -109.40  0.3947  19.764  0.01853
       212.000    -212.09  0.2709  19.121  0.00491      -140.63  0.3824  19.315  0.00937      -109.85  0.3945  19.758  0.01841
       212.000    -212.09  0.2709  19.121  0.00491      -140.63  0.3824  19.315  0.00937      -109.85  0.3945  19.758  0.01841
       212.500    -213.93  0.2703  18.486  0.00505      -141.85  0.3820  19.327  0.00931      -110.75  0.3941  19.744  0.01830
       212.750    -214.85  0.2701  18.959  0.00483      -142.46  0.3817  19.282  0.00923      -111.20  0.3939  19.737  0.01807
       213.000    -215.78  0.2698  19.114  0.00483      -143.07  0.3815  19.289  0.00916      -111.64  0.3937  19.725  0.01796
       213.000    -215.78  0.2698  19.114  0.00483      -143.07  0.3815  19.289  0.00916      -111.64  0.3937  19.725  0.01796
       213.333    -217.00  0.2694  18.309  0.00498      -143.87  0.3812  19.301  0.00911      -112.24  0.3934  19.710  0.01785
       213.556    -217.81  0.2692  18.503  0.00480      -144.41  0.3810  19.233  0.00907      -112.63  0.3932  19.702  0.01771
       214.000    -219.41  0.2687  19.063  0.00471      -145.46  0.3806  19.190  0.00901      -113.41  0.3929  19.670  0.01761
       214.000    -219.41  0.2687  19.063  0.00471      -145.46  0.3806  19.190  0.00901      -113.41  0.3929  19.670  0.01761
       214.500    -221.19  0.2682  18.572  0.00488      -146.65  0.3802  19.245  0.00891      -114.29  0.3925  19.638  0.01742
       214.750    -222.08  0.2679  18.922  0.00474      -147.25  0.3800  19.224  0.00886      -114.72  0.3923  19.633  0.01721
       215.000    -222.99  0.2676  19.082  0.00469      -147.84  0.3798  19.231  0.00881      -115.16  0.3921  19.626  0.01711
       215.000    -222.99  0.2676  19.082  0.00469      -147.84  0.3798  19.231  0.00881      -115.16  0.3921  19.626  0.01711
       215.333    -224.18  0.2673  18.228  0.00484      -148.62  0.3795  19.234  0.00876      -115.74  0.3918  19.615  0.01702
       215.667    -225.36  0.2669  18.359  0.00467      -149.42  0.3792  19.122  0.00873      -116.32  0.3915  19.599  0.01689
       216.000    -226.52  0.2666  18.600  0.00453      -150.19  0.3790  19.050  0.00863      -116.90  0.3912  19.565  0.01676
       216.000    -226.52  0.2666  18.600  0.00453      -150.19  0.3790  19.050  0.00863      -116.90  0.3912  19.565  0.01676
       216.333    -227.67  0.2662  17.852  0.00467      -150.96  0.3788  19.019  0.00854      -117.46  0.3910  19.523  0.01663
       216.556    -228.43  0.2660  17.959  0.00453      -151.48  0.3786  18.935  0.00849      -117.85  0.3908  19.498  0.01650
       217.000    -229.99  0.2655  18.466  0.00441      -152.48  0.3784  18.847  0.00843      -118.62  0.3905  19.435  0.01641
       217.000    -229.99  0.2655  18.466  0.00441      -152.48  0.3784  18.847  0.00843      -118.62  0.3905  19.435  0.01641
       217.500    -231.75  0.2650  17.945  0.00457      -153.61  0.3780  18.853  0.00832      -119.46  0.3902  19.370  0.01624
       217.750    -232.62  0.2647  18.268  0.00442      -154.17  0.3779  18.813  0.00827      -119.87  0.3901  19.348  0.01605
       218.000    -233.49  0.2645  18.427  0.00438      -154.73  0.3777  18.802  0.00822      -120.30  0.3899  19.326  0.01596
       218.000    -233.49  0.2645  18.427  0.00438      -154.73  0.3777  18.802  0.00822      -120.30  0.3899  19.326  0.01596
       218.333    -234.63  0.2641  17.611  0.00452      -155.46  0.3775  18.787  0.00817      -120.86  0.3897  19.296  0.01587
       218.667    -235.76  0.2638  17.909  0.00435      -156.19  0.3773  18.678  0.00813      -121.41  0.3895  19.263  0.01575
       219.000    -236.90  0.2635  18.274  0.00424      -156.92  0.3771  18.637  0.00805      -121.95  0.3893  19.220  0.01563
       219.000    -236.90  0.2635  18.274  0.00424      -156.92  0.3771  18.637  0.00805      -121.95  0.3893  19.220  0.01563
       219.020    -236.97  0.2635  18.228  0.00441      -156.96  0.3771  18.641  0.00797      -121.99  0.3893  19.217  0.01551
       219.046    -237.07  0.2634  18.155  0.00441      -157.02  0.3770  18.647  0.00797      -122.03  0.3893  19.213  0.01551
       219.072    -237.16  0.2634  18.066  0.00439      -157.07  0.3770  18.653  0.00797      -122.07  0.3893  19.210  0.01550
       219.106    -237.28  0.2634  17.935  0.00437      -157.15  0.3770  18.659  0.00797      -122.13  0.3892  19.205  0.01549
       219.150    -237.43  0.2634  17.755  0.00434      -157.24  0.3770  18.663  0.00797      -122.20  0.3892  19.200  0.01548
       219.194    -237.58  0.2633  17.583  0.00431      -157.34  0.3769  18.662  0.00797      -122.27  0.3892  19.195  0.01546
       219.238    -237.74  0.2633  17.437  0.00428      -157.43  0.3769  18.654  0.00797      -122.34  0.3892  19.191  0.01545
       219.282    -237.89  0.2633  17.329  0.00426      -157.53  0.3769  18.641  0.00796      -122.41  0.3891  19.187  0.01543
       219.325    -238.04  0.2632  17.269  0.00424      -157.62  0.3769  18.622  0.00795      -122.49  0.3891  19.183  0.01542
       219.369    -238.19  0.2632  17.261  0.00424      -157.72  0.3768  18.599  0.00794      -122.56  0.3891  19.179  0.01540
       219.413    -238.34  0.2631  17.305  0.00424      -157.81  0.3768  18.574  0.00792      -122.63  0.3891  19.175  0.01539
       219.472    -238.53  0.2631  17.436  0.00425      -157.94  0.3768  18.540  0.00791      -122.73  0.3890  19.168  0.01537
       219.547    -238.79  0.2630  17.697  0.00427      -158.10  0.3767  18.504  0.00789      -122.85  0.3890  19.157  0.01535
       219.623    -239.04  0.2630  18.006  0.00433      -158.26  0.3767  18.482  0.00788      -122.98  0.3889  19.145  0.01533
       219.717    -239.36  0.2629  18.351  0.00440      -158.47  0.3766  18.482  0.00787      -123.13  0.3889  19.128  0.01530
       219.811    -239.67  0.2628  18.541  0.00449      -158.67  0.3766  18.508  0.00787      -123.28  0.3888  19.111  0.01526
       219.906    -239.98  0.2628  18.507  0.00457      -158.87  0.3765  18.552  0.00788      -123.44  0.3888  19.098  0.01523
       220.000    -240.30  0.2627  18.256  0.00462      -159.07  0.3764  18.595  0.00791      -123.59  0.3887  19.088  0.01520
       220.000    -240.30  0.2627  18.256  0.00462      -159.07  0.3764  18.595  0.00791      -123.59  0.3887  19.088  0.01520
       220.100    -240.63  0.2626  17.845  0.00462      -159.28  0.3764  18.622  0.00794      -123.75  0.3886  19.082  0.01517
       220.200    -240.96  0.2625  17.438  0.00459      -159.50  0.3763  18.616  0.00796      -123.91  0.3886  19.080  0.01514
       220.300    -241.29  0.2625  17.185  0.00451      -159.71  0.3763  18.577  0.00796      -124.07  0.3885  19.078  0.01511
       220.400    -241.62  0.2624  17.178  0.00443      -159.92  0.3762  18.517  0.00795      -124.23  0.3885  19.074  0.01508
       220.520    -242.01  0.2623  17.478  0.00438      -160.17  0.3761  18.444  0.00793      -124.42  0.3884  19.064  0.01505
       220.640    -242.40  0.2622  17.948  0.00436      -160.42  0.3760  18.401  0.00789      -124.61  0.3883  19.047  0.01502
       220.820    -242.97  0.2621  18.415  0.00439      -160.80  0.3759  18.418  0.00786      -124.90  0.3882  19.017  0.01498
       221.000    -243.54  0.2620  18.215  0.00446      -161.18  0.3758  18.489  0.00785      -125.19  0.3881  18.994  0.01493
       221.000    -243.54  0.2620  18.215  0.00446      -161.18  0.3758  18.489  0.00785      -125.19  0.3881  18.994  0.01493
       221.200    -244.16  0.2618  17.481  0.00445      -161.60  0.3757  18.522  0.00785      -125.51  0.3880  18.982  0.01488
       221.360    -244.65  0.2617  17.085  0.00433      -161.93  0.3756  18.468  0.00783      -125.76  0.3879  18.978  0.01482
       221.573    -245.29  0.2616  17.353  0.00421      -162.37  0.3755  18.349  0.00779      -126.10  0.3878  18.963  0.01478
       221.787    -245.92  0.2614  17.919  0.00415      -162.81  0.3754  18.291  0.00771      -126.43  0.3877  18.932  0.01472
       222.000    -246.53  0.2613  17.772  0.00423      -163.25  0.3752  18.317  0.00765      -126.76  0.3875  18.898  0.01466
       222.000    -246.53  0.2613  17.772  0.00423      -163.25  0.3752  18.317  0.00765      -126.76  0.3875  18.898  0.01466
       222.333    -247.48  0.2611  16.909  0.00427      -163.92  0.3750  18.288  0.00763      -127.28  0.3873  18.860  0.01459
       222.556    -248.11  0.2609  17.084  0.00410      -164.37  0.3749  18.182  0.00758      -127.63  0.3872  18.836  0.01449
       223.000    -249.37  0.2606  17.599  0.00402      -165.27  0.3746  18.088  0.00752      -128.31  0.3870  18.765  0.01443
       223.000    -249.37  0.2606  17.599  0.00402      -165.27  0.3746  18.088  0.00752      -128.31  0.3870  18.765  0.01443
       223.020    -249.43  0.2606  17.568  0.00415      -165.31  0.3746  18.091  0.00742      -128.34  0.3869  18.762  0.01429
       223.046    -249.50  0.2606  17.507  0.00415      -165.36  0.3746  18.095  0.00742      -128.38  0.3869  18.757  0.01428
       223.080    -249.59  0.2606  17.395  0.00414      -165.43  0.3746  18.101  0.00742      -128.44  0.3869  18.751  0.01428
       223.124    -249.72  0.2606  17.218  0.00411      -165.52  0.3746  18.108  0.00742      -128.50  0.3869  18.744  0.01426
       223.181    -249.88  0.2605  16.979  0.00407      -165.63  0.3745  18.110  0.00742      -128.59  0.3869  18.735  0.01425
       223.255    -250.09  0.2605  16.725  0.00403      -165.78  0.3745  18.098  0.00741      -128.70  0.3868  18.725  0.01423
       223.330    -250.30  0.2604  16.587  0.00399      -165.93  0.3744  18.069  0.00740      -128.82  0.3868  18.716  0.01421
       223.404    -250.52  0.2604  16.596  0.00396      -166.08  0.3744  18.028  0.00738      -128.93  0.3867  18.707  0.01419
       223.503    -250.80  0.2603  16.814  0.00395      -166.27  0.3743  17.971  0.00736      -129.08  0.3867  18.693  0.01417
       223.628    -251.16  0.2602  17.269  0.00397      -166.52  0.3743  17.923  0.00732      -129.27  0.3866  18.671  0.01414
       223.814    -251.70  0.2601  17.749  0.00403      -166.89  0.3742  17.930  0.00730      -129.56  0.3865  18.634  0.01410
       224.000    -252.25  0.2600  17.533  0.00414      -167.25  0.3741  17.994  0.00729      -129.84  0.3864  18.604  0.01404
       224.000    -252.25  0.2600  17.533  0.00414      -167.25  0.3741  17.994  0.00729      -129.84  0.3864  18.604  0.01404
       224.167    -252.73  0.2599  16.871  0.00418      -167.58  0.3740  18.020  0.00731      -130.09  0.3863  18.589  0.01398
       224.333    -253.22  0.2598  16.360  0.00409      -167.91  0.3739  17.965  0.00732      -130.34  0.3862  18.578  0.01394
       224.500    -253.71  0.2596  16.438  0.00396      -168.23  0.3738  17.855  0.00729      -130.60  0.3861  18.563  0.01389
       224.750    -254.44  0.2595  17.087  0.00389      -168.72  0.3736  17.746  0.00724      -130.97  0.3860  18.520  0.01385
       225.000    -255.16  0.2593  17.030  0.00393      -169.20  0.3735  17.750  0.00716      -131.35  0.3858  18.469  0.01378
       225.000    -255.16  0.2593  17.030  0.00393      -169.20  0.3735  17.750  0.00716      -131.35  0.3858  18.469  0.01378
       225.020    -255.22  0.2593  16.964  0.00399      -169.24  0.3735  17.754  0.00714      -131.38  0.3858  18.465  0.01371
       225.046    -255.29  0.2593  16.866  0.00398      -169.29  0.3735  17.758  0.00714      -131.41  0.3858  18.461  0.01370
       225.080    -255.39  0.2593  16.724  0.00396      -169.36  0.3734  17.762  0.00713      -131.46  0.3858  18.455  0.01369
       225.124    -255.52  0.2592  16.529  0.00393      -169.44  0.3734  17.762  0.00713      -131.53  0.3858  18.448  0.01368
       225.181    -255.68  0.2592  16.285  0.00389      -169.55  0.3734  17.753  0.00713      -131.62  0.3857  18.440  0.01367
       225.255    -255.90  0.2591  16.033  0.00385      -169.69  0.3733  17.725  0.00712      -131.73  0.3857  18.430  0.01365
       225.348    -256.17  0.2591  15.890  0.00381      -169.87  0.3733  17.668  0.00710      -131.87  0.3856  18.418  0.01363
       225.479    -256.54  0.2590  16.048  0.00377      -170.13  0.3732  17.574  0.00707      -132.06  0.3856  18.396  0.01361
       225.652    -257.04  0.2589  16.632  0.00377      -170.46  0.3731  17.486  0.00702      -132.32  0.3855  18.358  0.01357
       225.826    -257.54  0.2588  17.044  0.00382      -170.80  0.3730  17.481  0.00698      -132.58  0.3854  18.314  0.01352
       226.000    -258.04  0.2587  16.815  0.00392      -171.13  0.3729  17.526  0.00696      -132.83  0.3853  18.276  0.01346
       226.000    -258.04  0.2587  16.815  0.00392      -171.13  0.3729  17.526  0.00696      -132.83  0.3853  18.276  0.01346
       226.020    -258.09  0.2586  16.743  0.00394      -171.17  0.3729  17.532  0.00697      -132.86  0.3853  18.272  0.01341
       226.046    -258.17  0.2586  16.639  0.00393      -171.22  0.3729  17.538  0.00697      -132.90  0.3853  18.268  0.01341
       226.080    -258.26  0.2586  16.493  0.00391      -171.28  0.3729  17.543  0.00698      -132.95  0.3852  18.263  0.01340
       226.124    -258.39  0.2586  16.297  0.00389      -171.36  0.3729  17.545  0.00698      -133.02  0.3852  18.257  0.01339
       226.181    -258.55  0.2585  16.057  0.00386      -171.47  0.3728  17.537  0.00698      -133.10  0.3852  18.250  0.01338
       226.238    -258.72  0.2585  15.861  0.00383      -171.58  0.3728  17.518  0.00697      -133.18  0.3852  18.244  0.01336
       226.295    -258.88  0.2585  15.733  0.00381      -171.69  0.3728  17.488  0.00696      -133.27  0.3851  18.237  0.01335
       226.373    -259.10  0.2584  15.695  0.00379      -171.84  0.3727  17.436  0.00695      -133.38  0.3851  18.228  0.01333
       226.478    -259.39  0.2583  15.885  0.00379      -172.04  0.3727  17.363  0.00693      -133.54  0.3850  18.211  0.01331
       226.582    -259.68  0.2583  16.269  0.00383      -172.23  0.3726  17.305  0.00690      -133.69  0.3850  18.190  0.01329
       226.687    -259.98  0.2582  16.685  0.00390      -172.43  0.3726  17.281  0.00688      -133.84  0.3849  18.166  0.01326
       226.843    -260.41  0.2581  16.987  0.00400      -172.73  0.3725  17.306  0.00688      -134.07  0.3848  18.129  0.01323
       227.000    -260.84  0.2580  16.715  0.00413      -173.02  0.3724  17.364  0.00691      -134.30  0.3848  18.099  0.01318
       227.000    -260.84  0.2580  16.715  0.00413      -173.02  0.3724  17.364  0.00691      -134.30  0.3848  18.099  0.01318
       227.020    -260.90  0.2580  16.638  0.00418      -173.06  0.3724  17.371  0.00695      -134.33  0.3847  18.096  0.01314
       227.034    -260.94  0.2580  16.581  0.00418      -173.09  0.3724  17.375  0.00696      -134.35  0.3847  18.094  0.01314
       227.044    -260.96  0.2580  16.539  0.00417      -173.11  0.3724  17.378  0.00696      -134.36  0.3847  18.093  0.01313
       227.054    -260.99  0.2580  16.496  0.00417      -173.13  0.3723  17.380  0.00697      -134.38  0.3847  18.092  0.01313
       227.063    -261.02  0.2580  16.452  0.00418      -173.14  0.3723  17.383  0.00697      -134.39  0.3847  18.090  0.01313
       227.073    -261.04  0.2580  16.408  0.00418      -173.16  0.3723  17.385  0.00697      -134.41  0.3847  18.089  0.01313
       227.083    -261.07  0.2580  16.363  0.00420      -173.18  0.3723  17.386  0.00697      -134.42  0.3847  18.088  0.01312
       227.093    -261.10  0.2580  16.318  0.00422      -173.20  0.3723  17.387  0.00698      -134.44  0.3847  18.087  0.01312
       227.103    -261.12  0.2579  16.274  0.00425      -173.22  0.3723  17.388  0.00698      -134.45  0.3847  18.086  0.01312
       227.112    -261.15  0.2579  16.229  0.00428      -173.24  0.3723  17.389  0.00698      -134.46  0.3847  18.085  0.01312
       227.122    -261.18  0.2579  16.185  0.00432      -173.26  0.3723  17.389  0.00698      -134.48  0.3847  18.084  0.01311
       227.132    -261.20  0.2579  16.142  0.00436      -173.27  0.3723  17.389  0.00698      -134.49  0.3847  18.083  0.01311
       227.142    -261.23  0.2579  16.100  0.00440      -173.29  0.3723  17.388  0.00699      -134.51  0.3847  18.082  0.01311
       227.152    -261.26  0.2579  16.058  0.00445      -173.31  0.3723  17.387  0.00699      -134.52  0.3847  18.082  0.01311
       227.164    -261.29  0.2579  16.006  0.00451      -173.34  0.3723  17.386  0.00699      -134.54  0.3847  18.081  0.01311
       227.177    -261.33  0.2579  15.957  0.00458      -173.36  0.3723  17.383  0.00699      -134.56  0.3847  18.080  0.01310
       227.190    -261.36  0.2579  15.910  0.00466      -173.38  0.3723  17.381  0.00700      -134.58  0.3846  18.078  0.01310
       227.203    -261.40  0.2579  15.867  0.00475      -173.41  0.3723  17.377  0.00700      -134.60  0.3846  18.078  0.01310
       227.215    -261.43  0.2579  15.827  0.00484      -173.43  0.3723  17.373  0.00700      -134.61  0.3846  18.077  0.01309
       227.228    -261.47  0.2579  15.791  0.00494      -173.46  0.3723  17.368  0.00701      -134.63  0.3846  18.076  0.01309
       227.241    -261.50  0.2579  15.760  0.00504      -173.48  0.3722  17.363  0.00701      -134.65  0.3846  18.075  0.01309
       227.257    -261.55  0.2579  15.726  0.00514      -173.51  0.3722  17.355  0.00702      -134.68  0.3846  18.073  0.01309
       227.274    -261.59  0.2578  15.700  0.00529      -173.54  0.3722  17.347  0.00703      -134.70  0.3846  18.072  0.01308
       227.290    -261.64  0.2578  15.683  0.00543      -173.57  0.3722  17.338  0.00704      -134.72  0.3846  18.071  0.01308
       227.307    -261.68  0.2578  15.676  0.00559      -173.61  0.3722  17.328  0.00706      -134.75  0.3846  18.069  0.01308
       227.324    -261.73  0.2578  15.678  0.00574      -173.64  0.3722  17.318  0.00708      -134.77  0.3846  18.068  0.01307
       227.340    -261.77  0.2578  15.689  0.00591      -173.67  0.3722  17.307  0.00710      -134.80  0.3846  18.066  0.01307
       227.357    -261.82  0.2578  15.711  0.00608      -173.70  0.3722  17.296  0.00712      -134.82  0.3846  18.065  0.01307
       227.373    -261.86  0.2578  15.744  0.00625      -173.73  0.3722  17.285  0.00715      -134.84  0.3845  18.063  0.01306
       227.390    -261.91  0.2578  15.786  0.00642      -173.76  0.3722  17.274  0.00718      -134.87  0.3845  18.061  0.01306
       227.411    -261.97  0.2578  15.855  0.00661      -173.80  0.3722  17.260  0.00721      -134.90  0.3845  18.059  0.01306
       227.433    -262.03  0.2577  15.941  0.00684      -173.84  0.3721  17.246  0.00726      -134.93  0.3845  18.056  0.01305
       227.454    -262.08  0.2577  16.042  0.00709      -173.88  0.3721  17.234  0.00731      -134.96  0.3845  18.053  0.01305
       227.476    -262.13  0.2577  16.158  0.00734      -173.93  0.3721  17.222  0.00737      -134.99  0.3845  18.049  0.01304
       227.497    -262.18  0.2577  16.286  0.00759      -173.97  0.3721  17.211  0.00743      -135.02  0.3845  18.046  0.01304
       227.519    -262.22  0.2577  16.426  0.00784      -174.01  0.3721  17.203  0.00750      -135.06  0.3845  18.042  0.01303
       227.541    -262.25  0.2577  16.575  0.00809      -174.05  0.3721  17.196  0.00757      -135.09  0.3845  18.038  0.01303
       227.562    -262.25  0.2577  16.732  0.00834      -174.09  0.3721  17.191  0.00765      -135.12  0.3844  18.034  0.01302
       227.584    -262.21  0.2577  16.895  0.00859      -174.13  0.3721  17.188  0.00773      -135.15  0.3844  18.030  0.01302
       227.605    -262.11  0.2577  17.062  0.00884      -174.17  0.3720  17.188  0.00782      -135.18  0.3844  18.026  0.01302
