 ******* Program UNSATCHEM-1D
 ******* 
 Missouri Field Experiment - 1981                                        
 Date:  21. 3.    Time:  15:17:51
 Units: L = cm   , T = days , M = mmol 

       Time        rTop      rRoot      vTop       vRoot      vBot     sum(rTop) sum(rRoot)  sum(vTop) sum(vRoot)  sum(vBot)    hTop       hRoot      hBot      t-level
     177.51956 -0.133E+01  0.000E+00 -0.133E+01  0.000E+00 -0.114E+00 -0.447E+02  0.176E+02 -0.516E+02  0.156E+02 -0.350E+02 -0.671E+02  0.000E+00 -0.538E+02    1388
     177.55595 -0.133E+01  0.000E+00 -0.133E+01  0.000E+00 -0.114E+00 -0.448E+02  0.176E+02 -0.516E+02  0.156E+02 -0.350E+02 -0.640E+02  0.000E+00 -0.539E+02    1389
     177.59233 -0.133E+01  0.000E+00 -0.133E+01  0.000E+00 -0.114E+00 -0.448E+02  0.176E+02 -0.517E+02  0.156E+02 -0.350E+02 -0.615E+02  0.000E+00 -0.539E+02    1390
     177.63763 -0.133E+01  0.000E+00 -0.133E+01  0.000E+00 -0.114E+00 -0.449E+02  0.176E+02 -0.518E+02  0.156E+02 -0.350E+02 -0.586E+02  0.000E+00 -0.540E+02    1391
     177.68293 -0.133E+01  0.000E+00 -0.133E+01  0.000E+00 -0.114E+00 -0.450E+02  0.176E+02 -0.518E+02  0.156E+02 -0.350E+02 -0.562E+02  0.000E+00 -0.540E+02    1392
     177.72822 -0.133E+01  0.000E+00 -0.133E+01  0.000E+00 -0.113E+00 -0.450E+02  0.176E+02 -0.519E+02  0.156E+02 -0.350E+02 -0.539E+02  0.000E+00 -0.541E+02    1393
     177.77352 -0.133E+01  0.000E+00 -0.133E+01  0.000E+00 -0.113E+00 -0.451E+02  0.176E+02 -0.519E+02  0.156E+02 -0.350E+02 -0.518E+02  0.000E+00 -0.541E+02    1394
     177.83014 -0.133E+01  0.000E+00 -0.133E+01  0.000E+00 -0.113E+00 -0.451E+02  0.176E+02 -0.520E+02  0.156E+02 -0.350E+02 -0.497E+02  0.000E+00 -0.542E+02    1395
     177.88676 -0.133E+01  0.000E+00 -0.133E+01  0.000E+00 -0.113E+00 -0.452E+02  0.176E+02 -0.521E+02  0.156E+02 -0.350E+02 -0.476E+02  0.000E+00 -0.543E+02    1396
     177.94338 -0.133E+01  0.000E+00 -0.133E+01  0.000E+00 -0.112E+00 -0.453E+02  0.176E+02 -0.522E+02  0.156E+02 -0.351E+02 -0.457E+02  0.000E+00 -0.543E+02    1397
     178.00000 -0.133E+01  0.000E+00 -0.133E+01  0.000E+00 -0.112E+00 -0.454E+02  0.176E+02 -0.522E+02  0.156E+02 -0.351E+02 -0.441E+02  0.000E+00 -0.544E+02    1398
     178.07994  0.469E+00  0.000E+00  0.469E+00  0.000E+00 -0.112E+00 -0.453E+02  0.176E+02 -0.522E+02  0.156E+02 -0.351E+02 -0.710E+02  0.000E+00 -0.545E+02    1399
     178.15988  0.469E+00  0.000E+00  0.469E+00  0.000E+00 -0.111E+00 -0.453E+02  0.176E+02 -0.522E+02  0.156E+02 -0.351E+02 -0.906E+02  0.000E+00 -0.546E+02    1400
     178.23982  0.469E+00  0.000E+00  0.469E+00  0.000E+00 -0.111E+00 -0.453E+02  0.176E+02 -0.521E+02  0.156E+02 -0.351E+02 -0.109E+03  0.000E+00 -0.547E+02    1401
     178.34842  0.469E+00  0.000E+00  0.469E+00  0.000E+00 -0.110E+00 -0.452E+02  0.176E+02 -0.521E+02  0.156E+02 -0.351E+02 -0.136E+03  0.000E+00 -0.548E+02    1402
     178.47874  0.469E+00  0.000E+00  0.469E+00  0.000E+00 -0.109E+00 -0.451E+02  0.176E+02 -0.520E+02  0.156E+02 -0.351E+02 -0.173E+03  0.000E+00 -0.549E+02    1403
     178.65249  0.469E+00  0.000E+00  0.469E+00  0.000E+00 -0.109E+00 -0.451E+02  0.176E+02 -0.519E+02  0.156E+02 -0.351E+02 -0.239E+03  0.000E+00 -0.551E+02    1404
     178.82624  0.469E+00  0.000E+00  0.469E+00  0.000E+00 -0.108E+00 -0.450E+02  0.176E+02 -0.518E+02  0.156E+02 -0.352E+02 -0.340E+03  0.000E+00 -0.553E+02    1405
     179.00000  0.469E+00  0.000E+00  0.469E+00  0.000E+00 -0.107E+00 -0.449E+02  0.176E+02 -0.518E+02  0.156E+02 -0.352E+02 -0.512E+03  0.000E+00 -0.555E+02    1406
     179.02000 -0.331E+00  0.000E+00 -0.331E+00  0.000E+00 -0.107E+00 -0.449E+02  0.176E+02 -0.518E+02  0.156E+02 -0.352E+02 -0.355E+03  0.000E+00 -0.555E+02    1407
     179.04000 -0.331E+00  0.000E+00 -0.331E+00  0.000E+00 -0.107E+00 -0.449E+02  0.176E+02 -0.518E+02  0.156E+02 -0.352E+02 -0.279E+03  0.000E+00 -0.556E+02    1408
     179.06000 -0.331E+00  0.000E+00 -0.331E+00  0.000E+00 -0.106E+00 -0.449E+02  0.176E+02 -0.518E+02  0.156E+02 -0.352E+02 -0.236E+03  0.000E+00 -0.556E+02    1409
     179.08000 -0.331E+00  0.000E+00 -0.331E+00  0.000E+00 -0.106E+00 -0.449E+02  0.176E+02 -0.518E+02  0.156E+02 -0.352E+02 -0.212E+03  0.000E+00 -0.556E+02    1410
     179.10000 -0.331E+00  0.000E+00 -0.331E+00  0.000E+00 -0.106E+00 -0.449E+02  0.176E+02 -0.518E+02  0.156E+02 -0.352E+02 -0.195E+03  0.000E+00 -0.556E+02    1411
     179.12600 -0.331E+00  0.000E+00 -0.331E+00  0.000E+00 -0.106E+00 -0.449E+02  0.176E+02 -0.518E+02  0.156E+02 -0.352E+02 -0.179E+03  0.000E+00 -0.557E+02    1412
     179.15980 -0.331E+00  0.000E+00 -0.331E+00  0.000E+00 -0.106E+00 -0.450E+02  0.176E+02 -0.518E+02  0.156E+02 -0.352E+02 -0.165E+03  0.000E+00 -0.557E+02    1413
     179.20374 -0.331E+00  0.000E+00 -0.331E+00  0.000E+00 -0.106E+00 -0.450E+02  0.176E+02 -0.518E+02  0.156E+02 -0.352E+02 -0.151E+03  0.000E+00 -0.557E+02    1414
     179.24768 -0.331E+00  0.000E+00 -0.331E+00  0.000E+00 -0.105E+00 -0.450E+02  0.176E+02 -0.518E+02  0.156E+02 -0.352E+02 -0.142E+03  0.000E+00 -0.558E+02    1415
     179.30480 -0.331E+00  0.000E+00 -0.331E+00  0.000E+00 -0.105E+00 -0.450E+02  0.176E+02 -0.519E+02  0.156E+02 -0.352E+02 -0.133E+03  0.000E+00 -0.559E+02    1416
     179.38205 -0.331E+00  0.000E+00 -0.331E+00  0.000E+00 -0.105E+00 -0.450E+02  0.176E+02 -0.519E+02  0.156E+02 -0.352E+02 -0.123E+03  0.000E+00 -0.559E+02    1417
     179.48504 -0.331E+00  0.000E+00 -0.331E+00  0.000E+00 -0.104E+00 -0.451E+02  0.176E+02 -0.519E+02  0.156E+02 -0.352E+02 -0.114E+03  0.000E+00 -0.561E+02    1418
     179.58803 -0.331E+00  0.000E+00 -0.331E+00  0.000E+00 -0.104E+00 -0.451E+02  0.176E+02 -0.520E+02  0.156E+02 -0.352E+02 -0.107E+03  0.000E+00 -0.562E+02    1419
     179.69102 -0.331E+00  0.000E+00 -0.331E+00  0.000E+00 -0.103E+00 -0.451E+02  0.176E+02 -0.520E+02  0.156E+02 -0.352E+02 -0.102E+03  0.000E+00 -0.563E+02    1420
     179.84551 -0.331E+00  0.000E+00 -0.331E+00  0.000E+00 -0.103E+00 -0.452E+02  0.176E+02 -0.520E+02  0.156E+02 -0.353E+02 -0.961E+02  0.000E+00 -0.565E+02    1421
     180.00000 -0.331E+00  0.000E+00 -0.331E+00  0.000E+00 -0.102E+00 -0.452E+02  0.176E+02 -0.521E+02  0.156E+02 -0.353E+02 -0.913E+02  0.000E+00 -0.566E+02    1422
     180.16667  0.469E+00  0.000E+00  0.469E+00  0.000E+00 -0.101E+00 -0.452E+02  0.176E+02 -0.520E+02  0.156E+02 -0.353E+02 -0.161E+03  0.000E+00 -0.568E+02    1423
     180.33333  0.469E+00  0.000E+00  0.469E+00  0.000E+00 -0.100E+00 -0.451E+02  0.176E+02 -0.519E+02  0.156E+02 -0.353E+02 -0.238E+03  0.000E+00 -0.570E+02    1424
     180.55556  0.469E+00  0.000E+00  0.469E+00  0.000E+00 -0.991E-01 -0.450E+02  0.176E+02 -0.518E+02  0.156E+02 -0.353E+02 -0.395E+03  0.000E+00 -0.572E+02    1425
     180.77778  0.469E+00  0.000E+00  0.469E+00  0.000E+00 -0.980E-01 -0.449E+02  0.176E+02 -0.517E+02  0.156E+02 -0.354E+02 -0.711E+03  0.000E+00 -0.574E+02    1426
     181.00000  0.469E+00  0.000E+00  0.469E+00  0.000E+00 -0.970E-01 -0.448E+02  0.176E+02 -0.516E+02  0.156E+02 -0.354E+02 -0.145E+04  0.000E+00 -0.577E+02    1427
     181.02000 -0.513E+01  0.000E+00 -0.513E+01  0.000E+00 -0.969E-01 -0.449E+02  0.176E+02 -0.517E+02  0.156E+02 -0.354E+02 -0.136E+03  0.000E+00 -0.577E+02    1428
     181.03400 -0.513E+01  0.000E+00 -0.513E+01  0.000E+00 -0.968E-01 -0.449E+02  0.176E+02 -0.518E+02  0.156E+02 -0.354E+02 -0.776E+02  0.000E+00 -0.577E+02    1429
     181.04380 -0.513E+01  0.000E+00 -0.513E+01  0.000E+00 -0.968E-01 -0.450E+02  0.176E+02 -0.519E+02  0.156E+02 -0.354E+02 -0.622E+02  0.000E+00 -0.577E+02    1430
     181.05066 -0.513E+01  0.000E+00 -0.513E+01  0.000E+00 -0.967E-01 -0.450E+02  0.176E+02 -0.519E+02  0.156E+02 -0.354E+02 -0.550E+02  0.000E+00 -0.577E+02    1431
     181.05752 -0.513E+01  0.000E+00 -0.513E+01  0.000E+00 -0.967E-01 -0.451E+02  0.176E+02 -0.519E+02  0.156E+02 -0.354E+02 -0.496E+02  0.000E+00 -0.577E+02    1432
     181.06438 -0.513E+01  0.000E+00 -0.513E+01  0.000E+00 -0.967E-01 -0.451E+02  0.176E+02 -0.520E+02  0.156E+02 -0.354E+02 -0.455E+02  0.000E+00 -0.577E+02    1433
     181.07124 -0.513E+01  0.000E+00 -0.513E+01  0.000E+00 -0.967E-01 -0.451E+02  0.176E+02 -0.520E+02  0.156E+02 -0.354E+02 -0.421E+02  0.000E+00 -0.577E+02    1434
     181.07810 -0.513E+01  0.000E+00 -0.513E+01  0.000E+00 -0.966E-01 -0.452E+02  0.176E+02 -0.520E+02  0.156E+02 -0.354E+02 -0.395E+02  0.000E+00 -0.578E+02    1435
     181.08496 -0.513E+01  0.000E+00 -0.513E+01  0.000E+00 -0.966E-01 -0.452E+02  0.176E+02 -0.521E+02  0.156E+02 -0.354E+02 -0.369E+02  0.000E+00 -0.578E+02    1436
     181.09182 -0.513E+01  0.000E+00 -0.513E+01  0.000E+00 -0.966E-01 -0.452E+02  0.176E+02 -0.521E+02  0.156E+02 -0.354E+02 -0.349E+02  0.000E+00 -0.578E+02    1437
     181.09868 -0.513E+01  0.000E+00 -0.513E+01  0.000E+00 -0.965E-01 -0.453E+02  0.176E+02 -0.521E+02  0.156E+02 -0.354E+02 -0.332E+02  0.000E+00 -0.578E+02    1438
     181.10554 -0.513E+01  0.000E+00 -0.513E+01  0.000E+00 -0.965E-01 -0.453E+02  0.176E+02 -0.522E+02  0.156E+02 -0.354E+02 -0.317E+02  0.000E+00 -0.578E+02    1439
     181.11240 -0.513E+01  0.000E+00 -0.513E+01  0.000E+00 -0.965E-01 -0.453E+02  0.176E+02 -0.522E+02  0.156E+02 -0.354E+02 -0.301E+02  0.000E+00 -0.578E+02    1440
     181.12132 -0.513E+01  0.000E+00 -0.513E+01  0.000E+00 -0.964E-01 -0.454E+02  0.176E+02 -0.523E+02  0.156E+02 -0.354E+02 -0.286E+02  0.000E+00 -0.578E+02    1441
     181.13024 -0.513E+01  0.000E+00 -0.513E+01  0.000E+00 -0.964E-01 -0.454E+02  0.176E+02 -0.523E+02  0.156E+02 -0.354E+02 -0.273E+02  0.000E+00 -0.578E+02    1442
     181.13915 -0.513E+01  0.000E+00 -0.513E+01  0.000E+00 -0.963E-01 -0.455E+02  0.176E+02 -0.523E+02  0.156E+02 -0.354E+02 -0.260E+02  0.000E+00 -0.578E+02    1443
     181.15075 -0.513E+01  0.000E+00 -0.513E+01  0.000E+00 -0.963E-01 -0.455E+02  0.176E+02 -0.524E+02  0.156E+02 -0.354E+02 -0.245E+02  0.000E+00 -0.578E+02    1444
     181.16234 -0.513E+01  0.000E+00 -0.513E+01  0.000E+00 -0.962E-01 -0.456E+02  0.176E+02 -0.525E+02  0.156E+02 -0.354E+02 -0.234E+02  0.000E+00 -0.578E+02    1445
     181.17393 -0.513E+01  0.000E+00 -0.513E+01  0.000E+00 -0.962E-01 -0.457E+02  0.176E+02 -0.525E+02  0.156E+02 -0.354E+02 -0.223E+02  0.000E+00 -0.579E+02    1446
     181.18553 -0.513E+01  0.000E+00 -0.513E+01  0.000E+00 -0.961E-01 -0.457E+02  0.176E+02 -0.526E+02  0.156E+02 -0.354E+02 -0.213E+02  0.000E+00 -0.579E+02    1447
     181.19712 -0.513E+01  0.000E+00 -0.513E+01  0.000E+00 -0.961E-01 -0.458E+02  0.176E+02 -0.526E+02  0.156E+02 -0.354E+02 -0.204E+02  0.000E+00 -0.579E+02    1448
     181.21219 -0.513E+01  0.000E+00 -0.513E+01  0.000E+00 -0.960E-01 -0.459E+02  0.176E+02 -0.527E+02  0.156E+02 -0.354E+02 -0.194E+02  0.000E+00 -0.579E+02    1449
     181.22726 -0.513E+01  0.000E+00 -0.513E+01  0.000E+00 -0.959E-01 -0.459E+02  0.176E+02 -0.528E+02  0.156E+02 -0.354E+02 -0.185E+02  0.000E+00 -0.579E+02    1450
     181.24234 -0.513E+01  0.000E+00 -0.513E+01  0.000E+00 -0.959E-01 -0.460E+02  0.176E+02 -0.529E+02  0.156E+02 -0.354E+02 -0.178E+02  0.000E+00 -0.579E+02    1451
     181.25741 -0.513E+01  0.000E+00 -0.513E+01  0.000E+00 -0.958E-01 -0.461E+02  0.176E+02 -0.530E+02  0.156E+02 -0.354E+02 -0.170E+02  0.000E+00 -0.579E+02    1452
     181.27700 -0.513E+01  0.000E+00 -0.513E+01  0.000E+00 -0.957E-01 -0.462E+02  0.176E+02 -0.531E+02  0.156E+02 -0.354E+02 -0.163E+02  0.000E+00 -0.580E+02    1453
     181.29659 -0.513E+01  0.000E+00 -0.513E+01  0.000E+00 -0.956E-01 -0.463E+02  0.176E+02 -0.532E+02  0.156E+02 -0.354E+02 -0.156E+02  0.000E+00 -0.580E+02    1454
     181.31619 -0.513E+01  0.000E+00 -0.513E+01  0.000E+00 -0.955E-01 -0.464E+02  0.176E+02 -0.533E+02  0.156E+02 -0.354E+02 -0.150E+02  0.000E+00 -0.580E+02    1455
     181.33578 -0.513E+01  0.000E+00 -0.513E+01  0.000E+00 -0.954E-01 -0.465E+02  0.176E+02 -0.534E+02  0.156E+02 -0.354E+02 -0.144E+02  0.000E+00 -0.580E+02    1456
     181.35537 -0.513E+01  0.000E+00 -0.513E+01  0.000E+00 -0.953E-01 -0.466E+02  0.176E+02 -0.535E+02  0.156E+02 -0.354E+02 -0.139E+02  0.000E+00 -0.580E+02    1457
     181.37496 -0.513E+01  0.000E+00 -0.513E+01  0.000E+00 -0.952E-01 -0.467E+02  0.176E+02 -0.536E+02  0.156E+02 -0.354E+02 -0.135E+02  0.000E+00 -0.581E+02    1458
     181.39456 -0.513E+01  0.000E+00 -0.513E+01  0.000E+00 -0.951E-01 -0.468E+02  0.176E+02 -0.537E+02  0.156E+02 -0.354E+02 -0.130E+02  0.000E+00 -0.581E+02    1459
     181.42003 -0.513E+01  0.000E+00 -0.513E+01  0.000E+00 -0.950E-01 -0.469E+02  0.176E+02 -0.538E+02  0.156E+02 -0.354E+02 -0.126E+02  0.000E+00 -0.581E+02    1460
     181.44550 -0.513E+01  0.000E+00 -0.513E+01  0.000E+00 -0.949E-01 -0.471E+02  0.176E+02 -0.539E+02  0.156E+02 -0.354E+02 -0.122E+02  0.000E+00 -0.581E+02    1461
     181.47097 -0.513E+01  0.000E+00 -0.513E+01  0.000E+00 -0.948E-01 -0.472E+02  0.176E+02 -0.540E+02  0.156E+02 -0.354E+02 -0.119E+02  0.000E+00 -0.582E+02    1462
     181.49644 -0.513E+01  0.000E+00 -0.513E+01  0.000E+00 -0.947E-01 -0.473E+02  0.176E+02 -0.542E+02  0.156E+02 -0.354E+02 -0.116E+02  0.000E+00 -0.582E+02    1463
     181.52191 -0.513E+01  0.000E+00 -0.513E+01  0.000E+00 -0.946E-01 -0.474E+02  0.176E+02 -0.543E+02  0.156E+02 -0.354E+02 -0.113E+02  0.000E+00 -0.582E+02    1464
     181.54738 -0.513E+01  0.000E+00 -0.513E+01  0.000E+00 -0.944E-01 -0.476E+02  0.176E+02 -0.544E+02  0.156E+02 -0.354E+02 -0.110E+02  0.000E+00 -0.582E+02    1465
     181.57285 -0.513E+01  0.000E+00 -0.513E+01  0.000E+00 -0.943E-01 -0.477E+02  0.176E+02 -0.546E+02  0.156E+02 -0.354E+02 -0.108E+02  0.000E+00 -0.583E+02    1466
     181.59832 -0.513E+01  0.000E+00 -0.513E+01  0.000E+00 -0.942E-01 -0.478E+02  0.176E+02 -0.547E+02  0.156E+02 -0.354E+02 -0.106E+02  0.000E+00 -0.583E+02    1467
     181.62379 -0.513E+01  0.000E+00 -0.513E+01  0.000E+00 -0.941E-01 -0.480E+02  0.176E+02 -0.548E+02  0.156E+02 -0.354E+02 -0.104E+02  0.000E+00 -0.583E+02    1468
     181.64926 -0.513E+01  0.000E+00 -0.513E+01  0.000E+00 -0.940E-01 -0.481E+02  0.176E+02 -0.550E+02  0.156E+02 -0.354E+02 -0.103E+02  0.000E+00 -0.583E+02    1469
     181.67473 -0.513E+01  0.000E+00 -0.513E+01  0.000E+00 -0.938E-01 -0.482E+02  0.176E+02 -0.551E+02  0.156E+02 -0.354E+02 -0.101E+02  0.000E+00 -0.584E+02    1470
     181.70020 -0.513E+01  0.000E+00 -0.513E+01  0.000E+00 -0.937E-01 -0.484E+02  0.176E+02 -0.552E+02  0.156E+02 -0.354E+02 -0.100E+02  0.000E+00 -0.584E+02    1471
     181.72568 -0.513E+01  0.000E+00 -0.513E+01  0.000E+00 -0.936E-01 -0.485E+02  0.176E+02 -0.554E+02  0.156E+02 -0.354E+02 -0.988E+01  0.000E+00 -0.584E+02    1472
     181.75115 -0.513E+01  0.000E+00 -0.513E+01  0.000E+00 -0.935E-01 -0.486E+02  0.176E+02 -0.555E+02  0.156E+02 -0.354E+02 -0.977E+01  0.000E+00 -0.584E+02    1473
     181.77603 -0.513E+01  0.000E+00 -0.513E+01  0.000E+00 -0.934E-01 -0.487E+02  0.176E+02 -0.556E+02  0.156E+02 -0.354E+02 -0.966E+01  0.000E+00 -0.585E+02    1474
     181.80803 -0.513E+01  0.000E+00 -0.513E+01  0.000E+00 -0.932E-01 -0.489E+02  0.176E+02 -0.558E+02  0.156E+02 -0.354E+02 -0.957E+01  0.000E+00 -0.585E+02    1475
     181.84002 -0.513E+01  0.000E+00 -0.513E+01  0.000E+00 -0.930E-01 -0.491E+02  0.176E+02 -0.559E+02  0.156E+02 -0.355E+02 -0.947E+01  0.000E+00 -0.585E+02    1476
     181.87202 -0.513E+01  0.000E+00 -0.513E+01  0.000E+00 -0.929E-01 -0.492E+02  0.176E+02 -0.561E+02  0.156E+02 -0.355E+02 -0.938E+01  0.000E+00 -0.586E+02    1477
     181.90401 -0.513E+01  0.000E+00 -0.513E+01  0.000E+00 -0.929E-01 -0.494E+02  0.176E+02 -0.563E+02  0.156E+02 -0.355E+02 -0.930E+01  0.000E+00 -0.586E+02    1478
     181.93601 -0.513E+01  0.000E+00 -0.513E+01  0.000E+00 -0.928E-01 -0.496E+02  0.176E+02 -0.564E+02  0.156E+02 -0.355E+02 -0.923E+01  0.000E+00 -0.586E+02    1479
     181.96801 -0.513E+01  0.000E+00 -0.513E+01  0.000E+00 -0.928E-01 -0.497E+02  0.176E+02 -0.566E+02  0.156E+02 -0.355E+02 -0.916E+01  0.000E+00 -0.587E+02    1480
     182.00000 -0.513E+01  0.000E+00 -0.513E+01  0.000E+00 -0.927E-01 -0.499E+02  0.176E+02 -0.568E+02  0.156E+02 -0.355E+02 -0.910E+01  0.000E+00 -0.587E+02    1481
     182.03311  0.469E+00  0.000E+00  0.469E+00  0.000E+00 -0.927E-01 -0.499E+02  0.176E+02 -0.567E+02  0.156E+02 -0.355E+02 -0.163E+02  0.000E+00 -0.588E+02    1482
     182.06622  0.469E+00  0.000E+00  0.469E+00  0.000E+00 -0.926E-01 -0.499E+02  0.176E+02 -0.567E+02  0.156E+02 -0.355E+02 -0.201E+02  0.000E+00 -0.588E+02    1483
     182.09934  0.469E+00  0.000E+00  0.469E+00  0.000E+00 -0.925E-01 -0.499E+02  0.176E+02 -0.567E+02  0.156E+02 -0.355E+02 -0.230E+02  0.000E+00 -0.588E+02    1484
     182.13245  0.469E+00  0.000E+00  0.469E+00  0.000E+00 -0.924E-01 -0.498E+02  0.176E+02 -0.567E+02  0.156E+02 -0.355E+02 -0.254E+02  0.000E+00 -0.589E+02    1485
     182.16556  0.469E+00  0.000E+00  0.469E+00  0.000E+00 -0.924E-01 -0.498E+02  0.176E+02 -0.567E+02  0.156E+02 -0.355E+02 -0.276E+02  0.000E+00 -0.589E+02    1486
     182.19867  0.469E+00  0.000E+00  0.469E+00  0.000E+00 -0.923E-01 -0.498E+02  0.176E+02 -0.567E+02  0.156E+02 -0.355E+02 -0.296E+02  0.000E+00 -0.589E+02    1487
     182.24172  0.469E+00  0.000E+00  0.469E+00  0.000E+00 -0.922E-01 -0.498E+02  0.176E+02 -0.566E+02  0.156E+02 -0.355E+02 -0.320E+02  0.000E+00 -0.590E+02    1488
     182.28476  0.469E+00  0.000E+00  0.469E+00  0.000E+00 -0.921E-01 -0.498E+02  0.176E+02 -0.566E+02  0.156E+02 -0.355E+02 -0.342E+02  0.000E+00 -0.590E+02    1489
     182.32781  0.469E+00  0.000E+00  0.469E+00  0.000E+00 -0.920E-01 -0.497E+02  0.176E+02 -0.566E+02  0.156E+02 -0.355E+02 -0.363E+02  0.000E+00 -0.591E+02    1490
     182.38377  0.469E+00  0.000E+00  0.469E+00  0.000E+00 -0.918E-01 -0.497E+02  0.176E+02 -0.566E+02  0.156E+02 -0.355E+02 -0.388E+02  0.000E+00 -0.591E+02    1491
     182.46080  0.469E+00  0.000E+00  0.469E+00  0.000E+00 -0.916E-01 -0.497E+02  0.176E+02 -0.565E+02  0.156E+02 -0.355E+02 -0.422E+02  0.000E+00 -0.592E+02    1492
     182.53782  0.469E+00  0.000E+00  0.469E+00  0.000E+00 -0.914E-01 -0.496E+02  0.176E+02 -0.565E+02  0.156E+02 -0.355E+02 -0.454E+02  0.000E+00 -0.593E+02    1493
     182.63026  0.469E+00  0.000E+00  0.469E+00  0.000E+00 -0.912E-01 -0.496E+02  0.176E+02 -0.565E+02  0.156E+02 -0.355E+02 -0.491E+02  0.000E+00 -0.594E+02    1494
     182.75350  0.469E+00  0.000E+00  0.469E+00  0.000E+00 -0.909E-01 -0.495E+02  0.176E+02 -0.564E+02  0.156E+02 -0.355E+02 -0.540E+02  0.000E+00 -0.595E+02    1495
     182.87675  0.469E+00  0.000E+00  0.469E+00  0.000E+00 -0.906E-01 -0.495E+02  0.176E+02 -0.564E+02  0.156E+02 -0.355E+02 -0.589E+02  0.000E+00 -0.597E+02    1496
     183.00000  0.469E+00  0.000E+00  0.469E+00  0.000E+00 -0.903E-01 -0.494E+02  0.176E+02 -0.563E+02  0.156E+02 -0.356E+02 -0.638E+02  0.000E+00 -0.598E+02    1497
     183.16667  0.469E+00  0.000E+00  0.469E+00  0.000E+00 -0.899E-01 -0.494E+02  0.176E+02 -0.562E+02  0.156E+02 -0.356E+02 -0.707E+02  0.000E+00 -0.600E+02    1498
     183.37500  0.469E+00  0.000E+00  0.469E+00  0.000E+00 -0.893E-01 -0.493E+02  0.176E+02 -0.561E+02  0.156E+02 -0.356E+02 -0.798E+02  0.000E+00 -0.602E+02    1499
     183.68750  0.469E+00  0.000E+00  0.469E+00  0.000E+00 -0.886E-01 -0.491E+02  0.176E+02 -0.560E+02  0.156E+02 -0.356E+02 -0.948E+02  0.000E+00 -0.605E+02    1500
     184.00000  0.469E+00  0.000E+00  0.469E+00  0.000E+00 -0.878E-01 -0.490E+02  0.176E+02 -0.558E+02  0.156E+02 -0.356E+02 -0.113E+03  0.000E+00 -0.609E+02    1501
     184.33333  0.288E+00  0.000E+00  0.288E+00  0.000E+00 -0.869E-01 -0.489E+02  0.176E+02 -0.557E+02  0.156E+02 -0.357E+02 -0.110E+03  0.000E+00 -0.612E+02    1502
     184.66667  0.288E+00  0.000E+00  0.288E+00  0.000E+00 -0.861E-01 -0.488E+02  0.176E+02 -0.556E+02  0.156E+02 -0.357E+02 -0.116E+03  0.000E+00 -0.616E+02    1503
     185.00000  0.288E+00  0.000E+00  0.288E+00  0.000E+00 -0.853E-01 -0.487E+02  0.176E+02 -0.555E+02  0.156E+02 -0.357E+02 -0.126E+03  0.000E+00 -0.619E+02    1504
     185.50000  0.188E+00  0.000E+00  0.188E+00  0.000E+00 -0.841E-01 -0.486E+02  0.176E+02 -0.554E+02  0.156E+02 -0.358E+02 -0.122E+03  0.000E+00 -0.625E+02    1505
     186.00000  0.188E+00  0.000E+00  0.188E+00  0.000E+00 -0.829E-01 -0.485E+02  0.176E+02 -0.553E+02  0.156E+02 -0.358E+02 -0.127E+03  0.000E+00 -0.630E+02    1506
     186.50000  0.288E+00  0.000E+00  0.288E+00  0.000E+00 -0.818E-01 -0.483E+02  0.176E+02 -0.552E+02  0.156E+02 -0.359E+02 -0.160E+03  0.000E+00 -0.635E+02    1507
     187.00000  0.288E+00  0.000E+00  0.288E+00  0.000E+00 -0.808E-01 -0.482E+02  0.176E+02 -0.551E+02  0.156E+02 -0.359E+02 -0.193E+03  0.000E+00 -0.639E+02    1508
     187.50000  0.388E+00  0.000E+00  0.388E+00  0.000E+00 -0.798E-01 -0.480E+02  0.176E+02 -0.549E+02  0.156E+02 -0.359E+02 -0.324E+03  0.000E+00 -0.644E+02    1509
     188.00000  0.388E+00  0.000E+00  0.388E+00  0.000E+00 -0.790E-01 -0.478E+02  0.176E+02 -0.547E+02  0.156E+02 -0.360E+02 -0.559E+03  0.000E+00 -0.648E+02    1510
     188.50000  0.388E+00  0.000E+00  0.388E+00  0.000E+00 -0.784E-01 -0.476E+02  0.176E+02 -0.545E+02  0.156E+02 -0.360E+02 -0.118E+04  0.000E+00 -0.651E+02    1511
     189.00000  0.388E+00  0.000E+00  0.388E+00  0.000E+00 -0.778E-01 -0.474E+02  0.176E+02 -0.543E+02  0.156E+02 -0.361E+02 -0.306E+04  0.000E+00 -0.654E+02    1512
     189.25000  0.388E+00  0.000E+00  0.388E+00  0.000E+00 -0.776E-01 -0.473E+02  0.176E+02 -0.542E+02  0.156E+02 -0.361E+02 -0.567E+04  0.000E+00 -0.655E+02    1513
     189.43750  0.388E+00  0.000E+00  0.388E+00  0.000E+00 -0.775E-01 -0.473E+02  0.176E+02 -0.541E+02  0.156E+02 -0.361E+02 -0.955E+04  0.000E+00 -0.656E+02    1514
     189.62500  0.388E+00  0.000E+00  0.302E+00  0.000E+00 -0.773E-01 -0.472E+02  0.176E+02 -0.541E+02  0.156E+02 -0.361E+02 -0.100E+05  0.000E+00 -0.657E+02    1515
