
       Time       cvTop      cvBot    Sum(cvTop) Sum(cvBot)   cTop       cRoot       cBot      vProd    Sum(vProd) Sum(Sink)  TLevel
        [T]     [L3/L2/T]  [L3/L2/T]   [L3/L2]    [L3/L2]   [L3/L3]     [L3/L3]    [L3/L3]   [L3/L2/T]    [L3/L2]   [L3/L2]

      74.14000  0.125E+00 -0.803E-03  0.295E+01 -0.920E-02  0.330E-03  0.112E-01  0.178E-01  0.188E+00  0.284E+01  0.910E-02     165
      74.16600  0.118E+00 -0.778E-03  0.295E+01 -0.923E-02  0.330E-03  0.113E-01  0.178E-01  0.188E+00  0.284E+01  0.914E-02     166
      74.19200  0.114E+00 -0.907E-03  0.295E+01 -0.925E-02  0.330E-03  0.114E-01  0.178E-01  0.190E+00  0.285E+01  0.918E-02     167
      74.22580  0.108E+00 -0.926E-03  0.296E+01 -0.928E-02  0.330E-03  0.116E-01  0.178E-01  0.192E+00  0.285E+01  0.923E-02     168
      74.25960  0.106E+00 -0.953E-03  0.296E+01 -0.931E-02  0.330E-03  0.117E-01  0.178E-01  0.197E+00  0.286E+01  0.929E-02     169
      74.30354  0.103E+00 -0.959E-03  0.296E+01 -0.935E-02  0.330E-03  0.120E-01  0.178E-01  0.204E+00  0.287E+01  0.936E-02     170
      74.34748  0.103E+00 -0.104E-02  0.297E+01 -0.940E-02  0.330E-03  0.123E-01  0.178E-01  0.214E+00  0.288E+01  0.943E-02     171
      74.39142  0.104E+00 -0.999E-03  0.297E+01 -0.944E-02  0.330E-03  0.127E-01  0.178E-01  0.227E+00  0.289E+01  0.951E-02     172
      74.44854  0.106E+00 -0.966E-03  0.298E+01 -0.950E-02  0.330E-03  0.133E-01  0.178E-01  0.240E+00  0.290E+01  0.962E-02     173
      74.50369  0.110E+00 -0.947E-03  0.298E+01 -0.955E-02  0.330E-03  0.138E-01  0.178E-01  0.258E+00  0.292E+01  0.973E-02     174
      74.57459  0.112E+00 -0.102E-02  0.299E+01 -0.962E-02  0.330E-03  0.146E-01  0.178E-01  0.272E+00  0.293E+01  0.987E-02     175
      74.64549  0.114E+00 -0.117E-02  0.300E+01 -0.971E-02  0.330E-03  0.154E-01  0.178E-01  0.283E+00  0.295E+01  0.100E-01     176
      74.73412  0.111E+00 -0.111E-02  0.301E+01 -0.980E-02  0.330E-03  0.166E-01  0.178E-01  0.284E+00  0.298E+01  0.102E-01     177
      74.82275  0.105E+00 -0.940E-03  0.302E+01 -0.989E-02  0.330E-03  0.176E-01  0.177E-01  0.270E+00  0.300E+01  0.105E-01     178
      74.91137  0.952E-01 -0.952E-03  0.303E+01 -0.997E-02  0.330E-03  0.187E-01  0.177E-01  0.247E+00  0.303E+01  0.107E-01     179
      75.00000  0.852E-01 -0.101E-02  0.304E+01 -0.101E-01  0.330E-03  0.195E-01  0.177E-01  0.224E+00  0.305E+01  0.109E-01     180
      75.02000  0.794E-01 -0.924E-03  0.304E+01 -0.101E-01  0.330E-03  0.201E-01  0.177E-01  0.206E+00  0.305E+01  0.110E-01     181
      75.04000  0.869E-01 -0.108E-02  0.304E+01 -0.101E-01  0.330E-03  0.204E-01  0.177E-01  0.203E+00  0.305E+01  0.111E-01     182
      75.06600  0.969E-01 -0.107E-02  0.304E+01 -0.101E-01  0.330E-03  0.205E-01  0.177E-01  0.200E+00  0.306E+01  0.112E-01     183
      75.09980  0.105E+00 -0.804E-03  0.305E+01 -0.102E-01  0.330E-03  0.206E-01  0.177E-01  0.198E+00  0.307E+01  0.113E-01     184
      75.14374  0.114E+00 -0.839E-03  0.305E+01 -0.102E-01  0.330E-03  0.206E-01  0.177E-01  0.196E+00  0.307E+01  0.114E-01     185
      75.20086  0.123E+00 -0.891E-03  0.306E+01 -0.102E-01  0.330E-03  0.207E-01  0.177E-01  0.195E+00  0.309E+01  0.116E-01     186
      75.27512  0.135E+00 -0.931E-03  0.307E+01 -0.103E-01  0.330E-03  0.208E-01  0.177E-01  0.199E+00  0.310E+01  0.118E-01     187
      75.36573  0.149E+00 -0.874E-03  0.308E+01 -0.104E-01  0.330E-03  0.209E-01  0.177E-01  0.212E+00  0.312E+01  0.121E-01     188
      75.49258  0.168E+00 -0.756E-03  0.310E+01 -0.105E-01  0.330E-03  0.213E-01  0.177E-01  0.235E+00  0.315E+01  0.125E-01     189
      75.66172  0.191E+00 -0.807E-03  0.313E+01 -0.106E-01  0.330E-03  0.218E-01  0.177E-01  0.269E+00  0.319E+01  0.131E-01     190
      75.83086  0.204E+00 -0.841E-03  0.317E+01 -0.108E-01  0.330E-03  0.226E-01  0.177E-01  0.279E+00  0.324E+01  0.136E-01     191
      76.00000  0.191E+00 -0.801E-03  0.320E+01 -0.109E-01  0.330E-03  0.236E-01  0.177E-01  0.243E+00  0.328E+01  0.141E-01     192
      76.25000  0.230E+00 -0.710E-03  0.326E+01 -0.111E-01  0.330E-03  0.240E-01  0.177E-01  0.205E+00  0.333E+01  0.150E-01     193
      76.50000  0.267E+00 -0.587E-03  0.333E+01 -0.112E-01  0.330E-03  0.236E-01  0.177E-01  0.208E+00  0.339E+01  0.158E-01     194
      77.00000  0.316E+00 -0.546E-03  0.348E+01 -0.115E-01  0.330E-03  0.227E-01  0.177E-01  0.268E+00  0.352E+01  0.173E-01     195
      77.02000  0.258E+00 -0.500E-03  0.349E+01 -0.115E-01  0.330E-03  0.219E-01  0.177E-01  0.213E+00  0.352E+01  0.174E-01     196
      77.04000  0.189E+00 -0.946E-03  0.349E+01 -0.115E-01  0.330E-03  0.196E-01  0.177E-01  0.208E+00  0.353E+01  0.174E-01     197
      77.06000  0.177E+00 -0.124E-02  0.350E+01 -0.116E-01  0.330E-03  0.194E-01  0.177E-01  0.204E+00  0.353E+01  0.175E-01     198
      77.08000  0.159E+00 -0.964E-03  0.350E+01 -0.116E-01  0.330E-03  0.193E-01  0.177E-01  0.201E+00  0.354E+01  0.175E-01     199
      77.10000  0.150E+00 -0.734E-03  0.350E+01 -0.116E-01  0.330E-03  0.192E-01  0.177E-01  0.200E+00  0.354E+01  0.176E-01     200
      77.12600  0.139E+00 -0.632E-03  0.351E+01 -0.116E-01  0.330E-03  0.192E-01  0.177E-01  0.198E+00  0.355E+01  0.176E-01     201
      77.15980  0.131E+00 -0.811E-03  0.351E+01 -0.116E-01  0.330E-03  0.195E-01  0.177E-01  0.198E+00  0.355E+01  0.177E-01     202
      77.19360  0.124E+00 -0.825E-03  0.351E+01 -0.117E-01  0.330E-03  0.195E-01  0.177E-01  0.199E+00  0.356E+01  0.178E-01     203
      77.23754  0.118E+00 -0.735E-03  0.352E+01 -0.117E-01  0.330E-03  0.196E-01  0.177E-01  0.201E+00  0.357E+01  0.179E-01     204
      77.29466  0.114E+00 -0.886E-03  0.353E+01 -0.117E-01  0.330E-03  0.197E-01  0.177E-01  0.207E+00  0.358E+01  0.181E-01     205
      77.35178  0.114E+00 -0.951E-03  0.353E+01 -0.118E-01  0.330E-03  0.199E-01  0.177E-01  0.219E+00  0.359E+01  0.183E-01     206
      77.42381  0.116E+00 -0.902E-03  0.354E+01 -0.119E-01  0.330E-03  0.202E-01  0.177E-01  0.235E+00  0.361E+01  0.185E-01     207
      77.49583  0.121E+00 -0.931E-03  0.355E+01 -0.119E-01  0.330E-03  0.207E-01  0.177E-01  0.257E+00  0.363E+01  0.187E-01     208
      77.59667  0.124E+00 -0.991E-03  0.356E+01 -0.120E-01  0.330E-03  0.215E-01  0.177E-01  0.276E+00  0.366E+01  0.191E-01     209
      77.69750  0.126E+00 -0.107E-02  0.357E+01 -0.121E-01  0.330E-03  0.224E-01  0.177E-01  0.290E+00  0.368E+01  0.194E-01     210
      77.84875  0.121E+00 -0.106E-02  0.359E+01 -0.123E-01  0.330E-03  0.237E-01  0.177E-01  0.282E+00  0.373E+01  0.199E-01     211
      78.00000  0.107E+00 -0.959E-03  0.361E+01 -0.124E-01  0.330E-03  0.249E-01  0.177E-01  0.245E+00  0.376E+01  0.205E-01     212
      78.02000  0.100E+00 -0.137E-02  0.361E+01 -0.125E-01  0.330E-03  0.261E-01  0.177E-01  0.210E+00  0.377E+01  0.206E-01     213
      78.04000  0.954E-01 -0.276E-02  0.361E+01 -0.125E-01  0.330E-03  0.266E-01  0.177E-01  0.207E+00  0.377E+01  0.207E-01     214
      78.06000  0.851E-01 -0.313E-02  0.361E+01 -0.126E-01  0.330E-03  0.266E-01  0.177E-01  0.203E+00  0.378E+01  0.208E-01     215
      78.08000  0.796E-01 -0.222E-02  0.362E+01 -0.126E-01  0.330E-03  0.266E-01  0.177E-01  0.201E+00  0.378E+01  0.209E-01     216
      78.10000  0.759E-01 -0.186E-02  0.362E+01 -0.127E-01  0.330E-03  0.267E-01  0.177E-01  0.199E+00  0.378E+01  0.209E-01     217
      78.12600  0.735E-01 -0.167E-02  0.362E+01 -0.127E-01  0.330E-03  0.267E-01  0.177E-01  0.197E+00  0.379E+01  0.210E-01     218
      78.15200  0.715E-01 -0.145E-02  0.362E+01 -0.128E-01  0.330E-03  0.268E-01  0.177E-01  0.196E+00  0.380E+01  0.211E-01     219
      78.17800  0.704E-01 -0.180E-02  0.362E+01 -0.128E-01  0.330E-03  0.269E-01  0.177E-01  0.196E+00  0.380E+01  0.212E-01     220
      78.21180  0.698E-01 -0.177E-02  0.363E+01 -0.129E-01  0.330E-03  0.270E-01  0.177E-01  0.197E+00  0.381E+01  0.212E-01     221
      78.24560  0.697E-01 -0.121E-02  0.363E+01 -0.129E-01  0.330E-03  0.271E-01  0.176E-01  0.199E+00  0.381E+01  0.213E-01     222
      78.27940  0.710E-01 -0.169E-02  0.363E+01 -0.130E-01  0.330E-03  0.274E-01  0.177E-01  0.203E+00  0.382E+01  0.213E-01     223
      78.32334  0.726E-01 -0.167E-02  0.363E+01 -0.130E-01  0.330E-03  0.277E-01  0.176E-01  0.209E+00  0.383E+01  0.214E-01     224
      78.36728  0.757E-01 -0.917E-03  0.364E+01 -0.131E-01  0.330E-03  0.281E-01  0.176E-01  0.219E+00  0.384E+01  0.214E-01     225
      78.41122  0.802E-01 -0.749E-03  0.364E+01 -0.131E-01  0.330E-03  0.286E-01  0.176E-01  0.231E+00  0.385E+01  0.214E-01     226
      78.45516  0.855E-01 -0.699E-03  0.364E+01 -0.131E-01  0.330E-03  0.292E-01  0.176E-01  0.243E+00  0.386E+01  0.214E-01     227
      78.49910  0.911E-01 -0.662E-03  0.365E+01 -0.132E-01  0.330E-03  0.299E-01  0.176E-01  0.255E+00  0.387E+01  0.215E-01     228
      78.54304  0.967E-01 -0.633E-03  0.365E+01 -0.132E-01  0.330E-03  0.306E-01  0.176E-01  0.266E+00  0.388E+01  0.215E-01     229
      78.58874  0.102E+00 -0.597E-03  0.366E+01 -0.132E-01  0.330E-03  0.313E-01  0.176E-01  0.273E+00  0.390E+01  0.215E-01     230
      78.63443  0.106E+00 -0.454E-03  0.366E+01 -0.132E-01  0.330E-03  0.320E-01  0.176E-01  0.277E+00  0.391E+01  0.215E-01     231
      78.68013  0.108E+00 -0.281E-03  0.367E+01 -0.132E-01  0.330E-03  0.327E-01  0.176E-01  0.277E+00  0.392E+01  0.215E-01     232
      78.72582  0.109E+00 -0.638E-03  0.367E+01 -0.133E-01  0.330E-03  0.334E-01  0.176E-01  0.272E+00  0.393E+01  0.215E-01     233
      78.77152  0.109E+00 -0.105E-02  0.368E+01 -0.133E-01  0.330E-03  0.339E-01  0.176E-01  0.264E+00  0.395E+01  0.215E-01     234
      78.81722  0.106E+00 -0.873E-03  0.368E+01 -0.134E-01  0.330E-03  0.343E-01  0.176E-01  0.253E+00  0.396E+01  0.215E-01     235
      78.84768  0.102E+00 -0.631E-03  0.368E+01 -0.134E-01  0.330E-03  0.346E-01  0.176E-01  0.241E+00  0.396E+01  0.215E-01     236
      78.87814  0.992E-01 -0.566E-03  0.369E+01 -0.134E-01  0.330E-03  0.347E-01  0.176E-01  0.233E+00  0.397E+01  0.215E-01     237
      78.90861  0.963E-01 -0.569E-03  0.369E+01 -0.134E-01  0.330E-03  0.348E-01  0.176E-01  0.224E+00  0.398E+01  0.215E-01     238
      78.93907  0.934E-01 -0.626E-03  0.369E+01 -0.134E-01  0.330E-03  0.348E-01  0.176E-01  0.217E+00  0.398E+01  0.215E-01     239
      78.96954  0.905E-01 -0.683E-03  0.370E+01 -0.135E-01  0.330E-03  0.347E-01  0.176E-01  0.210E+00  0.399E+01  0.215E-01     240
      79.00000  0.877E-01 -0.686E-03  0.370E+01 -0.135E-01  0.330E-03  0.347E-01  0.176E-01  0.203E+00  0.400E+01  0.215E-01     241
      79.03076  0.507E-01 -0.711E-03  0.370E+01 -0.135E-01  0.330E-03  0.346E-01  0.176E-01  0.198E+00  0.400E+01  0.215E-01     242
      79.06152  0.338E-01 -0.708E-03  0.370E+01 -0.135E-01  0.330E-03  0.345E-01  0.176E-01  0.194E+00  0.401E+01  0.215E-01     243
      79.09227  0.478E-01 -0.678E-03  0.370E+01 -0.135E-01  0.330E-03  0.345E-01  0.176E-01  0.192E+00  0.402E+01  0.215E-01     244
      79.12303  0.625E-01 -0.679E-03  0.371E+01 -0.136E-01  0.330E-03  0.346E-01  0.176E-01  0.191E+00  0.402E+01  0.215E-01     245
      79.15379  0.766E-01 -0.680E-03  0.371E+01 -0.136E-01  0.330E-03  0.346E-01  0.176E-01  0.191E+00  0.403E+01  0.216E-01     246
      79.18455  0.900E-01 -0.680E-03  0.371E+01 -0.136E-01  0.330E-03  0.347E-01  0.176E-01  0.192E+00  0.403E+01  0.217E-01     247
      79.21531  0.103E+00 -0.683E-03  0.371E+01 -0.136E-01  0.330E-03  0.347E-01  0.176E-01  0.195E+00  0.404E+01  0.218E-01     248
      79.24606  0.117E+00 -0.685E-03  0.372E+01 -0.137E-01  0.330E-03  0.348E-01  0.176E-01  0.199E+00  0.405E+01  0.219E-01     249
      79.27682  0.130E+00 -0.684E-03  0.372E+01 -0.137E-01  0.330E-03  0.350E-01  0.176E-01  0.205E+00  0.405E+01  0.220E-01     250
      79.30758  0.143E+00 -0.682E-03  0.373E+01 -0.137E-01  0.330E-03  0.351E-01  0.176E-01  0.211E+00  0.406E+01  0.222E-01     251
      79.34757  0.158E+00 -0.682E-03  0.373E+01 -0.137E-01  0.330E-03  0.353E-01  0.176E-01  0.219E+00  0.407E+01  0.224E-01     252
      79.38755  0.175E+00 -0.683E-03  0.374E+01 -0.137E-01  0.330E-03  0.355E-01  0.176E-01  0.229E+00  0.408E+01  0.226E-01     253
      79.42754  0.192E+00 -0.681E-03  0.375E+01 -0.138E-01  0.330E-03  0.358E-01  0.176E-01  0.241E+00  0.409E+01  0.228E-01     254
      79.47952  0.210E+00 -0.681E-03  0.376E+01 -0.138E-01  0.330E-03  0.362E-01  0.176E-01  0.253E+00  0.410E+01  0.231E-01     255
      79.53157  0.228E+00 -0.683E-03  0.377E+01 -0.138E-01  0.330E-03  0.364E-01  0.176E-01  0.267E+00  0.411E+01  0.233E-01     256
      79.58361  0.243E+00 -0.682E-03  0.378E+01 -0.139E-01  0.330E-03  0.368E-01  0.176E-01  0.277E+00  0.413E+01  0.236E-01     257
      79.63566  0.254E+00 -0.681E-03  0.379E+01 -0.139E-01  0.330E-03  0.372E-01  0.176E-01  0.283E+00  0.414E+01  0.240E-01     258
      79.70853  0.263E+00 -0.680E-03  0.381E+01 -0.140E-01  0.330E-03  0.374E-01  0.176E-01  0.283E+00  0.416E+01  0.244E-01     259
      79.78140  0.266E+00 -0.682E-03  0.383E+01 -0.140E-01  0.330E-03  0.376E-01  0.176E-01  0.274E+00  0.418E+01  0.248E-01     260
      79.85427  0.261E+00 -0.680E-03  0.385E+01 -0.141E-01  0.330E-03  0.377E-01  0.176E-01  0.257E+00  0.420E+01  0.253E-01     261
      79.92713  0.254E+00 -0.679E-03  0.387E+01 -0.141E-01  0.330E-03  0.375E-01  0.176E-01  0.238E+00  0.422E+01  0.257E-01     262
      80.00000  0.246E+00 -0.680E-03  0.389E+01 -0.142E-01  0.330E-03  0.371E-01  0.176E-01  0.220E+00  0.423E+01  0.261E-01     263
      80.02000  0.189E+00 -0.986E-03  0.389E+01 -0.142E-01  0.330E-03  0.365E-01  0.176E-01  0.206E+00  0.424E+01  0.262E-01     264
      80.04000  0.126E+00 -0.131E-02  0.390E+01 -0.142E-01  0.330E-03  0.358E-01  0.176E-01  0.204E+00  0.424E+01  0.264E-01     265
      80.06000  0.104E+00 -0.189E-02  0.390E+01 -0.142E-01  0.330E-03  0.357E-01  0.176E-01  0.202E+00  0.425E+01  0.265E-01     266
      80.08000  0.920E-01 -0.219E-02  0.390E+01 -0.143E-01  0.330E-03  0.356E-01  0.176E-01  0.200E+00  0.425E+01  0.266E-01     267
      80.10000  0.838E-01 -0.165E-02  0.390E+01 -0.143E-01  0.330E-03  0.356E-01  0.176E-01  0.199E+00  0.425E+01  0.267E-01     268
      80.12000  0.784E-01 -0.119E-02  0.390E+01 -0.143E-01  0.330E-03  0.356E-01  0.176E-01  0.198E+00  0.426E+01  0.268E-01     269
      80.14600  0.744E-01 -0.123E-02  0.390E+01 -0.144E-01  0.330E-03  0.356E-01  0.176E-01  0.198E+00  0.426E+01  0.270E-01     270
      80.17200  0.715E-01 -0.143E-02  0.391E+01 -0.144E-01  0.330E-03  0.357E-01  0.176E-01  0.198E+00  0.427E+01  0.271E-01     271
      80.20580  0.695E-01 -0.134E-02  0.391E+01 -0.145E-01  0.330E-03  0.357E-01  0.176E-01  0.199E+00  0.428E+01  0.273E-01     272
      80.23960  0.687E-01 -0.133E-02  0.391E+01 -0.145E-01  0.330E-03  0.358E-01  0.176E-01  0.202E+00  0.428E+01  0.275E-01     273
      80.28354  0.688E-01 -0.141E-02  0.391E+01 -0.146E-01  0.330E-03  0.360E-01  0.176E-01  0.206E+00  0.429E+01  0.277E-01     274
      80.32748  0.706E-01 -0.130E-02  0.392E+01 -0.146E-01  0.330E-03  0.363E-01  0.176E-01  0.213E+00  0.430E+01  0.279E-01     275
      80.37142  0.737E-01 -0.145E-02  0.392E+01 -0.147E-01  0.330E-03  0.367E-01  0.176E-01  0.222E+00  0.431E+01  0.280E-01     276
      80.42854  0.776E-01 -0.143E-02  0.392E+01 -0.148E-01  0.330E-03  0.372E-01  0.176E-01  0.234E+00  0.432E+01  0.282E-01     277
      80.48569  0.835E-01 -0.103E-02  0.393E+01 -0.148E-01  0.330E-03  0.379E-01  0.176E-01  0.249E+00  0.434E+01  0.283E-01     278
      80.54283  0.903E-01 -0.126E-02  0.393E+01 -0.149E-01  0.330E-03  0.388E-01  0.176E-01  0.263E+00  0.435E+01  0.284E-01     279
      80.61903  0.960E-01 -0.125E-02  0.394E+01 -0.150E-01  0.330E-03  0.398E-01  0.176E-01  0.273E+00  0.437E+01  0.285E-01     280
      80.69522  0.101E+00 -0.858E-03  0.395E+01 -0.151E-01  0.330E-03  0.407E-01  0.176E-01  0.277E+00  0.440E+01  0.286E-01     281
      80.77142  0.103E+00 -0.755E-03  0.396E+01 -0.151E-01  0.330E-03  0.419E-01  0.176E-01  0.269E+00  0.442E+01  0.287E-01     282
      80.84761  0.101E+00 -0.713E-03  0.397E+01 -0.152E-01  0.330E-03  0.428E-01  0.176E-01  0.252E+00  0.443E+01  0.288E-01     283
      80.92381  0.956E-01 -0.636E-03  0.397E+01 -0.152E-01  0.330E-03  0.434E-01  0.176E-01  0.231E+00  0.445E+01  0.288E-01     284
      81.00000  0.892E-01 -0.442E-03  0.398E+01 -0.153E-01  0.330E-03  0.436E-01  0.176E-01  0.212E+00  0.447E+01  0.289E-01     285
      81.07426  0.681E-01 -0.511E-03  0.398E+01 -0.153E-01  0.330E-03  0.435E-01  0.176E-01  0.197E+00  0.448E+01  0.289E-01     286
      81.14852  0.819E-01 -0.698E-03  0.399E+01 -0.153E-01  0.330E-03  0.433E-01  0.177E-01  0.222E+00  0.450E+01  0.291E-01     287
      81.22278  0.140E+00 -0.682E-03  0.400E+01 -0.154E-01  0.330E-03  0.437E-01  0.177E-01  0.249E+00  0.452E+01  0.294E-01     288
      81.30050  0.184E+00 -0.680E-03  0.402E+01 -0.155E-01  0.330E-03  0.446E-01  0.177E-01  0.268E+00  0.454E+01  0.298E-01     289
      81.37822  0.231E+00 -0.682E-03  0.403E+01 -0.155E-01  0.330E-03  0.454E-01  0.177E-01  0.301E+00  0.456E+01  0.302E-01     290
      81.45594  0.277E+00 -0.676E-03  0.405E+01 -0.156E-01  0.330E-03  0.464E-01  0.177E-01  0.337E+00  0.459E+01  0.307E-01     291
      81.54662  0.324E+00 -0.674E-03  0.408E+01 -0.156E-01  0.330E-03  0.474E-01  0.177E-01  0.376E+00  0.462E+01  0.314E-01     292
      81.63729  0.363E+00 -0.680E-03  0.412E+01 -0.157E-01  0.330E-03  0.484E-01  0.177E-01  0.406E+00  0.466E+01  0.321E-01     293
      81.72797  0.386E+00 -0.675E-03  0.415E+01 -0.157E-01  0.330E-03  0.494E-01  0.177E-01  0.415E+00  0.470E+01  0.327E-01     294
      81.86398  0.400E+00 -0.676E-03  0.421E+01 -0.158E-01  0.330E-03  0.498E-01  0.177E-01  0.397E+00  0.475E+01  0.338E-01     295
      82.00000  0.386E+00 -0.681E-03  0.426E+01 -0.159E-01  0.330E-03  0.502E-01  0.178E-01  0.348E+00  0.480E+01  0.348E-01     296
      82.12500  0.367E+00 -0.684E-03  0.430E+01 -0.160E-01  0.330E-03  0.498E-01  0.178E-01  0.307E+00  0.484E+01  0.358E-01     297
      82.25000  0.370E+00 -0.692E-03  0.435E+01 -0.161E-01  0.330E-03  0.486E-01  0.179E-01  0.296E+00  0.487E+01  0.368E-01     298
      82.37500  0.394E+00 -0.706E-03  0.440E+01 -0.162E-01  0.330E-03  0.474E-01  0.179E-01  0.318E+00  0.491E+01  0.377E-01     299
      82.50000  0.431E+00 -0.730E-03  0.445E+01 -0.163E-01  0.330E-03  0.465E-01  0.180E-01  0.368E+00  0.496E+01  0.386E-01     300
      82.66667  0.478E+00 -0.801E-03  0.453E+01 -0.164E-01  0.330E-03  0.459E-01  0.180E-01  0.422E+00  0.503E+01  0.398E-01     301
      82.83333  0.501E+00 -0.942E-03  0.462E+01 -0.166E-01  0.330E-03  0.457E-01  0.181E-01  0.435E+00  0.510E+01  0.409E-01     302
      83.00000  0.479E+00 -0.118E-02  0.470E+01 -0.168E-01  0.330E-03  0.454E-01  0.181E-01  0.379E+00  0.517E+01  0.419E-01     303
      83.16667  0.434E+00 -0.156E-02  0.477E+01 -0.170E-01  0.330E-03  0.444E-01  0.182E-01  0.323E+00  0.522E+01  0.430E-01     304
      83.37500  0.435E+00 -0.229E-02  0.486E+01 -0.175E-01  0.330E-03  0.425E-01  0.182E-01  0.313E+00  0.528E+01  0.443E-01     305
      83.58333  0.460E+00 -0.348E-02  0.496E+01 -0.182E-01  0.330E-03  0.405E-01  0.182E-01  0.380E+00  0.536E+01  0.454E-01     306
      83.79167  0.519E+00 -0.509E-02  0.506E+01 -0.193E-01  0.330E-03  0.385E-01  0.183E-01  0.451E+00  0.546E+01  0.465E-01     307
      84.00000  0.518E+00 -0.691E-02  0.517E+01 -0.207E-01  0.330E-03  0.376E-01  0.183E-01  0.408E+00  0.554E+01  0.475E-01     308
      84.20000  0.456E+00 -0.865E-02  0.526E+01 -0.225E-01  0.330E-03  0.364E-01  0.183E-01  0.333E+00  0.561E+01  0.485E-01     309
      84.40000  0.439E+00 -0.101E-01  0.535E+01 -0.245E-01  0.330E-03  0.344E-01  0.183E-01  0.327E+00  0.567E+01  0.494E-01     310
      84.70000  0.475E+00 -0.113E-01  0.549E+01 -0.279E-01  0.330E-03  0.321E-01  0.182E-01  0.400E+00  0.579E+01  0.507E-01     311
      85.00000  0.523E+00 -0.121E-01  0.565E+01 -0.315E-01  0.330E-03  0.303E-01  0.181E-01  0.442E+00  0.593E+01  0.519E-01     312
      85.02000  0.453E+00 -0.124E-01  0.566E+01 -0.318E-01  0.330E-03  0.284E-01  0.181E-01  0.343E+00  0.593E+01  0.520E-01     313
      85.04000  0.407E+00 -0.126E-01  0.567E+01 -0.320E-01  0.330E-03  0.265E-01  0.180E-01  0.338E+00  0.594E+01  0.520E-01     314
      85.06600  0.402E+00 -0.125E-01  0.568E+01 -0.323E-01  0.330E-03  0.269E-01  0.180E-01  0.333E+00  0.595E+01  0.521E-01     315
      85.09980  0.384E+00 -0.125E-01  0.569E+01 -0.328E-01  0.330E-03  0.267E-01  0.180E-01  0.329E+00  0.596E+01  0.523E-01     316
      85.14374  0.378E+00 -0.125E-01  0.571E+01 -0.333E-01  0.330E-03  0.265E-01  0.180E-01  0.326E+00  0.598E+01  0.524E-01     317
      85.20086  0.368E+00 -0.125E-01  0.573E+01 -0.340E-01  0.330E-03  0.262E-01  0.180E-01  0.327E+00  0.599E+01  0.526E-01     318
      85.27512  0.369E+00 -0.126E-01  0.576E+01 -0.349E-01  0.330E-03  0.259E-01  0.180E-01  0.335E+00  0.602E+01  0.529E-01     319
      85.36573  0.374E+00 -0.125E-01  0.579E+01 -0.361E-01  0.330E-03  0.256E-01  0.180E-01  0.356E+00  0.605E+01  0.532E-01     320
      85.49258  0.393E+00 -0.124E-01  0.584E+01 -0.377E-01  0.330E-03  0.252E-01  0.179E-01  0.395E+00  0.610E+01  0.537E-01     321
      85.66172  0.416E+00 -0.122E-01  0.591E+01 -0.397E-01  0.330E-03  0.250E-01  0.179E-01  0.452E+00  0.618E+01  0.543E-01     322
      85.83086  0.441E+00 -0.120E-01  0.598E+01 -0.418E-01  0.330E-03  0.249E-01  0.178E-01  0.469E+00  0.626E+01  0.549E-01     323
      86.00000  0.408E+00 -0.118E-01  0.605E+01 -0.438E-01  0.330E-03  0.251E-01  0.178E-01  0.410E+00  0.633E+01  0.556E-01     324
      86.25000  0.401E+00 -0.115E-01  0.615E+01 -0.466E-01  0.330E-03  0.257E-01  0.178E-01  0.348E+00  0.641E+01  0.566E-01     325
      86.50000  0.396E+00 -0.111E-01  0.625E+01 -0.494E-01  0.330E-03  0.254E-01  0.177E-01  0.354E+00  0.650E+01  0.575E-01     326
      87.00000  0.431E+00 -0.105E-01  0.647E+01 -0.547E-01  0.330E-03  0.246E-01  0.177E-01  0.455E+00  0.673E+01  0.594E-01     327
      87.02000  0.457E+00 -0.102E-01  0.648E+01 -0.549E-01  0.330E-03  0.239E-01  0.176E-01  0.365E+00  0.674E+01  0.594E-01     328
      87.04000  0.372E+00 -0.100E-01  0.648E+01 -0.551E-01  0.330E-03  0.233E-01  0.176E-01  0.356E+00  0.674E+01  0.595E-01     329
      87.06600  0.370E+00 -0.982E-02  0.649E+01 -0.553E-01  0.330E-03  0.232E-01  0.176E-01  0.350E+00  0.675E+01  0.596E-01     330
      87.09980  0.343E+00 -0.984E-02  0.651E+01 -0.557E-01  0.330E-03  0.231E-01  0.176E-01  0.345E+00  0.676E+01  0.597E-01     331
      87.14374  0.338E+00 -0.988E-02  0.652E+01 -0.561E-01  0.330E-03  0.230E-01  0.176E-01  0.340E+00  0.678E+01  0.599E-01     332
      87.20086  0.323E+00 -0.987E-02  0.654E+01 -0.567E-01  0.330E-03  0.233E-01  0.176E-01  0.340E+00  0.680E+01  0.601E-01     333
      87.27512  0.323E+00 -0.975E-02  0.656E+01 -0.574E-01  0.330E-03  0.232E-01  0.176E-01  0.347E+00  0.682E+01  0.604E-01     334
