 ******* Program HYDRUS
 ******* Infiltration and drainage in a large caisson                           
  
 Date:   1.10.    Time:  14: 2: 0
 Units: L = cm   , T = hours, M = mmol 



                             Node(  1)                      Node( 21)                      Node( 41)                      Node( 61)                      Node( 81)

       time         h        theta    Temp         h        theta    Temp         h        theta    Temp         h        theta    Temp         h        theta    Temp   
         4.191        .000   .3308     .000          .546   .3309     .000         -.010   .3308     .000         -.099   .3308     .000          .001   .3308     .000
         4.194        .000   .3308     .000         6.469   .3308     .000         4.773   .3308     .000         1.764   .3308     .000         -.055   .3308     .000
         4.195        .000   .3308     .000         -.087   .3308     .000         -.174   .3308     .000         -.261   .3308     .000         -.347   .3308     .000
         4.197        .000   .3308     .000          .317   .3309     .000         -.103   .3308     .000         -.147   .3308     .000          .281   .3308     .000
         4.199        .000   .3308     .000         5.079   .3308     .000         3.040   .3308     .000         1.875   .3308     .000          .595   .3309     .000
         4.201        .000   .3308     .000         1.740   .3308     .000         3.481   .3308     .000         5.221   .3308     .000         3.153   .3308     .000
         4.203        .000   .3308     .000         1.412   .3308     .000         -.001   .3308     .000         -.043   .3308     .000          .093   .3308     .000
         4.204        .000   .3308     .000         7.625   .3308     .000         9.020   .3308     .000         5.099   .3308     .000         1.498   .3308     .000
         4.206        .000   .3308     .000          .436   .3308     .000          .092   .3308     .000         -.023   .3308     .000         -.069   .3308     .000
         4.208        .000   .3308     .000         6.020   .3308     .000         8.138   .3308     .000         6.283   .3308     .000         1.963   .3308     .000
         4.209        .000   .3308     .000          .041   .3308     .000         -.156   .3308     .000         -.296   .3308     .000         -.521   .3308     .000
         4.211        .000   .3308     .000         5.741   .3308     .000         6.870   .3308     .000         4.930   .3308     .000          .637   .3308     .000
         4.213        .000   .3308     .000          .035   .3308     .000         -.146   .3308     .000         -.274   .3308     .000         -.492   .3308     .000
         4.214        .000   .3308     .000          .546   .3309     .000          .059   .3308     .000         -.039   .3308     .000         -.253   .3308     .000
         4.217        .000   .3308     .000        10.812   .3308     .000        10.202   .3308     .000         6.204   .3308     .000         1.742   .3308     .000
         4.220        .000   .3308     .000          .584   .3308     .000          .342   .3308     .000          .065   .3308     .000          .014   .3309     .000
         4.223        .000   .3308     .000         5.599   .3308     .000         8.592   .3308     .000         6.969   .3308     .000         2.204   .3308     .000
         4.226        .000   .3308     .000          .263   .3308     .000          .116   .3308     .000          .041   .3308     .000         -.361   .3308     .000
         4.228        .000   .3308     .000          .962   .3309     .000          .158   .3308     .000         -.013   .3308     .000         -.138   .3308     .000
         4.230        .000   .3308     .000         9.205   .3308     .000        10.731   .3308     .000         6.882   .3308     .000         2.326   .3308     .000
         4.232        .000   .3308     .000          .135   .3308     .000         -.013   .3308     .000         -.093   .3308     .000         -.314   .3308     .000
         4.234        .000   .3308     .000         1.521   .3308     .000          .357   .3308     .000          .233   .3308     .000          .056   .3308     .000
         4.236        .000   .3308     .000         7.353   .3308     .000         9.752   .3308     .000         7.618   .3308     .000         1.582   .3308     .000
         4.239        .000   .3308     .000         -.032   .3308     .000         -.063   .3308     .000         -.095   .3308     .000         -.126   .3308     .000
         4.241        .000   .3308     .000          .693   .3309     .000          .020   .3308     .000         -.080   .3308     .000          .049   .3308     .000
         4.244        .000   .3308     .000         6.609   .3308     .000         5.876   .3308     .000         3.206   .3308     .000          .114   .3308     .000
         4.247        .000   .3308     .000          .332   .3308     .000          .663   .3308     .000          .995   .3308     .000         1.054   .3308     .000
         4.250        .000   .3308     .000         1.287   .3308     .000          .474   .3308     .000          .515   .3308     .000          .123   .3308     .000
         4.252        .000   .3308     .000         5.073   .3308     .000         8.053   .3308     .000         7.130   .3308     .000         3.159   .3308     .000
         4.254        .000   .3308     .000          .462   .3308     .000          .091   .3308     .000         -.025   .3308     .000         -.065   .3308     .000
         4.256        .000   .3308     .000         1.028   .3309     .000          .184   .3308     .000          .048   .3308     .000         -.120   .3308     .000
         4.259        .000   .3308     .000        12.665   .3308     .000        14.763   .3308     .000         9.687   .3308     .000         2.608   .3308     .000
         4.262        .000   .3308     .000          .576   .3308     .000          .297   .3308     .000          .048   .3308     .000          .033   .3309     .000
         4.265        .000   .3308     .000         5.853   .3308     .000         8.840   .3308     .000         7.178   .3308     .000         2.532   .3308     .000
         4.268        .000   .3308     .000          .555   .3308     .000          .231   .3308     .000          .025   .3308     .000         -.004   .3308     .000
         4.271        .000   .3308     .000         6.139   .3308     .000         9.011   .3308     .000         7.249   .3308     .000         2.617   .3308     .000
         4.273        .000   .3308     .000          .539   .3308     .000          .178   .3308     .000          .003   .3308     .000         -.033   .3308     .000
         4.276        .000   .3308     .000         6.306   .3308     .000         8.972   .3308     .000         7.076   .3308     .000         2.403   .3308     .000
         4.279        .000   .3308     .000          .513   .3308     .000          .148   .3308     .000         -.006   .3308     .000         -.045   .3308     .000
         4.281        .000   .3308     .000         6.302   .3308     .000         8.814   .3308     .000         6.894   .3308     .000         2.282   .3308     .000
         4.283        .000   .3308     .000          .487   .3308     .000          .123   .3308     .000         -.013   .3308     .000         -.052   .3308     .000
         4.286        .000   .3308     .000         6.295   .3308     .000         8.708   .3308     .000         6.847   .3308     .000         2.393   .3308     .000
         4.287        .000   .3308     .000          .359   .3308     .000          .204   .3308     .000          .038   .3308     .000          .070   .3308     .000
         4.290        .000   .3308     .000          .895   .3309     .000          .163   .3308     .000         -.031   .3308     .000         -.073   .3308     .000
         4.293        .000   .3308     .000        10.866   .3308     .000        11.610   .3308     .000         7.255   .3308     .000         1.906   .3308     .000
         4.296        .000   .3308     .000          .290   .3308     .000          .116   .3308     .000          .033   .3308     .000         -.300   .3308     .000
         4.298        .000   .3308     .000         4.491   .3308     .000         5.717   .3308     .000         4.299   .3308     .000         1.176   .3308     .000
         4.299        .000   .3308     .000          .149   .3308     .000          .062   .3308     .000          .026   .3308     .000         -.059   .3308     .000
         4.301        .000   .3308     .000          .648   .3309     .000          .037   .3308     .000         -.069   .3308     .000         -.106   .3308     .000
         4.304        .000   .3308     .000         7.433   .3308     .000         6.569   .3308     .000         3.286   .3308     .000          .392   .3308     .000
         4.305        .000   .3308     .000          .204   .3308     .000          .407   .3308     .000          .611   .3308     .000          .815   .3308     .000
         4.308        .000   .3308     .000          .962   .3308     .000          .206   .3308     .000         -.247   .3308     .000          .357   .3309     .000
         4.310        .000   .3308     .000         5.415   .3308     .000         7.198   .3308     .000         5.192   .3308     .000         3.545   .3308     .000
         4.311        .000   .3308     .000          .429   .3308     .000          .088   .3308     .000         -.024   .3308     .000         -.052   .3308     .000
         4.313        .000   .3308     .000          .916   .3309     .000          .127   .3308     .000         -.058   .3308     .000          .038   .3308     .000
         4.316        .000   .3308     .000        11.649   .3308     .000        12.549   .3308     .000         7.758   .3308     .000         2.286   .3308     .000
         4.319        .000   .3308     .000          .543   .3308     .000          .281   .3308     .000          .044   .3308     .000          .047   .3308     .000
         4.322        .000   .3308     .000         5.726   .3308     .000         8.682   .3308     .000         7.136   .3308     .000         2.753   .3308     .000
         4.324        .000   .3308     .000          .554   .3308     .000          .185   .3308     .000          .001   .3308     .000         -.031   .3308     .000
         4.328        .000   .3308     .000         6.452   .3308     .000         9.226   .3308     .000         7.372   .3308     .000         2.737   .3308     .000
         4.330        .000   .3308     .000          .588   .3308     .000          .121   .3308     .000         -.030   .3308     .000         -.091   .3308     .000
         4.333        .000   .3308     .000         7.057   .3308     .000         9.596   .3308     .000         7.523   .3308     .000         2.675   .3308     .000
         4.335        .000   .3308     .000          .596   .3308     .000          .084   .3308     .000         -.051   .3308     .000         -.119   .3308     .000
         4.337        .000   .3308     .000         7.366   .3308     .000         9.766   .3308     .000         7.661   .3308     .000         2.799   .3308     .000
         4.339        .000   .3308     .000          .372   .3308     .000          .209   .3308     .000          .038   .3308     .000          .062   .3308     .000
         4.341        .000   .3308     .000         1.674   .3308     .000          .660   .3308     .000          .424   .3308     .000          .424   .3308     .000
         4.344        .000   .3308     .000         7.801   .3308     .000        11.665   .3308     .000        10.127   .3308     .000         3.849   .3308     .000
         4.347        .000   .3308     .000         -.080   .3308     .000         -.160   .3308     .000         -.240   .3308     .000         -.320   .3308     .000
         4.349        .000   .3308     .000          .752   .3309     .000          .043   .3308     .000         -.051   .3308     .000         -.070   .3308     .000
         4.352        .000   .3308     .000         7.383   .3308     .000         7.057   .3308     .000         4.218   .3308     .000         1.741   .3308     .000
         4.354        .000   .3308     .000          .415   .3308     .000          .195   .3308     .000          .026   .3308     .000          .033   .3308     .000
         4.356        .000   .3308     .000         1.731   .3308     .000          .664   .3308     .000          .354   .3308     .000          .205   .3308     .000
         4.359        .000   .3308     .000         7.939   .3308     .000        11.699   .3308     .000         9.614   .3308     .000         3.229   .3308     .000
         4.362        .000   .3308     .000          .535   .3308     .000          .356   .3308     .000          .447   .3308     .000          .526   .3309     .000
         4.364        .000   .3308     .000          .980   .3309     .000          .144   .3308     .000          .096   .3308     .000          .124   .3308     .000
         4.367        .000   .3308     .000        10.159   .3308     .000        12.645   .3308     .000         9.915   .3308     .000         3.935   .3308     .000
         4.370        .000   .3308     .000          .539   .3308     .000          .129   .3308     .000         -.023   .3308     .000         -.067   .3308     .000
         4.372        .000   .3308     .000         6.744   .3308     .000         9.337   .3308     .000         7.448   .3308     .000         2.882   .3308     .000
         4.374        .000   .3308     .000          .392   .3308     .000          .218   .3308     .000          .041   .3308     .000          .051   .3308     .000
         4.377        .000   .3308     .000         1.864   .3308     .000          .782   .3308     .000          .477   .3308     .000          .460   .3308     .000
         4.379        .000   .3308     .000         7.800   .3308     .000        12.037   .3308     .000        10.584   .3308     .000         4.365   .3308     .000
         4.382        .000   .3308     .000         -.083   .3308     .000         -.165   .3308     .000         -.248   .3308     .000         -.330   .3308     .000
         4.385        .000   .3308     .000          .789   .3309     .000          .059   .3308     .000         -.049   .3308     .000         -.084   .3308     .000
         4.388        .000   .3308     .000         7.257   .3308     .000         6.855   .3308     .000         3.661   .3308     .000          .785   .3308     .000
         4.390        .000   .3308     .000          .109   .3308     .000          .218   .3308     .000          .327   .3308     .000          .436   .3308     .000
         4.392        .000   .3308     .000         -.008   .3308     .000         -.015   .3308     .000         -.023   .3308     .000         -.031   .3308     .000
         4.394        .000   .3308     .000          .338   .3308     .000          .190   .3308     .000          .228   .3308     .000          .356   .3308     .000
         4.397        .000   .3308     .000         2.192   .3308     .000         3.838   .3308     .000         4.462   .3308     .000         2.847   .3308     .000
         4.399        .000   .3308     .000          .510   .3308     .000          .245   .3308     .000          .033   .3308     .000          .021   .3308     .000
         4.402        .000   .3308     .000         5.718   .3308     .000         8.578   .3308     .000         7.029   .3308     .000         2.795   .3308     .000
         4.404        .000   .3308     .000          .479   .3308     .000          .203   .3308     .000          .021   .3308     .000          .001   .3308     .000
         4.407        .000   .3308     .000         5.860   .3308     .000         8.709   .3308     .000         7.249   .3308     .000         3.200   .3308     .000
         4.409        .000   .3308     .000          .440   .3308     .000          .185   .3308     .000          .022   .3308     .000         -.001   .3308     .000
         4.412        .000   .3308     .000         5.658   .3308     .000         8.409   .3308     .000         7.047   .3308     .000         3.212   .3308     .000
         4.414        .000   .3308     .000          .372   .3308     .000          .222   .3308     .000          .043   .3308     .000          .053   .3308     .000
         4.416        .000   .3308     .000          .983   .3309     .000          .199   .3308     .000         -.012   .3308     .000         -.053   .3308     .000
         4.419        .000   .3308     .000        11.200   .3308     .000        12.814   .3308     .000         8.503   .3308     .000         2.932   .3308     .000
         4.422        .000   .3308     .000          .585   .3308     .000          .437   .3309     .000          .103   .3308     .000          .117   .3309     .000
         4.426        .000   .3308     .000         5.347   .3308     .000         8.678   .3308     .000         7.695   .3308     .000         3.732   .3308     .000
         4.429        .000   .3308     .000         -.042   .3308     .000         -.085   .3308     .000         -.127   .3308     .000         -.170   .3308     .000
         4.431        .000   .3308     .000          .664   .3308     .000          .076   .3308     .000         -.063   .3308     .000         -.065   .3308     .000
         4.434        .000   .3308     .000         6.908   .3308     .000         7.557   .3308     .000         4.955   .3308     .000         2.606   .3308     .000
         4.436        .000   .3308     .000          .513   .3308     .000          .305   .3308     .000          .060   .3308     .000          .048   .3308     .000
         4.440        .000   .3308     .000         5.362   .3308     .000         8.314   .3308     .000         6.954   .3308     .000         2.876   .3308     .000
         4.442        .000   .3308     .000          .557   .3308     .000          .167   .3308     .000         -.009   .3308     .000         -.057   .3308     .000
         4.445        .000   .3308     .000         6.863   .3308     .000         9.845   .3308     .000         8.202   .3308     .000         3.829   .3308     .000
         4.447        .000   .3308     .000          .476   .3308     .000          .180   .3308     .000          .010   .3308     .000         -.021   .3308     .000
         4.450        .000   .3308     .000         6.075   .3308     .000         8.927   .3308     .000         7.477   .3308     .000         3.479   .3308     .000
         4.452        .000   .3308     .000          .440   .3308     .000          .158   .3308     .000          .009   .3308     .000         -.027   .3308     .000
         4.454        .000   .3308     .000         5.898   .3308     .000         8.617   .3308     .000         7.200   .3308     .000         3.327   .3308     .000
         4.456        .000   .3308     .000          .399   .3308     .000          .149   .3308     .000          .009   .3308     .000         -.017   .3308     .000
         4.458        .000   .3308     .000          .967   .3309     .000          .186   .3308     .000         -.005   .3308     .000         -.072   .3308     .000
         4.461        .000   .3308     .000        12.053   .3308     .000        13.669   .3308     .000         9.155   .3308     .000         3.490   .3308     .000
         4.464        .000   .3308     .000          .544   .3308     .000          .486   .3308     .000          .131   .3308     .000          .157   .3308     .000
         4.468        .000   .3308     .000         4.689   .3308     .000         7.856   .3308     .000         7.261   .3308     .000         3.761   .3308     .000
         4.471        .000   .3308     .000         -.055   .3308     .000         -.109   .3308     .000         -.164   .3308     .000         -.219   .3308     .000
         4.473        .000   .3308     .000          .640   .3308     .000          .112   .3308     .000         -.052   .3308     .000         -.068   .3308     .000
         4.475        .000   .3308     .000         6.826   .3308     .000         7.819   .3308     .000         5.247   .3308     .000         2.806   .3308     .000
         4.478        .000   .3308     .000          .449   .3308     .000          .442   .3308     .000          .131   .3308     .000          .172   .3308     .000
         4.481        .000   .3308     .000         3.804   .3308     .000         6.448   .3308     .000         6.019   .3308     .000         2.933   .3308     .000
         4.483        .000   .3308     .000          .508   .3308     .000          .186   .3308     .000          .010   .3308     .000         -.036   .3308     .000
         4.486        .000   .3308     .000         6.405   .3308     .000         9.418   .3308     .000         7.990   .3308     .000         3.943   .3308     .000
         4.489        .000   .3308     .000         -.020   .3308     .000         -.040   .3308     .000         -.060   .3308     .000         -.080   .3308     .000
         4.491        .000   .3308     .000          .704   .3309     .000          .044   .3308     .000         -.065   .3308     .000         -.089   .3308     .000
         4.494        .000   .3308     .000         6.701   .3308     .000         6.491   .3308     .000         3.733   .3308     .000         1.431   .3308     .000
         4.496        .000   .3308     .000          .157   .3308     .000          .002   .3308     .000         -.078   .3308     .000         -.169   .3308     .000
         4.498        .000   .3308     .000         4.017   .3308     .000         5.160   .3308     .000         4.260   .3308     .000         1.776   .3308     .000
         4.500        .000   .3308     .000          .382   .3308     .000          .144   .3308     .000          .009   .3308     .000         -.020   .3308     .000
         4.502        .000   .3308     .000          .889   .3309     .000          .258   .3308     .000          .007   .3308     .000         -.031   .3308     .000
         4.505        .000   .3308     .000        10.460   .3308     .000        13.074   .3308     .000         9.341   .3308     .000         3.848   .3308     .000
         4.508        .000   .3308     .000          .531   .3308     .000          .445   .3308     .000          .111   .3308     .000          .114   .3308     .000
         4.511        .000   .3308     .000         4.902   .3308     .000         8.128   .3308     .000         7.437   .3308     .000         3.918   .3308     .000
         4.514        .000   .3308     .000          .256   .3308     .000          .115   .3308     .000          .049   .3308     .000         -.096   .3308     .000
         4.516        .000   .3308     .000         1.015   .3309     .000          .196   .3308     .000          .001   .3308     .000         -.091   .3308     .000
         4.518        .000   .3308     .000         9.295   .3308     .000        11.572   .3308     .000         8.019   .3308     .000         3.323   .3308     .000
         4.520        .000   .3308     .000          .110   .3308     .000         -.056   .3308     .000         -.154   .3308     .000         -.249   .3308     .000
         4.522        .000   .3308     .000         5.018   .3308     .000         6.481   .3308     .000         5.501   .3308     .000         2.606   .3308     .000
         4.523        .000   .3308     .000          .123   .3308     .000         -.007   .3308     .000         -.075   .3308     .000         -.148   .3308     .000
         4.525        .000   .3308     .000          .718   .3309     .000          .075   .3308     .000         -.024   .3308     .000         -.117   .3308     .000
         4.528        .000   .3308     .000         9.567   .3308     .000         9.343   .3308     .000         5.781   .3308     .000         1.738   .3308     .000
         4.531        .000   .3308     .000          .492   .3308     .000          .345   .3308     .000          .381   .3308     .000          .801   .3309     .000
         4.534        .000   .3308     .000         3.502   .3308     .000         6.421   .3308     .000         8.126   .3308     .000         6.564   .3308     .000
         4.535        .000   .3308     .000          .512   .3308     .000          .059   .3308     .000         -.054   .3308     .000         -.114   .3308     .000
         4.537        .000   .3308     .000         7.395   .3308     .000         9.917   .3308     .000         8.311   .3308     .000         4.159   .3308     .000
         4.539        .000   .3308     .000          .503   .3308     .000          .154   .3308     .000         -.002   .3308     .000         -.063   .3308     .000
         4.542        .000   .3308     .000         6.592   .3308     .000         9.511   .3308     .000         8.027   .3308     .000         3.955   .3308     .000
         4.544        .000   .3308     .000          .452   .3308     .000          .144   .3308     .000         -.002   .3308     .000         -.050   .3308     .000
         4.547        .000   .3308     .000         6.254   .3308     .000         9.077   .3308     .000         7.727   .3308     .000         3.923   .3308     .000
         4.548        .000   .3308     .000          .407   .3308     .000          .137   .3308     .000          .005   .3308     .000         -.042   .3308     .000
         4.551        .000   .3308     .000         5.873   .3308     .000         8.563   .3308     .000         7.295   .3308     .000         3.695   .3308     .000
         4.552        .000   .3308     .000          .373   .3308     .000          .124   .3308     .000          .001   .3308     .000         -.037   .3308     .000
         4.554        .000   .3308     .000          .853   .3309     .000          .151   .3308     .000         -.003   .3308     .000         -.082   .3308     .000
         4.557        .000   .3308     .000        12.006   .3308     .000        13.356   .3308     .000         8.998   .3308     .000         3.647   .3308     .000
         4.560        .000   .3308     .000          .514   .3308     .000          .375   .3308     .000          .084   .3308     .000          .062   .3308     .000
         4.563        .000   .3308     .000         5.202   .3308     .000         8.444   .3308     .000         7.608   .3308     .000         4.081   .3308     .000
         4.566        .000   .3308     .000          .486   .3308     .000          .297   .3308     .000          .058   .3308     .000          .024   .3308     .000
         4.569        .000   .3308     .000         5.459   .3308     .000         8.619   .3308     .000         7.615   .3308     .000         4.023   .3308     .000
         4.571        .000   .3308     .000         1.033   .3308     .000          .456   .3308     .000          .299   .3308     .000          .171   .3308     .000
         4.573        .000   .3308     .000          .756   .3308     .000          .296   .3309     .000          .025   .3308     .000          .024   .3308     .000
         4.576        .000   .3308     .000         9.971   .3308     .000        13.788   .3308     .000        10.381   .3308     .000         4.849   .3308     .000
         4.579        .000   .3308     .000         -.047   .3308     .000         -.094   .3308     .000         -.140   .3308     .000         -.187   .3308     .000
         4.581        .000   .3308     .000          .558   .3309     .000          .006   .3308     .000         -.084   .3308     .000         -.124   .3308     .000
         4.584        .000   .3308     .000         7.295   .3308     .000         6.159   .3308     .000         3.488   .3308     .000         2.161   .3308     .000
         4.585        .000   .3308     .000          .117   .3308     .000          .233   .3308     .000          .350   .3308     .000          .467   .3308     .000
         4.588        .000   .3308     .000          .412   .3308     .000          .266   .3308     .000          .270   .3308     .000          .304   .3308     .000
         4.590        .000   .3308     .000         4.798   .3308     .000         8.531   .3308     .000         9.808   .3308     .000         6.509   .3308     .000
         4.591        .000   .3308     .000          .508   .3308     .000          .072   .3308     .000         -.045   .3308     .000         -.105   .3308     .000
         4.593        .000   .3308     .000         1.119   .3309     .000          .262   .3309     .000          .067   .3308     .000         -.058   .3308     .000
         4.596        .000   .3308     .000        14.042   .3308     .000        17.610   .3308     .000        12.511   .3308     .000         4.860   .3308     .000
         4.599        .000   .3308     .000          .467   .3308     .000          .298   .3308     .000          .355   .3308     .000          .394   .3309     .000
         4.601        .000   .3308     .000          .532   .3309     .000          .028   .3308     .000          .007   .3308     .000          .089   .3308     .000
         4.604        .000   .3308     .000        10.052   .3308     .000        10.162   .3308     .000         7.842   .3308     .000         4.132   .3308     .000
         4.606        .000   .3308     .000          .523   .3308     .000          .284   .3308     .000          .048   .3308     .000         -.006   .3308     .000
         4.610        .000   .3308     .000         5.995   .3308     .000         9.362   .3308     .000         8.311   .3308     .000         4.585   .3308     .000
         4.612        .000   .3308     .000          .512   .3308     .000          .214   .3308     .000          .020   .3308     .000         -.037   .3308     .000
         4.615        .000   .3308     .000         6.338   .3308     .000         9.518   .3308     .000         8.243   .3308     .000         4.351   .3308     .000
         4.617        .000   .3308     .000          .480   .3308     .000          .180   .3308     .000          .009   .3308     .000         -.046   .3308     .000
         4.620        .000   .3308     .000         6.326   .3308     .000         9.383   .3308     .000         8.109   .3308     .000         4.298   .3308     .000
         4.622        .000   .3308     .000          .387   .3308     .000          .247   .3308     .000          .050   .3308     .000          .017   .3308     .000
         4.624        .000   .3308     .000         1.881   .3308     .000          .833   .3308     .000          .399   .3308     .000          .282   .3308     .000
         4.627        .000   .3308     .000         7.863   .3308     .000        12.559   .3308     .000        11.635   .3308     .000         6.442   .3308     .000
         4.630        .000   .3308     .000         -.099   .3308     .000         -.198   .3308     .000         -.296   .3308     .000         -.395   .3308     .000
         4.632        .000   .3308     .000          .797   .3309     .000          .077   .3308     .000         -.052   .3308     .000         -.124   .3308     .000
         4.635        .000   .3308     .000         7.580   .3308     .000         7.428   .3308     .000         4.162   .3308     .000         1.262   .3308     .000
         4.637        .000   .3308     .000          .231   .3308     .000          .462   .3308     .000          .693   .3308     .000          .924   .3308     .000
         4.640        .000   .3308     .000          .464   .3308     .000          .322   .3308     .000          .276   .3308     .000          .270   .3308     .000
         4.642        .000   .3308     .000         5.427   .3308     .000         9.649   .3308     .000        10.858   .3308     .000         7.164   .3308     .000
         4.644        .000   .3308     .000          .555   .3308     .000          .090   .3308     .000         -.041   .3308     .000         -.110   .3308     .000
         4.646        .000   .3308     .000         7.501   .3308     .000        10.348   .3308     .000         8.813   .3308     .000         4.645   .3308     .000
         4.648        .000   .3308     .000          .390   .3308     .000          .149   .3308     .000          .009   .3308     .000         -.036   .3308     .000
         4.650        .000   .3308     .000         1.720   .3308     .000          .646   .3308     .000          .375   .3308     .000          .231   .3308     .000
         4.653        .000   .3308     .000         9.081   .3308     .000        13.638   .3308     .000        12.575   .3308     .000         7.302   .3308     .000
         4.655        .000   .3308     .000          .525   .3308     .000          .170   .3308     .000          .002   .3308     .000         -.072   .3308     .000
         4.658        .000   .3308     .000         6.841   .3308     .000        10.040   .3308     .000         8.724   .3308     .000         4.766   .3308     .000
         4.660        .000   .3308     .000          .402   .3308     .000          .277   .3308     .000          .060   .3308     .000          .021   .3308     .000
         4.663        .000   .3308     .000         1.911   .3308     .000          .837   .3308     .000          .422   .3308     .000          .290   .3308     .000
         4.665        .000   .3308     .000         7.919   .3308     .000        12.656   .3308     .000        11.811   .3308     .000         6.711   .3308     .000
         4.669        .000   .3308     .000         -.076   .3308     .000         -.151   .3308     .000         -.227   .3308     .000         -.302   .3308     .000
         4.671        .000   .3308     .000          .833   .3309     .000          .086   .3308     .000         -.052   .3308     .000         -.126   .3308     .000
         4.674        .000   .3308     .000         7.581   .3308     .000         7.552   .3308     .000         4.299   .3308     .000         1.347   .3308     .000
         4.676        .000   .3308     .000          .263   .3308     .000          .526   .3308     .000          .789   .3308     .000         1.051   .3308     .000
         4.679        .000   .3308     .000          .478   .3308     .000          .315   .3308     .000          .322   .3308     .000          .304   .3308     .000
         4.681        .000   .3308     .000         5.214   .3308     .000         9.336   .3308     .000        10.894   .3308     .000         7.696   .3308     .000
         4.683        .000   .3308     .000          .570   .3308     .000          .100   .3308     .000         -.038   .3308     .000         -.112   .3308     .000
         4.686        .000   .3308     .000         7.547   .3308     .000        10.491   .3308     .000         8.990   .3308     .000         4.832   .3308     .000
         4.688        .000   .3308     .000          .433   .3308     .000          .135   .3308     .000         -.001   .3308     .000         -.061   .3308     .000
         4.690        .000   .3308     .000         6.261   .3308     .000         9.155   .3308     .000         7.982   .3308     .000         4.422   .3308     .000
         4.692        .000   .3308     .000          .395   .3308     .000          .126   .3308     .000          .001   .3308     .000         -.053   .3308     .000
         4.694        .000   .3308     .000          .881   .3309     .000          .171   .3308     .000          .006   .3308     .000         -.083   .3308     .000
         4.697        .000   .3308     .000        12.557   .3308     .000        14.204   .3308     .000         9.916   .3308     .000         4.587   .3308     .000
         4.700        .000   .3308     .000          .529   .3308     .000          .413   .3308     .000          .097   .3308     .000          .042   .3308     .000
         4.703        .000   .3308     .000         5.296   .3308     .000         8.766   .3308     .000         8.221   .3308     .000         4.974   .3308     .000
         4.706        .000   .3308     .000          .495   .3308     .000          .345   .3308     .000          .074   .3308     .000          .018   .3308     .000
         4.709        .000   .3308     .000         5.430   .3308     .000         8.821   .3308     .000         8.126   .3308     .000         4.817   .3308     .000
         4.711        .000   .3308     .000          .540   .3308     .000          .176   .3308     .000          .001   .3308     .000         -.076   .3308     .000
         4.715        .000   .3308     .000         6.911   .3308     .000        10.168   .3308     .000         8.875   .3308     .000         4.925   .3308     .000
         4.717        .000   .3308     .000          .500   .3308     .000          .156   .3308     .000         -.001   .3308     .000         -.072   .3308     .000
         4.719        .000   .3308     .000         6.760   .3308     .000         9.895   .3308     .000         8.644   .3308     .000         4.829   .3308     .000
         4.721        .000   .3308     .000          .385   .3308     .000          .242   .3308     .000          .049   .3308     .000          .003   .3308     .000
         4.724        .000   .3308     .000         1.835   .3308     .000          .777   .3308     .000          .394   .3308     .000          .252   .3308     .000
         4.726        .000   .3308     .000         8.147   .3308     .000        12.889   .3308     .000        12.106   .3308     .000         7.174   .3308     .000
         4.730        .000   .3308     .000         -.089   .3308     .000         -.177   .3308     .000         -.266   .3308     .000         -.355   .3308     .000
         4.732        .000   .3308     .000          .791   .3309     .000          .072   .3308     .000         -.052   .3308     .000         -.120   .3308     .000
         4.735        .000   .3308     .000         7.936   .3308     .000         8.008   .3308     .000         5.035   .3308     .000         2.447   .3308     .000
         4.737        .000   .3308     .000          .429   .3308     .000          .224   .3308     .000          .036   .3308     .000         -.019   .3308     .000
         4.740        .000   .3308     .000         1.765   .3308     .000          .728   .3308     .000          .370   .3308     .000          .073   .3308     .000
         4.742        .000   .3308     .000         8.600   .3308     .000        13.105   .3308     .000        11.812   .3308     .000         6.021   .3308     .000
         4.743        .000   .3308     .000          .117   .3308     .000          .038   .3308     .000          .004   .3308     .000         -.024   .3308     .000
         4.745        .000   .3308     .000          .326   .3309     .000          .066   .3308     .000          .002   .3308     .000         -.133   .3308     .000
         4.747        .000   .3308     .000         9.538   .3308     .000         8.368   .3308     .000         5.015   .3308     .000         2.088   .3308     .000
         4.749        .000   .3308     .000          .022   .3308     .000          .045   .3308     .000          .067   .3308     .000          .090   .3308     .000
         4.751        .000   .3308     .000          .441   .3308     .000          .306   .3308     .000          .250   .3308     .000          .209   .3308     .000
         4.753        .000   .3308     .000         5.504   .3308     .000         9.798   .3308     .000        11.071   .3308     .000         7.671   .3308     .000
         4.755        .000   .3308     .000          .552   .3308     .000          .071   .3308     .000         -.050   .3308     .000         -.123   .3308     .000
         4.757        .000   .3308     .000         7.779   .3308     .000        10.631   .3308     .000         9.161   .3308     .000         5.053   .3308     .000
         4.759        .000   .3308     .000          .085   .3308     .000         -.098   .3308     .000         -.216   .3308     .000         -.318   .3308     .000
         4.761        .000   .3308     .000         5.894   .3308     .000         7.727   .3308     .000         6.807   .3308     .000         3.724   .3308     .000
         4.763        .000   .3308     .000          .107   .3308     .000         -.032   .3308     .000         -.111   .3308     .000         -.179   .3308     .000
         4.764        .000   .3308     .000          .614   .3309     .000          .066   .3308     .000         -.021   .3308     .000         -.094   .3308     .000
         4.767        .000   .3308     .000        10.694   .3308     .000        10.791   .3308     .000         7.525   .3308     .000         3.738   .3308     .000
