        soln	      dist_x	        time	          pH	          pe	       Conta	       Contb	       Contc	     m_Conta	     m_Contb	     m_Contc	 m_SoraConta	 m_SorbContb	 m_SorcContc	
          35	         -34	         250	     7.00301	    -4.06392	 7.9201e-001	 1.6754e-002	 3.7576e-004	 7.9201e-001	 1.6754e-002	 3.7576e-004	 2.0717e+000	 3.2981e-001	 4.7591e-002	
          36	         -35	         250	     7.00297	    -4.06383	 7.8169e-001	 1.5760e-002	 3.3249e-004	 7.8169e-001	 1.5760e-002	 3.3249e-004	 2.0402e+000	 3.1147e-001	 4.3059e-002	
          37	         -36	         250	     7.00292	    -4.06371	 7.7041e-001	 1.4786e-002	 2.9313e-004	 7.7041e-001	 1.4786e-002	 2.9313e-004	 2.0065e+000	 2.9346e-001	 3.8846e-002	
          38	         -37	         250	     7.00287	    -4.06356	 7.5809e-001	 1.3834e-002	 2.5742e-004	 7.5809e-001	 1.3834e-002	 2.5742e-004	 1.9702e+000	 2.7580e-001	 3.4938e-002	
          39	         -38	         250	     7.00281	    -4.06339	 7.4462e-001	 1.2903e-002	 2.2514e-004	 7.4462e-001	 1.2903e-002	 2.2514e-004	 1.9311e+000	 2.5851e-001	 3.1321e-002	
          40	         -39	         250	     7.00276	     -4.0632	 7.2993e-001	 1.1997e-002	 1.9605e-004	 7.2993e-001	 1.1997e-002	 1.9605e-004	 1.8892e+000	 2.4162e-001	 2.7982e-002	
          41	         -40	         250	     7.00269	    -4.06298	 7.1395e-001	 1.1117e-002	 1.6994e-004	 7.1395e-001	 1.1117e-002	 1.6994e-004	 1.8441e+000	 2.2515e-001	 2.4910e-002	
          42	         -41	         250	     7.00262	    -4.06274	 6.9663e-001	 1.0265e-002	 1.4662e-004	 6.9663e-001	 1.0265e-002	 1.4662e-004	 1.7958e+000	 2.0914e-001	 2.2092e-002	
          43	         -42	         250	     7.00255	    -4.06248	 6.7794e-001	 9.4423e-003	 1.2588e-004	 6.7794e-001	 9.4423e-003	 1.2588e-004	 1.7443e+000	 1.9363e-001	 1.9516e-002	
          44	         -43	         250	     7.00247	     -4.0622	 6.5787e-001	 8.6519e-003	 1.0753e-004	 6.5787e-001	 8.6519e-003	 1.0753e-004	 1.6894e+000	 1.7864e-001	 1.7172e-002	
          45	         -44	         250	     7.00239	    -4.06191	 6.3643e-001	 7.8954e-003	 9.1366e-005	 6.3643e-001	 7.8954e-003	 9.1366e-005	 1.6313e+000	 1.6421e-001	 1.5046e-002	
          46	         -45	         250	      7.0023	    -4.06161	 6.1365e-001	 7.1744e-003	 7.7214e-005	 6.1365e-001	 7.1744e-003	 7.7214e-005	 1.5701e+000	 1.5038e-001	 1.3127e-002	
          47	         -46	         250	     7.00221	    -4.06132	 5.8961e-001	 6.4907e-003	 6.4893e-005	 5.8961e-001	 6.4907e-003	 6.4893e-005	 1.5059e+000	 1.3717e-001	 1.1402e-002	
          48	         -47	         250	     7.00211	    -4.06103	 5.6441e-001	 5.8455e-003	 5.4228e-005	 5.6441e-001	 5.8455e-003	 5.4228e-005	 1.4389e+000	 1.2461e-001	 9.8589e-003	
          49	         -48	         250	     7.00201	    -4.06073	 5.3815e-001	 5.2398e-003	 4.5051e-005	 5.3815e-001	 5.2398e-003	 4.5051e-005	 1.3697e+000	 1.1273e-001	 8.4853e-003	
          50	         -49	         250	     7.00191	    -4.06044	 5.1100e-001	 4.6742e-003	 3.7204e-005	 5.1100e-001	 4.6742e-003	 3.7204e-005	 1.2983e+000	 1.0155e-001	 7.2684e-003	
          51	         -50	         250	      7.0018	    -4.06016	 4.8312e-001	 4.1492e-003	 3.0538e-005	 4.8312e-001	 4.1492e-003	 3.0538e-005	 1.2255e+000	 9.1072e-002	 6.1961e-003	
          52	         -51	         250	     7.00169	     -4.0599	 4.5470e-001	 3.6644e-003	 2.4911e-005	 4.5470e-001	 3.6644e-003	 2.4911e-005	 1.1515e+000	 8.1305e-002	 5.2560e-003	
          53	         -52	         250	     7.00158	    -4.05966	 4.2596e-001	 3.2196e-003	 2.0192e-005	 4.2596e-001	 3.2196e-003	 2.0192e-005	 1.0770e+000	 7.2250e-002	 4.4361e-003	
          54	         -53	         250	     7.00147	    -4.05944	 3.9710e-001	 2.8138e-003	 1.6262e-005	 3.9710e-001	 2.8138e-003	 1.6262e-005	 1.0025e+000	 6.3901e-002	 3.7249e-003	
          55	         -54	         250	     7.00136	    -4.05925	 3.6834e-001	 2.4459e-003	 1.3012e-005	 3.6834e-001	 2.4459e-003	 1.3012e-005	 9.2845e-001	 5.6244e-002	 3.1116e-003	
          56	         -55	         250	     7.00126	    -4.05909	 3.3991e-001	 2.1145e-003	 1.0342e-005	 3.3991e-001	 2.1145e-003	 1.0342e-005	 8.5551e-001	 4.9262e-002	 2.5855e-003	
          57	         -56	         250	     7.00115	    -4.05894	 3.1202e-001	 1.8178e-003	 8.1636e-006	 3.1202e-001	 1.8178e-003	 8.1636e-006	 7.8417e-001	 4.2933e-002	 2.1366e-003	
          58	         -57	         250	     7.00105	    -4.05882	 2.8487e-001	 1.5539e-003	 6.4000e-006	 2.8487e-001	 1.5539e-003	 6.4000e-006	 7.1492e-001	 3.7227e-002	 1.7561e-003	
          59	         -58	         250	     7.00095	    -4.05873	 2.5866e-001	 1.3207e-003	 4.9825e-006	 2.5866e-001	 1.3207e-003	 4.9825e-006	 6.4822e-001	 3.2114e-002	 1.4353e-003	
          60	         -59	         250	     7.00086	    -4.05866	 2.3354e-001	 1.1161e-003	 3.8517e-006	 2.3354e-001	 1.1161e-003	 3.8517e-006	 5.8446e-001	 2.7560e-002	 1.1666e-003	
          61	         -60	         250	     7.00077	    -4.05862	 2.0965e-001	 9.3756e-004	 2.9560e-006	 2.0965e-001	 9.3756e-004	 2.9560e-006	 5.2398e-001	 2.3528e-002	 9.4273e-004	
          62	         -61	         250	     7.00068	     -4.0586	 1.8712e-001	 7.8295e-004	 2.2526e-006	 1.8712e-001	 7.8295e-004	 2.2526e-006	 4.6706e-001	 1.9979e-002	 7.5753e-004	
          63	         -62	         250	     7.00061	     -4.0586	 1.6604e-001	 6.4995e-004	 1.7043e-006	 1.6604e-001	 6.4995e-004	 1.7043e-006	 4.1390e-001	 1.6875e-002	 6.0525e-004	
          64	         -63	         250	     7.00053	    -4.05861	 1.4645e-001	 5.3630e-004	 1.2797e-006	 1.4645e-001	 5.3630e-004	 1.2797e-006	 3.6462e-001	 1.4177e-002	 4.8065e-004	
          65	         -64	         250	     7.00046	    -4.05865	 1.2840e-001	 4.3985e-004	 9.5399e-007	 1.2840e-001	 4.3985e-004	 9.5399e-007	 3.1930e-001	 1.1846e-002	 3.7954e-004	
          66	         -65	         250	      7.0004	    -4.05871	 1.1190e-001	 3.5856e-004	 7.0588e-007	 1.1190e-001	 3.5856e-004	 7.0588e-007	 2.7793e-001	 9.8442e-003	 2.9791e-004	
          67	         -66	         250	     7.00035	    -4.05879	 9.6922e-002	 2.9050e-004	 5.1833e-007	 9.6922e-002	 2.9050e-004	 5.1833e-007	 2.4045e-001	 8.1360e-003	 2.3243e-004	
          68	         -67	         250	      7.0003	    -4.05889	 8.3437e-002	 2.3393e-004	 3.7761e-007	 8.3437e-002	 2.3393e-004	 3.7761e-007	 2.0676e-001	 6.6875e-003	 1.8020e-004	
          69	         -68	         250	     7.00025	      -4.059	 7.1385e-002	 1.8722e-004	 2.7320e-007	 7.1385e-002	 1.8722e-004	 2.7320e-007	 1.7670e-001	 5.4666e-003	 1.3894e-004	
          70	         -69	         250	     7.00021	    -4.05913	 6.0697e-002	 1.4891e-004	 1.9617e-007	 6.0697e-002	 1.4891e-004	 1.9617e-007	 1.5009e-001	 4.4440e-003	 1.0648e-004	
          71	         -70	         250	     7.00018	    -4.05927	 5.1289e-002	 1.1771e-004	 1.3973e-007	 5.1289e-002	 1.1771e-004	 1.3973e-007	 1.2669e-001	 3.5928e-003	 8.1089e-005	
          72	         -71	         250	     7.00015	    -4.05942	 4.3071e-002	 9.2488e-005	 9.8416e-008	 4.3071e-002	 9.2488e-005	 9.8416e-008	 1.0628e-001	 2.8889e-003	 6.1197e-005	
          73	         -72	         250	     7.00012	    -4.05958	 3.5945e-002	 7.2214e-005	 6.9014e-008	 3.5945e-002	 7.2214e-005	 6.9014e-008	 8.8612e-002	 2.3098e-003	 4.6026e-005	
          74	         -73	         250	      7.0001	    -4.05975	 2.9812e-002	 5.6036e-005	 4.8083e-008	 2.9812e-002	 5.6036e-005	 4.8083e-008	 7.3422e-002	 1.8367e-003	 3.4437e-005	
          75	         -74	         250	     7.00008	    -4.05992	 2.4572e-002	 4.3215e-005	 3.3220e-008	 2.4572e-002	 4.3215e-005	 3.3220e-008	 6.0460e-002	 1.4524e-003	 2.5595e-005	
          76	         -75	         250	     7.00006	     -4.0601	 2.0127e-002	 3.3123e-005	 2.2786e-008	 2.0127e-002	 3.3123e-005	 2.2786e-008	 4.9480e-002	 1.1422e-003	 1.8914e-005	
          77	         -76	         250	     7.00005	    -4.06029	 1.6384e-002	 2.5233e-005	 1.5453e-008	 1.6384e-002	 2.5233e-005	 1.5453e-008	 4.0244e-002	 8.9335e-004	 1.3851e-005	
          78	         -77	         250	     7.00003	    -4.06049	 1.3256e-002	 1.9106e-005	 1.0387e-008	 1.3256e-002	 1.9106e-005	 1.0387e-008	 3.2532e-002	 6.9494e-004	 1.0072e-005	
          79	         -78	         250	     7.00002	    -4.06071	 1.0658e-002	 1.4377e-005	 6.9667e-009	 1.0658e-002	 1.4377e-005	 6.9667e-009	 2.6137e-002	 5.3757e-004	 7.3113e-006	
          80	         -79	         250	     7.00002	    -4.06093	 8.5176e-003	 1.0752e-005	 4.6385e-009	 8.5176e-003	 1.0752e-005	 4.6385e-009	 2.0871e-002	 4.1357e-004	 5.2764e-006	
          81	         -80	         250	     7.00001	    -4.06116	 6.7652e-003	 7.9924e-006	 3.0658e-009	 6.7652e-003	 7.9924e-006	 3.0658e-009	 1.6565e-002	 3.1644e-004	 3.7857e-006	
          82	         -81	         250	           7	    -4.06139	 5.3407e-003	 5.9049e-006	 2.0115e-009	 5.3407e-003	 5.9049e-006	 2.0115e-009	 1.3068e-002	 2.4081e-004	 2.7004e-006	
          83	         -82	         250	           7	    -4.06163	 4.1906e-003	 4.3362e-006	 1.3102e-009	 4.1906e-003	 4.3362e-006	 1.3102e-009	 1.0247e-002	 1.8226e-004	 1.9151e-006	
          84	         -83	         250	           7	    -4.06187	 3.2683e-003	 3.1650e-006	 8.4727e-010	 3.2683e-003	 3.1650e-006	 8.4727e-010	 7.9866e-003	 1.3720e-004	 1.3504e-006	
          85	         -84	         250	     6.99999	    -4.06211	 2.5337e-003	 2.2962e-006	 5.4396e-010	 2.5337e-003	 2.2962e-006	 5.4396e-010	 6.1874e-003	 1.0272e-004	 9.4669e-007	
          86	         -85	         250	     6.99999	    -4.06234	 1.9524e-003	 1.6559e-006	 3.4673e-010	 1.9524e-003	 1.6559e-006	 3.4673e-010	 4.7645e-003	 7.6481e-005	 6.5985e-007	
          87	         -86	         250	     6.99999	    -4.06256	 1.4955e-003	 1.1870e-006	 2.1944e-010	 1.4955e-003	 1.1870e-006	 2.1944e-010	 3.6471e-003	 5.6641e-005	 4.5730e-007	
          88	         -87	         250	     6.99999	    -4.06279	 1.1388e-003	 8.4577e-007	 1.3789e-010	 1.1388e-003	 8.4577e-007	 1.3789e-010	 2.7754e-003	 4.1723e-005	 3.1515e-007	
          89	         -88	         250	     6.99999	    -4.06301	 8.6203e-004	 5.9906e-007	 8.6042e-011	 8.6203e-004	 5.9906e-007	 8.6042e-011	 2.0996e-003	 3.0571e-005	 2.1596e-007	
          90	         -89	         250	     6.99999	    -4.06323	 6.4872e-004	 4.2180e-007	 5.3311e-011	 6.4872e-004	 4.2180e-007	 5.3311e-011	 1.5791e-003	 2.2280e-005	 1.4717e-007	
          91	         -90	         250	     6.99998	    -4.06345	 4.8536e-004	 2.9523e-007	 3.2801e-011	 4.8536e-004	 2.9523e-007	 3.2801e-011	 1.1808e-003	 1.6153e-005	 9.9734e-008	
          92	         -91	         250	     6.99998	    -4.06366	 3.6104e-004	 2.0543e-007	 2.0042e-011	 3.6104e-004	 2.0543e-007	 2.0042e-011	 8.7794e-004	 1.1649e-005	 6.7215e-008	
          93	         -92	         250	     6.99998	    -4.06387	 2.6703e-004	 1.4211e-007	 1.2162e-011	 2.6703e-004	 1.4211e-007	 1.2162e-011	 6.4903e-004	 8.3569e-006	 4.5051e-008	
          94	         -93	         250	     6.99998	    -4.06407	 1.9637e-004	 9.7737e-008	 7.3292e-012	 1.9637e-004	 9.7737e-008	 7.3292e-012	 4.7710e-004	 5.9642e-006	 3.0032e-008	
          95	         -94	         250	     6.99998	    -4.06426	 1.4360e-004	 6.6831e-008	 4.3868e-012	 1.4360e-004	 6.6831e-008	 4.3868e-012	 3.4876e-004	 4.2347e-006	 1.9911e-008	
          96	         -95	         250	     6.99998	    -4.06445	 1.0443e-004	 4.5437e-008	 2.6080e-012	 1.0443e-004	 4.5437e-008	 2.6080e-012	 2.5355e-004	 2.9914e-006	 1.3131e-008	
          97	         -96	         250	     6.99998	    -4.06464	 7.5547e-005	 3.0725e-008	 1.5405e-012	 7.5547e-005	 3.0725e-008	 1.5405e-012	 1.8338e-004	 2.1030e-006	 8.6149e-009	
          98	         -97	         250	     6.99998	    -4.06487	 5.4451e-005	 2.0695e-008	 9.0572e-013	 5.4451e-005	 2.0695e-008	 9.0572e-013	 1.3214e-004	 1.4733e-006	 5.6316e-009	
          99	         -98	         250	     6.99998	    -4.06525	 3.9458e-005	 1.4019e-008	 5.3634e-013	 3.9458e-005	 1.4019e-008	 5.3634e-013	 9.5743e-005	 1.0375e-006	 3.7028e-009	
         100	         -99	         250	     6.99998	    -4.06611	 3.0253e-005	 1.0124e-008	 3.4474e-013	 3.0253e-005	 1.0124e-008	 3.4474e-013	 7.3403e-005	 7.7397e-007	 2.5998e-009	
         101	        -100	         250	     6.99998	    -4.06611	 3.0253e-005	 1.0124e-008	 3.4474e-013	 3.0253e-005	 1.0124e-008	 3.4474e-013	 7.3403e-005	 7.7397e-007	 2.5998e-009	


           1	           0	         500	     7.00408	    -4.06501	 9.9210e-001	 9.8689e-002	 7.3781e-003	 9.9210e-001	 9.8689e-002	 7.3781e-003	 2.4933e+000	 1.5632e+000	 4.9496e-001	
           2	          -1	         500	     7.00408	    -4.06547	 9.8459e-001	 9.7767e-002	 1.3526e-002	 9.8459e-001	 9.7767e-002	 1.3526e-002	 2.4867e+000	 1.5578e+000	 8.0779e-001	
           3	          -2	         500	     7.00407	     -4.0657	 9.7861e-001	 9.6906e-002	 1.9257e-002	 9.7861e-001	 9.6906e-002	 1.9257e-002	 2.4841e+000	 1.5533e+000	 1.0771e+000	
           4	          -3	         500	     7.00407	    -4.06575	 9.7357e-001	 9.6065e-002	 2.4460e-002	 9.7357e-001	 9.6065e-002	 2.4460e-002	 2.4841e+000	 1.5491e+000	 1.3109e+000	
           5	          -4	         500	     7.00407	    -4.06569	 9.6893e-001	 9.5227e-002	 2.8949e-002	 9.6893e-001	 9.5227e-002	 2.8949e-002	 2.4852e+000	 1.5450e+000	 1.5079e+000	
           6	          -5	         500	     7.00406	    -4.06553	 9.6440e-001	 9.4382e-002	 3.2562e-002	 9.6440e-001	 9.4382e-002	 3.2562e-002	 2.4868e+000	 1.5408e+000	 1.6655e+000	
           7	          -6	         500	     7.00406	    -4.06535	 9.5990e-001	 9.3519e-002	 3.5199e-002	 9.5990e-001	 9.3519e-002	 3.5199e-002	 2.4886e+000	 1.5364e+000	 1.7822e+000	
           8	          -7	         500	     7.00404	    -4.06521	 9.5541e-001	 9.2628e-002	 3.6830e-002	 9.5541e-001	 9.2628e-002	 3.6830e-002	 2.4904e+000	 1.5315e+000	 1.8580e+000	
           9	          -8	         500	     7.00403	     -4.0651	 9.5091e-001	 9.1700e-002	 3.7500e-002	 9.5091e-001	 9.1700e-002	 3.7500e-002	 2.4923e+000	 1.5260e+000	 1.8953e+000	
          10	          -9	         500	     7.00401	    -4.06487	 9.4622e-001	 9.0723e-002	 3.7311e-002	 9.4622e-001	 9.0723e-002	 3.7311e-002	 2.4907e+000	 1.5179e+000	 1.8958e+000	
          11	         -10	         500	     7.00398	    -4.06465	 9.4152e-001	 8.9694e-002	 3.6409e-002	 9.4152e-001	 8.9694e-002	 3.6409e-002	 2.4882e+000	 1.5084e+000	 1.8665e+000	
          12	         -11	         500	     7.00396	    -4.06446	 9.3689e-001	 8.8608e-002	 3.4966e-002	 9.3689e-001	 8.8608e-002	 3.4966e-002	 2.4851e+000	 1.4974e+000	 1.8137e+000	
          13	         -12	         500	     7.00393	    -4.06436	 9.3236e-001	 8.7459e-002	 3.3156e-002	 9.3236e-001	 8.7459e-002	 3.3156e-002	 2.4815e+000	 1.4850e+000	 1.7441e+000	
          14	         -13	         500	      7.0039	    -4.06433	 9.2796e-001	 8.6239e-002	 3.1136e-002	 9.2796e-001	 8.6239e-002	 3.1136e-002	 2.4773e+000	 1.4708e+000	 1.6636e+000	
          15	         -14	         500	     7.00387	    -4.06438	 9.2369e-001	 8.4940e-002	 2.9039e-002	 9.2369e-001	 8.4940e-002	 2.9039e-002	 2.4726e+000	 1.4548e+000	 1.5777e+000	
          16	         -15	         500	     7.00384	    -4.06446	 9.1954e-001	 8.3554e-002	 2.6966e-002	 9.1954e-001	 8.3554e-002	 2.6966e-002	 2.4673e+000	 1.4368e+000	 1.4904e+000	
          17	         -16	         500	     7.00382	    -4.06459	 9.1547e-001	 8.2075e-002	 2.4984e-002	 9.1547e-001	 8.2075e-002	 2.4984e-002	 2.4612e+000	 1.4167e+000	 1.4049e+000	
          18	         -17	         500	     7.00379	    -4.06474	 9.1146e-001	 8.0498e-002	 2.3136e-002	 9.1146e-001	 8.0498e-002	 2.3136e-002	 2.4545e+000	 1.3944e+000	 1.3233e+000	
          19	         -18	         500	     7.00376	     -4.0649	 9.0748e-001	 7.8827e-002	 2.1441e-002	 9.0748e-001	 7.8827e-002	 2.1441e-002	 2.4469e+000	 1.3701e+000	 1.2467e+000	
          20	         -19	         500	     7.00373	    -4.06505	 9.0353e-001	 7.7068e-002	 1.9905e-002	 9.0353e-001	 7.7068e-002	 1.9905e-002	 2.4386e+000	 1.3439e+000	 1.1759e+000	
          21	         -20	         500	     7.00371	     -4.0652	 8.9960e-001	 7.5236e-002	 1.8525e-002	 8.9960e-001	 7.5236e-002	 1.8525e-002	 2.4296e+000	 1.3159e+000	 1.1109e+000	
          22	         -21	         500	     7.00368	    -4.06533	 8.9568e-001	 7.3347e-002	 1.7290e-002	 8.9568e-001	 7.3347e-002	 1.7290e-002	 2.4199e+000	 1.2867e+000	 1.0517e+000	
          23	         -22	         500	     7.00366	    -4.06544	 8.9175e-001	 7.1425e-002	 1.6188e-002	 8.9175e-001	 7.1425e-002	 1.6188e-002	 2.4096e+000	 1.2564e+000	 9.9782e-001	
          24	         -23	         500	     7.00363	    -4.06553	 8.8778e-001	 6.9493e-002	 1.5205e-002	 8.8778e-001	 6.9493e-002	 1.5205e-002	 2.3986e+000	 1.2257e+000	 9.4894e-001	
          25	         -24	         500	      7.0036	     -4.0656	 8.8372e-001	 6.7576e-002	 1.4327e-002	 8.8372e-001	 6.7576e-002	 1.4327e-002	 2.3869e+000	 1.1948e+000	 9.0456e-001	
          26	         -25	         500	     7.00358	    -4.06564	 8.7956e-001	 6.5698e-002	 1.3540e-002	 8.7956e-001	 6.5698e-002	 1.3540e-002	 2.3745e+000	 1.1644e+000	 8.6421e-001	
          27	         -26	         500	     7.00355	    -4.06569	 8.7528e-001	 6.3883e-002	 1.2833e-002	 8.7528e-001	 6.3883e-002	 1.2833e-002	 2.3615e+000	 1.1346e+000	 8.2739e-001	
          28	         -27	         500	     7.00353	     -4.0657	 8.7087e-001	 6.2145e-002	 1.2194e-002	 8.7087e-001	 6.2145e-002	 1.2194e-002	 2.3479e+000	 1.1060e+000	 7.9367e-001	
          29	         -28	         500	      7.0035	    -4.06569	 8.6629e-001	 6.0497e-002	 1.1613e-002	 8.6629e-001	 6.0497e-002	 1.1613e-002	 2.3335e+000	 1.0787e+000	 7.6261e-001	
          30	         -29	         500	     7.00347	    -4.06566	 8.6155e-001	 5.8947e-002	 1.1081e-002	 8.6155e-001	 5.8947e-002	 1.1081e-002	 2.3186e+000	 1.0528e+000	 7.3384e-001	
          31	         -30	         500	     7.00345	    -4.06562	 8.5663e-001	 5.7496e-002	 1.0590e-002	 8.5663e-001	 5.7496e-002	 1.0590e-002	 2.3030e+000	 1.0284e+000	 7.0702e-001	
          32	         -31	         500	     7.00342	    -4.06556	 8.5152e-001	 5.6142e-002	 1.0134e-002	 8.5152e-001	 5.6142e-002	 1.0134e-002	 2.2869e+000	 1.0055e+000	 6.8186e-001	
          33	         -32	         500	      7.0034	    -4.06549	 8.4621e-001	 5.4879e-002	 9.7083e-003	 8.4621e-001	 5.4879e-002	 9.7083e-003	 2.2701e+000	 9.8403e-001	 6.5810e-001	
          34	         -33	         500	     7.00337	    -4.06541	 8.4071e-001	 5.3699e-002	 9.3071e-003	 8.4071e-001	 5.3699e-002	 9.3071e-003	 2.2529e+000	 9.6389e-001	 6.3554e-001	
          35	         -34	         500	     7.00334	    -4.06532	 8.3504e-001	 5.2593e-002	 8.9271e-003	 8.3504e-001	 5.2593e-002	 8.9271e-003	 2.2351e+000	 9.4492e-001	 6.1399e-001	
          36	         -35	         500	     7.00331	    -4.06523	 8.2920e-001	 5.1551e-002	 8.5654e-003	 8.2920e-001	 5.1551e-002	 8.5654e-003	 2.2169e+000	 9.2698e-001	 5.9332e-001	
          37	         -36	         500	     7.00329	    -4.06514	 8.2321e-001	 5.0562e-002	 8.2193e-003	 8.2321e-001	 5.0562e-002	 8.2193e-003	 2.1984e+000	 9.0991e-001	 5.7340e-001	
          38	         -37	         500	     7.00326	    -4.06506	 8.1709e-001	 4.9618e-002	 7.8870e-003	 8.1709e-001	 4.9618e-002	 7.8870e-003	 2.1795e+000	 8.9358e-001	 5.5413e-001	
          39	         -38	         500	     7.00323	    -4.06499	 8.1087e-001	 4.8710e-002	 7.5666e-003	 8.1087e-001	 4.8710e-002	 7.5666e-003	 2.1604e+000	 8.7783e-001	 5.3544e-001	
          40	         -39	         500	      7.0032	     -4.0649	 8.0456e-001	 4.7831e-002	 7.2571e-003	 8.0456e-001	 4.7831e-002	 7.2571e-003	 2.1412e+000	 8.6258e-001	 5.1725e-001	
          41	         -40	         500	     7.00317	    -4.06485	 7.9817e-001	 4.6974e-002	 6.9572e-003	 7.9817e-001	 4.6974e-002	 6.9572e-003	 2.1218e+000	 8.4770e-001	 4.9951e-001	
          42	         -41	         500	     7.00314	    -4.06481	 7.9173e-001	 4.6134e-002	 6.6662e-003	 7.9173e-001	 4.6134e-002	 6.6662e-003	 2.1023e+000	 8.3313e-001	 4.8219e-001	
          43	         -42	         500	     7.00312	    -4.06478	 7.8524e-001	 4.5308e-002	 6.3834e-003	 7.8524e-001	 4.5308e-002	 6.3834e-003	 2.0828e+000	 8.1878e-001	 4.6525e-001	
          44	         -43	         500	     7.00309	    -4.06476	 7.7871e-001	 4.4490e-002	 6.1083e-003	 7.7871e-001	 4.4490e-002	 6.1083e-003	 2.0633e+000	 8.0460e-001	 4.4865e-001	
          45	         -44	         500	     7.00306	    -4.06473	 7.7218e-001	 4.3679e-002	 5.8405e-003	 7.7218e-001	 4.3679e-002	 5.8405e-003	 2.0438e+000	 7.9056e-001	 4.3239e-001	
          46	         -45	         500	     7.00303	    -4.06473	 7.6564e-001	 4.2873e-002	 5.5796e-003	 7.6564e-001	 4.2873e-002	 5.5796e-003	 2.0244e+000	 7.7661e-001	 4.1644e-001	
          47	         -46	         500	       7.003	    -4.06474	 7.5914e-001	 4.2069e-002	 5.3254e-003	 7.5914e-001	 4.2069e-002	 5.3254e-003	 2.0052e+000	 7.6272e-001	 4.0079e-001	
          48	         -47	         500	     7.00297	    -4.06476	 7.5268e-001	 4.1266e-002	 5.0777e-003	 7.5268e-001	 4.1266e-002	 5.0777e-003	 1.9861e+000	 7.4887e-001	 3.8542e-001	
          49	         -48	         500	     7.00294	    -4.06479	 7.4628e-001	 4.0463e-002	 4.8364e-003	 7.4628e-001	 4.0463e-002	 4.8364e-003	 1.9674e+000	 7.3503e-001	 3.7034e-001	
          50	         -49	         500	     7.00292	    -4.06482	 7.3993e-001	 3.9658e-002	 4.6012e-003	 7.3993e-001	 3.9658e-002	 4.6012e-003	 1.9488e+000	 7.2118e-001	 3.5552e-001	
          51	         -50	         500	     7.00289	    -4.06484	 7.3365e-001	 3.8851e-002	 4.3721e-003	 7.3365e-001	 3.8851e-002	 4.3721e-003	 1.9305e+000	 7.0731e-001	 3.4098e-001	
          52	         -51	         500	     7.00286	    -4.06488	 7.2745e-001	 3.8041e-002	 4.1491e-003	 7.2745e-001	 3.8041e-002	 4.1491e-003	 1.9124e+000	 6.9340e-001	 3.2670e-001	
          53	         -52	         500	     7.00284	    -4.06492	 7.2133e-001	 3.7227e-002	 3.9322e-003	 7.2133e-001	 3.7227e-002	 3.9322e-003	 1.8947e+000	 6.7944e-001	 3.1270e-001	
          54	         -53	         500	     7.00281	    -4.06496	 7.1532e-001	 3.6409e-002	 3.7214e-003	 7.1532e-001	 3.6409e-002	 3.7214e-003	 1.8773e+000	 6.6542e-001	 2.9896e-001	
          55	         -54	         500	     7.00278	    -4.06502	 7.0943e-001	 3.5586e-002	 3.5167e-003	 7.0943e-001	 3.5586e-002	 3.5167e-003	 1.8603e+000	 6.5133e-001	 2.8549e-001	
          56	         -55	         500	     7.00276	     -4.0651	 7.0365e-001	 3.4758e-002	 3.3181e-003	 7.0365e-001	 3.4758e-002	 3.3181e-003	 1.8436e+000	 6.3713e-001	 2.7229e-001	
          57	         -56	         500	     7.00273	    -4.06515	 6.9796e-001	 3.3925e-002	 3.1258e-003	 6.9796e-001	 3.3925e-002	 3.1258e-003	 1.8269e+000	 6.2274e-001	 2.5932e-001	
          58	         -57	         500	     7.00271	    -4.06521	 6.9238e-001	 3.3086e-002	 2.9397e-003	 6.9238e-001	 3.3086e-002	 2.9397e-003	 1.8105e+000	 6.0826e-001	 2.4665e-001	
          59	         -58	         500	     7.00268	    -4.06526	 6.8690e-001	 3.2242e-002	 2.7599e-003	 6.8690e-001	 3.2242e-002	 2.7599e-003	 1.7944e+000	 5.9370e-001	 2.3428e-001	
          60	         -59	         500	     7.00266	     -4.0653	 6.8152e-001	 3.1392e-002	 2.5865e-003	 6.8152e-001	 3.1392e-002	 2.5865e-003	 1.7786e+000	 5.7904e-001	 2.2221e-001	
          61	         -60	         500	     7.00263	    -4.06532	 6.7623e-001	 3.0538e-002	 2.4196e-003	 6.7623e-001	 3.0538e-002	 2.4196e-003	 1.7631e+000	 5.6431e-001	 2.1046e-001	
          62	         -61	         500	     7.00261	    -4.06536	 6.7101e-001	 2.9680e-002	 2.2592e-003	 6.7101e-001	 2.9680e-002	 2.2592e-003	 1.7479e+000	 5.4950e-001	 1.9904e-001	
          63	         -62	         500	     7.00259	    -4.06538	 6.6585e-001	 2.8817e-002	 2.1054e-003	 6.6585e-001	 2.8817e-002	 2.1054e-003	 1.7328e+000	 5.3461e-001	 1.8795e-001	
          64	         -63	         500	     7.00256	    -4.06538	 6.6075e-001	 2.7952e-002	 1.9583e-003	 6.6075e-001	 2.7952e-002	 1.9583e-003	 1.7180e+000	 5.1967e-001	 1.7721e-001	
          65	         -64	         500	     7.00254	    -4.06539	 6.5568e-001	 2.7084e-002	 1.8179e-003	 6.5568e-001	 2.7084e-002	 1.8179e-003	 1.7033e+000	 5.0468e-001	 1.6682e-001	
