
       Time       cvTop      cvBot    Sum(cvTop) Sum(cvBot)   cTop       cRoot       cBot      vProd    Sum(vProd) Sum(Sink)  TLevel
        [T]     [L3/L2/T]  [L3/L2/T]   [L3/L2]    [L3/L2]   [L3/L3]     [L3/L3]    [L3/L3]   [L3/L2/T]    [L3/L2]   [L3/L2]

     184.13788  0.985E-01 -0.309E-01  0.683E+02 -0.172E+00  0.330E-03  0.000E+00  0.320E-01  0.367E+00  0.704E+02  0.109E+01    2145
     184.15062  0.960E-01 -0.306E-01  0.683E+02 -0.172E+00  0.330E-03  0.000E+00  0.320E-01  0.368E+00  0.704E+02  0.109E+01    2146
     184.16336  0.941E-01 -0.304E-01  0.683E+02 -0.173E+00  0.330E-03  0.000E+00  0.320E-01  0.369E+00  0.704E+02  0.109E+01    2147
     184.17610  0.929E-01 -0.302E-01  0.683E+02 -0.173E+00  0.330E-03  0.000E+00  0.319E-01  0.371E+00  0.704E+02  0.109E+01    2148
     184.19266  0.920E-01 -0.301E-01  0.683E+02 -0.174E+00  0.330E-03  0.000E+00  0.319E-01  0.373E+00  0.704E+02  0.109E+01    2149
     184.20922  0.918E-01 -0.300E-01  0.683E+02 -0.174E+00  0.330E-03  0.000E+00  0.319E-01  0.376E+00  0.704E+02  0.109E+01    2150
     184.22579  0.920E-01 -0.298E-01  0.683E+02 -0.175E+00  0.330E-03  0.000E+00  0.319E-01  0.380E+00  0.704E+02  0.109E+01    2151
     184.24235  0.927E-01 -0.297E-01  0.683E+02 -0.175E+00  0.330E-03  0.000E+00  0.319E-01  0.384E+00  0.704E+02  0.109E+01    2152
     184.26388  0.936E-01 -0.295E-01  0.683E+02 -0.176E+00  0.330E-03  0.000E+00  0.319E-01  0.390E+00  0.704E+02  0.109E+01    2153
     184.28541  0.956E-01 -0.292E-01  0.683E+02 -0.176E+00  0.330E-03  0.000E+00  0.319E-01  0.397E+00  0.705E+02  0.109E+01    2154
     184.30694  0.982E-01 -0.288E-01  0.683E+02 -0.177E+00  0.330E-03  0.000E+00  0.319E-01  0.406E+00  0.705E+02  0.109E+01    2155
     184.32847  0.101E+00 -0.287E-01  0.684E+02 -0.178E+00  0.330E-03  0.000E+00  0.319E-01  0.415E+00  0.705E+02  0.109E+01    2156
     184.35646  0.105E+00 -0.285E-01  0.684E+02 -0.178E+00  0.330E-03  0.000E+00  0.319E-01  0.426E+00  0.705E+02  0.109E+01    2157
     184.38445  0.110E+00 -0.281E-01  0.684E+02 -0.179E+00  0.330E-03  0.000E+00  0.319E-01  0.440E+00  0.705E+02  0.109E+01    2158
     184.41244  0.115E+00 -0.277E-01  0.684E+02 -0.180E+00  0.330E-03  0.000E+00  0.318E-01  0.455E+00  0.705E+02  0.109E+01    2159
     184.44043  0.121E+00 -0.274E-01  0.684E+02 -0.181E+00  0.330E-03  0.000E+00  0.318E-01  0.469E+00  0.705E+02  0.109E+01    2160
     184.46842  0.127E+00 -0.270E-01  0.684E+02 -0.182E+00  0.330E-03  0.000E+00  0.318E-01  0.484E+00  0.705E+02  0.109E+01    2161
     184.49641  0.133E+00 -0.269E-01  0.684E+02 -0.182E+00  0.330E-03  0.000E+00  0.318E-01  0.497E+00  0.706E+02  0.109E+01    2162
     184.53280  0.139E+00 -0.266E-01  0.684E+02 -0.183E+00  0.330E-03  0.000E+00  0.318E-01  0.509E+00  0.706E+02  0.109E+01    2163
     184.56918  0.146E+00 -0.260E-01  0.684E+02 -0.184E+00  0.330E-03  0.000E+00  0.318E-01  0.521E+00  0.706E+02  0.109E+01    2164
     184.60557  0.152E+00 -0.256E-01  0.684E+02 -0.185E+00  0.330E-03  0.000E+00  0.317E-01  0.528E+00  0.706E+02  0.109E+01    2165
     184.64196  0.157E+00 -0.252E-01  0.684E+02 -0.186E+00  0.330E-03  0.000E+00  0.317E-01  0.531E+00  0.706E+02  0.109E+01    2166
     184.67776  0.160E+00 -0.249E-01  0.684E+02 -0.187E+00  0.330E-03  0.000E+00  0.317E-01  0.528E+00  0.706E+02  0.109E+01    2167
     184.71356  0.161E+00 -0.246E-01  0.684E+02 -0.188E+00  0.330E-03  0.000E+00  0.317E-01  0.521E+00  0.707E+02  0.109E+01    2168
     184.74937  0.161E+00 -0.244E-01  0.684E+02 -0.189E+00  0.330E-03  0.000E+00  0.316E-01  0.509E+00  0.707E+02  0.109E+01    2169
     184.78517  0.159E+00 -0.241E-01  0.684E+02 -0.190E+00  0.330E-03  0.000E+00  0.316E-01  0.495E+00  0.707E+02  0.109E+01    2170
     184.82098  0.157E+00 -0.239E-01  0.684E+02 -0.190E+00  0.330E-03  0.000E+00  0.316E-01  0.478E+00  0.707E+02  0.109E+01    2171
     184.85678  0.153E+00 -0.237E-01  0.684E+02 -0.191E+00  0.330E-03  0.000E+00  0.316E-01  0.460E+00  0.707E+02  0.109E+01    2172
     184.89259  0.149E+00 -0.235E-01  0.684E+02 -0.192E+00  0.330E-03  0.000E+00  0.316E-01  0.442E+00  0.708E+02  0.109E+01    2173
     184.92839  0.145E+00 -0.233E-01  0.684E+02 -0.193E+00  0.330E-03  0.000E+00  0.315E-01  0.425E+00  0.708E+02  0.109E+01    2174
     184.96420  0.140E+00 -0.232E-01  0.684E+02 -0.194E+00  0.330E-03  0.000E+00  0.315E-01  0.409E+00  0.708E+02  0.109E+01    2175
     185.00000  0.136E+00 -0.230E-01  0.684E+02 -0.195E+00  0.330E-03  0.000E+00  0.315E-01  0.395E+00  0.708E+02  0.109E+01    2176
     185.03639  0.828E-01 -0.228E-01  0.684E+02 -0.195E+00  0.330E-03  0.000E+00  0.315E-01  0.382E+00  0.708E+02  0.109E+01    2177
     185.07277  0.659E-01 -0.225E-01  0.685E+02 -0.196E+00  0.330E-03  0.000E+00  0.314E-01  0.371E+00  0.708E+02  0.109E+01    2178
     185.10916  0.984E-01 -0.223E-01  0.685E+02 -0.197E+00  0.330E-03  0.000E+00  0.314E-01  0.362E+00  0.708E+02  0.109E+01    2179
     185.14555  0.127E+00 -0.221E-01  0.685E+02 -0.198E+00  0.330E-03  0.000E+00  0.314E-01  0.357E+00  0.708E+02  0.109E+01    2180
     185.18193  0.154E+00 -0.219E-01  0.685E+02 -0.199E+00  0.330E-03  0.000E+00  0.314E-01  0.356E+00  0.709E+02  0.109E+01    2181
     185.21832  0.180E+00 -0.216E-01  0.685E+02 -0.199E+00  0.330E-03  0.000E+00  0.314E-01  0.358E+00  0.709E+02  0.109E+01    2182
     185.25471  0.205E+00 -0.214E-01  0.685E+02 -0.200E+00  0.330E-03  0.000E+00  0.313E-01  0.364E+00  0.709E+02  0.109E+01    2183
     185.29109  0.229E+00 -0.212E-01  0.685E+02 -0.201E+00  0.330E-03  0.000E+00  0.313E-01  0.373E+00  0.709E+02  0.109E+01    2184
     185.32748  0.253E+00 -0.210E-01  0.685E+02 -0.202E+00  0.330E-03  0.000E+00  0.313E-01  0.385E+00  0.709E+02  0.109E+01    2185
     185.36387  0.278E+00 -0.208E-01  0.685E+02 -0.202E+00  0.330E-03  0.000E+00  0.313E-01  0.399E+00  0.709E+02  0.109E+01    2186
     185.40025  0.302E+00 -0.206E-01  0.685E+02 -0.203E+00  0.330E-03  0.000E+00  0.312E-01  0.415E+00  0.709E+02  0.109E+01    2187
     185.44756  0.329E+00 -0.204E-01  0.685E+02 -0.204E+00  0.330E-03  0.000E+00  0.312E-01  0.432E+00  0.710E+02  0.109E+01    2188
     185.49486  0.356E+00 -0.202E-01  0.686E+02 -0.205E+00  0.330E-03  0.000E+00  0.312E-01  0.454E+00  0.710E+02  0.109E+01    2189
     185.54216  0.381E+00 -0.200E-01  0.686E+02 -0.206E+00  0.330E-03  0.000E+00  0.312E-01  0.472E+00  0.710E+02  0.109E+01    2190
     185.58795  0.401E+00 -0.199E-01  0.686E+02 -0.207E+00  0.330E-03  0.000E+00  0.311E-01  0.485E+00  0.710E+02  0.109E+01    2191
     185.64681  0.419E+00 -0.200E-01  0.686E+02 -0.208E+00  0.330E-03  0.000E+00  0.311E-01  0.492E+00  0.711E+02  0.109E+01    2192
     185.70568  0.430E+00 -0.202E-01  0.686E+02 -0.209E+00  0.330E-03  0.000E+00  0.311E-01  0.489E+00  0.711E+02  0.109E+01    2193
     185.76454  0.431E+00 -0.207E-01  0.687E+02 -0.211E+00  0.330E-03  0.000E+00  0.311E-01  0.475E+00  0.711E+02  0.109E+01    2194
     185.84303  0.428E+00 -0.217E-01  0.687E+02 -0.212E+00  0.330E-03  0.000E+00  0.311E-01  0.453E+00  0.712E+02  0.109E+01    2195
     185.92151  0.414E+00 -0.232E-01  0.687E+02 -0.214E+00  0.330E-03  0.000E+00  0.312E-01  0.418E+00  0.712E+02  0.109E+01    2196
     186.00000  0.397E+00 -0.254E-01  0.688E+02 -0.216E+00  0.330E-03  0.000E+00  0.313E-01  0.385E+00  0.712E+02  0.109E+01    2197
     186.07994  0.385E+00 -0.280E-01  0.688E+02 -0.218E+00  0.330E-03  0.000E+00  0.314E-01  0.359E+00  0.712E+02  0.109E+01    2198
     186.18217  0.385E+00 -0.307E-01  0.688E+02 -0.221E+00  0.330E-03  0.000E+00  0.316E-01  0.346E+00  0.713E+02  0.109E+01    2199
     186.28440  0.392E+00 -0.329E-01  0.689E+02 -0.225E+00  0.330E-03  0.000E+00  0.318E-01  0.349E+00  0.713E+02  0.109E+01    2200
     186.38663  0.413E+00 -0.346E-01  0.689E+02 -0.228E+00  0.330E-03  0.000E+00  0.320E-01  0.377E+00  0.714E+02  0.109E+01    2201
     186.48886  0.445E+00 -0.355E-01  0.690E+02 -0.232E+00  0.330E-03  0.000E+00  0.322E-01  0.422E+00  0.714E+02  0.109E+01    2202
     186.59108  0.480E+00 -0.355E-01  0.690E+02 -0.236E+00  0.330E-03  0.000E+00  0.323E-01  0.468E+00  0.714E+02  0.109E+01    2203
     186.72739  0.509E+00 -0.349E-01  0.691E+02 -0.240E+00  0.330E-03  0.000E+00  0.324E-01  0.491E+00  0.715E+02  0.109E+01    2204
     186.86370  0.507E+00 -0.340E-01  0.691E+02 -0.245E+00  0.330E-03  0.000E+00  0.324E-01  0.468E+00  0.716E+02  0.109E+01    2205
     187.00000  0.472E+00 -0.330E-01  0.692E+02 -0.250E+00  0.330E-03  0.000E+00  0.324E-01  0.410E+00  0.716E+02  0.109E+01    2206
     187.25000  0.460E+00 -0.311E-01  0.693E+02 -0.257E+00  0.330E-03  0.000E+00  0.324E-01  0.360E+00  0.717E+02  0.109E+01    2207
     187.50000  0.463E+00 -0.286E-01  0.694E+02 -0.264E+00  0.330E-03  0.000E+00  0.322E-01  0.367E+00  0.718E+02  0.109E+01    2208
     188.00000  0.532E+00 -0.255E-01  0.697E+02 -0.277E+00  0.330E-03  0.000E+00  0.321E-01  0.468E+00  0.720E+02  0.109E+01    2209
     188.33333  0.607E+00 -0.227E-01  0.699E+02 -0.285E+00  0.330E-03  0.000E+00  0.317E-01  0.374E+00  0.722E+02  0.109E+01    2210
     188.66667  0.448E+00 -0.208E-01  0.701E+02 -0.292E+00  0.330E-03  0.000E+00  0.315E-01  0.392E+00  0.723E+02  0.109E+01    2211
     189.00000  0.616E+00 -0.190E-01  0.703E+02 -0.298E+00  0.330E-03  0.000E+00  0.313E-01  0.477E+00  0.725E+02  0.109E+01    2212
     189.33333  0.561E+00 -0.175E-01  0.705E+02 -0.304E+00  0.330E-03  0.000E+00  0.310E-01  0.365E+00  0.726E+02  0.109E+01    2213
     189.66667  0.509E+00 -0.164E-01  0.706E+02 -0.309E+00  0.330E-03  0.000E+00  0.308E-01  0.393E+00  0.727E+02  0.109E+01    2214
     190.00000  0.583E+00 -0.154E-01  0.708E+02 -0.314E+00  0.330E-03  0.000E+00  0.307E-01  0.468E+00  0.729E+02  0.109E+01    2215
     190.33333  0.609E+00 -0.144E-01  0.710E+02 -0.319E+00  0.330E-03  0.000E+00  0.305E-01  0.364E+00  0.730E+02  0.109E+01    2216
     190.66667  0.467E+00 -0.135E-01  0.712E+02 -0.324E+00  0.330E-03  0.000E+00  0.303E-01  0.387E+00  0.731E+02  0.109E+01    2217
     191.00000  0.616E+00 -0.126E-01  0.714E+02 -0.328E+00  0.330E-03  0.000E+00  0.301E-01  0.462E+00  0.733E+02  0.109E+01    2218
     191.33333  0.517E+00 -0.119E-01  0.716E+02 -0.332E+00  0.330E-03  0.000E+00  0.300E-01  0.359E+00  0.734E+02  0.109E+01    2219
     191.66667  0.442E+00 -0.114E-01  0.717E+02 -0.336E+00  0.330E-03  0.000E+00  0.298E-01  0.383E+00  0.735E+02  0.109E+01    2220
     192.00000  0.535E+00 -0.109E-01  0.719E+02 -0.339E+00  0.330E-03  0.000E+00  0.297E-01  0.456E+00  0.737E+02  0.109E+01    2221
     192.25000  0.583E+00 -0.105E-01  0.720E+02 -0.342E+00  0.330E-03  0.000E+00  0.296E-01  0.357E+00  0.738E+02  0.109E+01    2222
     192.43750  0.426E+00 -0.102E-01  0.721E+02 -0.344E+00  0.330E-03  0.000E+00  0.295E-01  0.351E+00  0.738E+02  0.109E+01    2223
     192.57813  0.527E+00 -0.991E-02  0.722E+02 -0.345E+00  0.330E-03  0.000E+00  0.294E-01  0.420E+00  0.739E+02  0.109E+01    2224
     192.71875  0.519E+00 -0.969E-02  0.722E+02 -0.347E+00  0.330E-03  0.000E+00  0.294E-01  0.456E+00  0.740E+02  0.109E+01    2225
     192.85938  0.567E+00 -0.949E-02  0.723E+02 -0.348E+00  0.330E-03  0.000E+00  0.293E-01  0.441E+00  0.740E+02  0.109E+01    2226
     193.00000  0.463E+00 -0.930E-02  0.724E+02 -0.349E+00  0.330E-03  0.000E+00  0.293E-01  0.389E+00  0.741E+02  0.109E+01    2227
     193.09265  0.456E+00 -0.916E-02  0.724E+02 -0.350E+00  0.330E-03  0.000E+00  0.292E-01  0.344E+00  0.741E+02  0.109E+01    2228
     193.15750  0.392E+00 -0.905E-02  0.725E+02 -0.351E+00  0.330E-03  0.000E+00  0.292E-01  0.329E+00  0.741E+02  0.109E+01    2229
     193.24175  0.429E+00 -0.896E-02  0.725E+02 -0.351E+00  0.330E-03  0.000E+00  0.292E-01  0.329E+00  0.741E+02  0.109E+01    2230
     193.35007  0.395E+00 -0.883E-02  0.725E+02 -0.352E+00  0.330E-03  0.000E+00  0.291E-01  0.341E+00  0.742E+02  0.109E+01    2231
     193.45839  0.451E+00 -0.869E-02  0.726E+02 -0.353E+00  0.330E-03  0.000E+00  0.291E-01  0.375E+00  0.742E+02  0.109E+01    2232
     193.59379  0.450E+00 -0.853E-02  0.727E+02 -0.355E+00  0.330E-03  0.000E+00  0.291E-01  0.418E+00  0.743E+02  0.109E+01    2233
     193.72920  0.511E+00 -0.837E-02  0.727E+02 -0.356E+00  0.330E-03  0.000E+00  0.290E-01  0.449E+00  0.743E+02  0.109E+01    2234
     194.00000  0.479E+00 -0.814E-02  0.728E+02 -0.358E+00  0.330E-03  0.000E+00  0.290E-01  0.432E+00  0.745E+02  0.109E+01    2235
     194.20000  0.472E+00 -0.793E-02  0.729E+02 -0.359E+00  0.330E-03  0.000E+00  0.289E-01  0.347E+00  0.745E+02  0.109E+01    2236
     194.33333  0.356E+00 -0.782E-02  0.730E+02 -0.360E+00  0.330E-03  0.000E+00  0.289E-01  0.318E+00  0.746E+02  0.109E+01    2237
     194.50000  0.424E+00 -0.772E-02  0.731E+02 -0.362E+00  0.330E-03  0.000E+00  0.288E-01  0.341E+00  0.746E+02  0.109E+01    2238
     194.75000  0.390E+00 -0.758E-02  0.732E+02 -0.364E+00  0.330E-03  0.000E+00  0.288E-01  0.392E+00  0.747E+02  0.109E+01    2239
     195.00000  0.478E+00 -0.741E-02  0.733E+02 -0.366E+00  0.330E-03  0.000E+00  0.287E-01  0.383E+00  0.748E+02  0.109E+01    2240
     195.25000  0.368E+00 -0.724E-02  0.734E+02 -0.367E+00  0.330E-03  0.000E+00  0.287E-01  0.310E+00  0.749E+02  0.109E+01    2241
     195.43750  0.379E+00 -0.710E-02  0.734E+02 -0.369E+00  0.330E-03  0.000E+00  0.286E-01  0.306E+00  0.750E+02  0.109E+01    2242
     195.71875  0.360E+00 -0.694E-02  0.735E+02 -0.371E+00  0.330E-03  0.000E+00  0.286E-01  0.363E+00  0.751E+02  0.109E+01    2243
     196.00000  0.447E+00 -0.675E-02  0.737E+02 -0.373E+00  0.330E-03  0.000E+00  0.285E-01  0.381E+00  0.752E+02  0.109E+01    2244
     196.33333  0.379E+00 -0.655E-02  0.738E+02 -0.375E+00  0.330E-03  0.000E+00  0.285E-01  0.306E+00  0.753E+02  0.109E+01    2245
     196.55556  0.350E+00 -0.637E-02  0.739E+02 -0.376E+00  0.330E-03  0.000E+00  0.284E-01  0.323E+00  0.753E+02  0.109E+01    2246
     197.00000  0.386E+00 -0.616E-02  0.740E+02 -0.379E+00  0.330E-03  0.000E+00  0.284E-01  0.389E+00  0.755E+02  0.109E+01    2247
     197.33333  0.447E+00 -0.593E-02  0.742E+02 -0.381E+00  0.330E-03  0.000E+00  0.283E-01  0.310E+00  0.756E+02  0.109E+01    2248
     197.66667  0.277E+00 -0.574E-02  0.743E+02 -0.383E+00  0.330E-03  0.000E+00  0.282E-01  0.320E+00  0.757E+02  0.109E+01    2249
     198.00000  0.440E+00 -0.555E-02  0.744E+02 -0.385E+00  0.330E-03  0.000E+00  0.282E-01  0.382E+00  0.759E+02  0.109E+01    2250
     198.02000  0.289E+00 -0.544E-02  0.744E+02 -0.385E+00  0.330E-03  0.000E+00  0.281E-01  0.303E+00  0.759E+02  0.109E+01    2251
     198.03400  0.301E+00 -0.539E-02  0.744E+02 -0.385E+00  0.330E-03  0.000E+00  0.281E-01  0.300E+00  0.759E+02  0.109E+01    2252
     198.04380  0.282E+00 -0.548E-02  0.744E+02 -0.385E+00  0.330E-03  0.000E+00  0.281E-01  0.299E+00  0.759E+02  0.109E+01    2253
     198.05066  0.297E+00 -0.557E-02  0.744E+02 -0.385E+00  0.330E-03  0.000E+00  0.281E-01  0.298E+00  0.759E+02  0.109E+01    2254
     198.05752  0.277E+00 -0.544E-02  0.744E+02 -0.385E+00  0.330E-03  0.000E+00  0.281E-01  0.297E+00  0.759E+02  0.109E+01    2255
     198.06438  0.279E+00 -0.536E-02  0.745E+02 -0.385E+00  0.330E-03  0.000E+00  0.281E-01  0.297E+00  0.759E+02  0.109E+01    2256
     198.07124  0.266E+00 -0.525E-02  0.745E+02 -0.385E+00  0.330E-03  0.000E+00  0.281E-01  0.296E+00  0.759E+02  0.109E+01    2257
     198.07810  0.266E+00 -0.524E-02  0.745E+02 -0.385E+00  0.330E-03  0.000E+00  0.281E-01  0.296E+00  0.759E+02  0.109E+01    2258
     198.08496  0.257E+00 -0.537E-02  0.745E+02 -0.385E+00  0.330E-03  0.000E+00  0.281E-01  0.296E+00  0.759E+02  0.109E+01    2259
     198.09182  0.255E+00 -0.527E-02  0.745E+02 -0.385E+00  0.330E-03  0.000E+00  0.281E-01  0.295E+00  0.759E+02  0.109E+01    2260
     198.09868  0.248E+00 -0.521E-02  0.745E+02 -0.385E+00  0.330E-03  0.000E+00  0.281E-01  0.295E+00  0.759E+02  0.109E+01    2261
     198.10554  0.245E+00 -0.531E-02  0.745E+02 -0.385E+00  0.330E-03  0.000E+00  0.281E-01  0.296E+00  0.759E+02  0.109E+01    2262
     198.11240  0.239E+00 -0.544E-02  0.745E+02 -0.385E+00  0.330E-03  0.000E+00  0.281E-01  0.296E+00  0.759E+02  0.109E+01    2263
     198.11926  0.236E+00 -0.554E-02  0.745E+02 -0.385E+00  0.330E-03  0.000E+00  0.281E-01  0.296E+00  0.759E+02  0.109E+01    2264
     198.12612  0.231E+00 -0.535E-02  0.745E+02 -0.385E+00  0.330E-03  0.000E+00  0.281E-01  0.296E+00  0.759E+02  0.109E+01    2265
     198.13298  0.227E+00 -0.536E-02  0.745E+02 -0.385E+00  0.330E-03  0.000E+00  0.281E-01  0.297E+00  0.759E+02  0.109E+01    2266
     198.13984  0.222E+00 -0.546E-02  0.745E+02 -0.385E+00  0.330E-03  0.000E+00  0.281E-01  0.297E+00  0.759E+02  0.109E+01    2267
     198.14876  0.217E+00 -0.536E-02  0.745E+02 -0.385E+00  0.330E-03  0.000E+00  0.281E-01  0.298E+00  0.759E+02  0.109E+01    2268
     198.15768  0.213E+00 -0.525E-02  0.745E+02 -0.385E+00  0.330E-03  0.000E+00  0.281E-01  0.299E+00  0.759E+02  0.109E+01    2269
     198.16659  0.209E+00 -0.531E-02  0.745E+02 -0.385E+00  0.330E-03  0.000E+00  0.281E-01  0.300E+00  0.759E+02  0.109E+01    2270
     198.17819  0.203E+00 -0.524E-02  0.745E+02 -0.386E+00  0.330E-03  0.000E+00  0.281E-01  0.302E+00  0.759E+02  0.109E+01    2271
     198.18978  0.198E+00 -0.517E-02  0.745E+02 -0.386E+00  0.330E-03  0.000E+00  0.281E-01  0.304E+00  0.759E+02  0.109E+01    2272
     198.20137  0.194E+00 -0.529E-02  0.745E+02 -0.386E+00  0.330E-03  0.000E+00  0.281E-01  0.306E+00  0.759E+02  0.109E+01    2273
     198.21297  0.190E+00 -0.538E-02  0.745E+02 -0.386E+00  0.330E-03  0.000E+00  0.281E-01  0.308E+00  0.759E+02  0.109E+01    2274
     198.22456  0.186E+00 -0.533E-02  0.745E+02 -0.386E+00  0.330E-03  0.000E+00  0.281E-01  0.311E+00  0.759E+02  0.109E+01    2275
     198.23615  0.184E+00 -0.520E-02  0.745E+02 -0.386E+00  0.330E-03  0.000E+00  0.281E-01  0.314E+00  0.759E+02  0.109E+01    2276
     198.24775  0.181E+00 -0.536E-02  0.745E+02 -0.386E+00  0.330E-03  0.000E+00  0.281E-01  0.318E+00  0.759E+02  0.109E+01    2277
     198.25934  0.179E+00 -0.546E-02  0.745E+02 -0.386E+00  0.330E-03  0.000E+00  0.281E-01  0.322E+00  0.759E+02  0.109E+01    2278
     198.27093  0.176E+00 -0.539E-02  0.745E+02 -0.386E+00  0.330E-03  0.000E+00  0.281E-01  0.326E+00  0.759E+02  0.109E+01    2279
     198.28253  0.174E+00 -0.547E-02  0.745E+02 -0.386E+00  0.330E-03  0.000E+00  0.281E-01  0.330E+00  0.759E+02  0.109E+01    2280
     198.29412  0.173E+00 -0.557E-02  0.745E+02 -0.386E+00  0.330E-03  0.000E+00  0.281E-01  0.334E+00  0.759E+02  0.109E+01    2281
     198.30571  0.172E+00 -0.549E-02  0.745E+02 -0.386E+00  0.330E-03  0.000E+00  0.281E-01  0.339E+00  0.759E+02  0.109E+01    2282
     198.32079  0.170E+00 -0.539E-02  0.745E+02 -0.386E+00  0.330E-03  0.000E+00  0.281E-01  0.344E+00  0.760E+02  0.109E+01    2283
     198.34038  0.167E+00 -0.525E-02  0.745E+02 -0.386E+00  0.330E-03  0.000E+00  0.281E-01  0.351E+00  0.760E+02  0.109E+01    2284
     198.35997  0.167E+00 -0.511E-02  0.745E+02 -0.387E+00  0.330E-03  0.000E+00  0.281E-01  0.360E+00  0.760E+02  0.109E+01    2285
     198.37956  0.167E+00 -0.520E-02  0.745E+02 -0.387E+00  0.330E-03  0.000E+00  0.281E-01  0.370E+00  0.760E+02  0.109E+01    2286
     198.40504  0.165E+00 -0.519E-02  0.745E+02 -0.387E+00  0.330E-03  0.000E+00  0.281E-01  0.379E+00  0.760E+02  0.109E+01    2287
     198.43051  0.166E+00 -0.509E-02  0.745E+02 -0.387E+00  0.330E-03  0.000E+00  0.281E-01  0.392E+00  0.760E+02  0.109E+01    2288
     198.45598  0.167E+00 -0.508E-02  0.745E+02 -0.387E+00  0.330E-03  0.000E+00  0.281E-01  0.405E+00  0.760E+02  0.109E+01    2289
     198.48145  0.168E+00 -0.525E-02  0.745E+02 -0.387E+00  0.330E-03  0.000E+00  0.281E-01  0.417E+00  0.760E+02  0.109E+01    2290
     198.50692  0.169E+00 -0.526E-02  0.745E+02 -0.387E+00  0.330E-03  0.000E+00  0.281E-01  0.428E+00  0.760E+02  0.109E+01    2291
     198.53239  0.169E+00 -0.522E-02  0.745E+02 -0.387E+00  0.330E-03  0.000E+00  0.281E-01  0.438E+00  0.760E+02  0.109E+01    2292
     198.55786  0.169E+00 -0.536E-02  0.745E+02 -0.388E+00  0.330E-03  0.000E+00  0.281E-01  0.446E+00  0.760E+02  0.109E+01    2293
     198.58333  0.169E+00 -0.536E-02  0.745E+02 -0.388E+00  0.330E-03  0.000E+00  0.281E-01  0.452E+00  0.761E+02  0.109E+01    2294
     198.60880  0.168E+00 -0.533E-02  0.746E+02 -0.388E+00  0.330E-03  0.000E+00  0.281E-01  0.456E+00  0.761E+02  0.109E+01    2295
     198.63427  0.166E+00 -0.531E-02  0.746E+02 -0.388E+00  0.330E-03  0.000E+00  0.281E-01  0.458E+00  0.761E+02  0.109E+01    2296
     198.65974  0.163E+00 -0.532E-02  0.746E+02 -0.388E+00  0.330E-03  0.000E+00  0.280E-01  0.457E+00  0.761E+02  0.109E+01    2297
     198.69377  0.159E+00 -0.536E-02  0.746E+02 -0.388E+00  0.330E-03  0.000E+00  0.280E-01  0.454E+00  0.761E+02  0.109E+01    2298
     198.72779  0.154E+00 -0.535E-02  0.746E+02 -0.388E+00  0.330E-03  0.000E+00  0.280E-01  0.448E+00  0.761E+02  0.109E+01    2299
     198.76182  0.149E+00 -0.528E-02  0.746E+02 -0.389E+00  0.330E-03  0.000E+00  0.280E-01  0.438E+00  0.761E+02  0.109E+01    2300
     198.79584  0.143E+00 -0.526E-02  0.746E+02 -0.389E+00  0.330E-03  0.000E+00  0.280E-01  0.426E+00  0.762E+02  0.109E+01    2301
     198.82987  0.136E+00 -0.523E-02  0.746E+02 -0.389E+00  0.330E-03  0.000E+00  0.280E-01  0.412E+00  0.762E+02  0.109E+01    2302
     198.86390  0.130E+00 -0.527E-02  0.746E+02 -0.389E+00  0.330E-03  0.000E+00  0.280E-01  0.398E+00  0.762E+02  0.109E+01    2303
     198.90927  0.123E+00 -0.513E-02  0.746E+02 -0.389E+00  0.330E-03  0.000E+00  0.280E-01  0.383E+00  0.762E+02  0.109E+01    2304
     198.95463  0.116E+00 -0.509E-02  0.746E+02 -0.390E+00  0.330E-03  0.000E+00  0.280E-01  0.365E+00  0.762E+02  0.109E+01    2305
     199.00000  0.109E+00 -0.524E-02  0.746E+02 -0.390E+00  0.330E-03  0.000E+00  0.280E-01  0.349E+00  0.762E+02  0.109E+01    2306
     199.02000  0.106E+00 -0.519E-02  0.746E+02 -0.390E+00  0.330E-03  0.000E+00  0.280E-01  0.335E+00  0.762E+02  0.109E+01    2307
     199.04000  0.121E+00 -0.509E-02  0.746E+02 -0.390E+00  0.330E-03  0.000E+00  0.280E-01  0.330E+00  0.762E+02  0.109E+01    2308
     199.06000  0.140E+00 -0.509E-02  0.746E+02 -0.390E+00  0.330E-03  0.000E+00  0.280E-01  0.326E+00  0.763E+02  0.109E+01    2309
     199.08600  0.155E+00 -0.512E-02  0.746E+02 -0.390E+00  0.330E-03  0.000E+00  0.280E-01  0.322E+00  0.763E+02  0.109E+01    2310
     199.11980  0.171E+00 -0.505E-02  0.746E+02 -0.390E+00  0.330E-03  0.000E+00  0.280E-01  0.318E+00  0.763E+02  0.109E+01    2311
     199.15360  0.183E+00 -0.504E-02  0.746E+02 -0.391E+00  0.330E-03  0.000E+00  0.280E-01  0.316E+00  0.763E+02  0.109E+01    2312
     199.19754  0.195E+00 -0.504E-02  0.746E+02 -0.391E+00  0.330E-03  0.000E+00  0.280E-01  0.316E+00  0.763E+02  0.109E+01    2313
     199.24148  0.208E+00 -0.500E-02  0.746E+02 -0.391E+00  0.330E-03  0.000E+00  0.280E-01  0.320E+00  0.763E+02  0.109E+01    2314
