 ******* Program UNSATCHEM-1D
 ******* 
 Missouri Field Experiment - 1982                                        
 Date:  21. 3.    Time:  15:17:45
 Units: L = cm   , T = days , M = mmol 



                          Node( 21)                               Node( 41)                               Node( 56)

         time        h      theta    Temp    CO2             h      theta    Temp    CO2             h      theta    Temp    CO2      
       180.932     -26.22  0.4119  23.080  0.05256       -15.83  0.4750  23.655  0.03550       -12.96  0.4804  24.386  0.02998
       181.000     -27.16  0.4097  22.859  0.05385       -16.56  0.4737  23.614  0.03559       -13.56  0.4793  24.315  0.02995
       181.000     -27.16  0.4097  22.859  0.05385       -16.56  0.4737  23.614  0.03559       -13.56  0.4793  24.315  0.02995
       181.020     -27.43  0.4091  22.778  0.05487       -16.77  0.4734  23.603  0.03568       -13.73  0.4789  24.296  0.02993
       181.034     -27.61  0.4087  22.718  0.05511       -16.91  0.4731  23.594  0.03571       -13.85  0.4787  24.282  0.02993
       181.048     -27.78  0.4083  22.658  0.05527       -17.06  0.4728  23.585  0.03572       -13.97  0.4785  24.269  0.02992
       181.062     -27.94  0.4079  22.599  0.05541       -17.20  0.4726  23.576  0.03574       -14.09  0.4782  24.256  0.02992
       181.076     -28.07  0.4076  22.543  0.05555       -17.34  0.4723  23.567  0.03576       -14.20  0.4780  24.244  0.02991
       181.090     -28.16  0.4074  22.491  0.05568       -17.49  0.4721  23.557  0.03578       -14.31  0.4778  24.231  0.02991
       181.104     -28.21  0.4073  22.447  0.05580       -17.63  0.4718  23.547  0.03579       -14.42  0.4776  24.219  0.02991
       181.118     -28.19  0.4074  22.411  0.05592       -17.76  0.4716  23.536  0.03581       -14.53  0.4774  24.207  0.02991
       181.132     -28.09  0.4076  22.383  0.05604       -17.90  0.4713  23.525  0.03583       -14.64  0.4772  24.196  0.02990
       181.150     -27.85  0.4081  22.357  0.05615       -18.07  0.4710  23.511  0.03584       -14.78  0.4769  24.181  0.02990
       181.168     -27.47  0.4090  22.344  0.05630       -18.23  0.4707  23.496  0.03587       -14.92  0.4767  24.166  0.02990
       181.187     -26.95  0.4102  22.341  0.05644       -18.38  0.4705  23.482  0.03589       -15.06  0.4764  24.151  0.02989
       181.210     -26.07  0.4122  22.349  0.05659       -18.56  0.4702  23.463  0.03591       -15.24  0.4761  24.133  0.02989
       181.234     -25.02  0.4146  22.368  0.05679       -18.71  0.4700  23.447  0.03593       -15.42  0.4758  24.114  0.02989
       181.258     -23.85  0.4173  22.394  0.05700       -18.81  0.4698  23.433  0.03596       -15.60  0.4755  24.096  0.02988
       181.288     -22.32  0.4211  22.442  0.05723       -18.87  0.4697  23.421  0.03599       -15.83  0.4750  24.074  0.02988
       181.319     -20.86  0.4249  22.501  0.05755       -18.82  0.4698  23.417  0.03603       -16.04  0.4747  24.052  0.02988
       181.350     -19.45  0.4286  22.574  0.05792       -18.64  0.4701  23.423  0.03608       -16.25  0.4743  24.031  0.02987
       181.381     -18.11  0.4321  22.662  0.05834       -18.32  0.4706  23.439  0.03613       -16.43  0.4740  24.013  0.02987
       181.421     -16.67  0.4363  22.801  0.05879       -17.69  0.4717  23.475  0.03620       -16.61  0.4736  23.993  0.02987
       181.461     -15.44  0.4399  22.961  0.05944       -16.82  0.4733  23.528  0.03628       -16.73  0.4734  23.978  0.02987
       181.501     -14.34  0.4432  23.146  0.06016       -15.75  0.4752  23.593  0.03638       -16.75  0.4734  23.971  0.02987
       181.541     -13.49  0.4459  23.346  0.06090       -14.51  0.4774  23.667  0.03650       -16.65  0.4736  23.972  0.02988
       181.581     -12.79  0.4481  23.551  0.06168       -13.23  0.4799  23.749  0.03662       -16.40  0.4740  23.984  0.02989
       181.633     -12.01  0.4506  23.816  0.06247       -11.62  0.4831  23.857  0.03676       -15.80  0.4751  24.018  0.02990
       181.685     -11.43  0.4524  24.053  0.06350       -10.16  0.4861  23.961  0.03695       -14.87  0.4768  24.072  0.02993
       181.738     -10.98  0.4540  24.239  0.06451        -8.91  0.4887  24.059  0.03714       -13.64  0.4791  24.146  0.02996
       181.790     -10.62  0.4552  24.357  0.06544        -7.93  0.4909  24.148  0.03734       -12.27  0.4818  24.234  0.03001
       181.843     -10.36  0.4561  24.391  0.06629        -7.15  0.4926  24.227  0.03754       -10.78  0.4848  24.328  0.03007
       181.895     -10.17  0.4567  24.335  0.06704        -6.60  0.4939  24.294  0.03772        -9.41  0.4877  24.419  0.03014
       181.948     -10.02  0.4572  24.195  0.06769        -6.23  0.4948  24.347  0.03790        -8.22  0.4903  24.500  0.03022
       182.000      -9.92  0.4576  23.985  0.06823        -5.96  0.4954  24.386  0.03807        -7.31  0.4923  24.566  0.03030
       182.000      -9.92  0.4576  23.985  0.06823        -5.96  0.4954  24.386  0.03807        -7.31  0.4923  24.566  0.03030
       182.052     -10.69  0.4550  23.678  0.06869        -5.97  0.4953  24.401  0.03822        -6.75  0.4936  24.610  0.03037
       182.104     -11.84  0.4512  23.279  0.06933        -6.31  0.4946  24.379  0.03837        -6.53  0.4941  24.631  0.03044
       182.156     -13.08  0.4472  22.869  0.06973        -6.85  0.4933  24.321  0.03850        -6.59  0.4939  24.630  0.03050
       182.208     -14.30  0.4433  22.504  0.07001        -7.47  0.4919  24.235  0.03860        -6.86  0.4933  24.611  0.03055
       182.260     -15.44  0.4399  22.213  0.07033        -8.16  0.4904  24.132  0.03866        -7.23  0.4925  24.580  0.03058
       182.312     -16.55  0.4367  22.008  0.07072        -8.87  0.4888  24.015  0.03871        -7.65  0.4915  24.542  0.03059
       182.364     -17.59  0.4336  21.892  0.07126        -9.55  0.4874  23.894  0.03874        -8.14  0.4904  24.498  0.03060
       182.416     -18.57  0.4309  21.865  0.07195       -10.24  0.4859  23.773  0.03878        -8.64  0.4893  24.449  0.03061
       182.481     -19.74  0.4278  21.939  0.07279       -11.08  0.4842  23.626  0.03881        -9.24  0.4880  24.386  0.03061
       182.546     -20.85  0.4249  22.105  0.07408       -11.87  0.4826  23.494  0.03887        -9.87  0.4867  24.321  0.03061
       182.611     -21.91  0.4221  22.321  0.07562       -12.65  0.4810  23.381  0.03894       -10.50  0.4854  24.252  0.03061
       182.675     -22.92  0.4195  22.541  0.07736       -13.42  0.4795  23.288  0.03904       -11.10  0.4841  24.182  0.03062
       182.740     -23.90  0.4172  22.721  0.07921       -14.16  0.4781  23.217  0.03918       -11.66  0.4830  24.114  0.03063
       182.827     -25.15  0.4143  22.832  0.08104       -15.08  0.4764  23.153  0.03935       -12.41  0.4815  24.026  0.03065
       182.913     -26.35  0.4116  22.761  0.08328       -15.99  0.4748  23.113  0.03964       -13.16  0.4801  23.942  0.03070
       183.000     -27.52  0.4089  22.513  0.08491       -16.88  0.4732  23.082  0.04000       -13.88  0.4786  23.864  0.03076
       183.000     -27.52  0.4089  22.513  0.08491       -16.88  0.4732  23.082  0.04000       -13.88  0.4786  23.864  0.03076
       183.088     -28.66  0.4063  22.146  0.08568       -17.75  0.4716  23.046  0.04042       -14.55  0.4773  23.794  0.03084
       183.179     -29.82  0.4038  21.746  0.08554       -18.60  0.4701  22.991  0.04090       -15.24  0.4761  23.728  0.03093
       183.270     -30.95  0.4016  21.446  0.08463       -19.45  0.4688  22.915  0.04142       -15.93  0.4749  23.667  0.03103
       183.392     -32.41  0.3988  21.342  0.08332       -20.55  0.4670  22.787  0.04197       -16.83  0.4732  23.589  0.03115
       183.544     -34.18  0.3953  21.684  0.08143       -21.88  0.4648  22.629  0.04274       -17.88  0.4714  23.492  0.03130
       183.772     -36.72  0.3904  22.393  0.07916       -23.72  0.4620  22.502  0.04381       -19.34  0.4689  23.350  0.03148
       184.000     -39.21  0.3863  22.327  0.07515       -25.53  0.4594  22.499  0.04577       -20.79  0.4666  23.222  0.03174
       184.000     -39.21  0.3863  22.327  0.07515       -25.53  0.4594  22.499  0.04577       -20.79  0.4666  23.222  0.03174
       184.020     -39.44  0.3859  22.262  0.06975       -25.69  0.4592  22.502  0.04819       -20.92  0.4664  23.212  0.03201
       184.034     -39.59  0.3857  22.211  0.06920       -25.80  0.4590  22.504  0.04842       -21.01  0.4662  23.205  0.03203
       184.044     -39.70  0.3855  22.174  0.06881       -25.88  0.4589  22.506  0.04859       -21.07  0.4661  23.200  0.03205
       184.054     -39.80  0.3853  22.135  0.06854       -25.96  0.4588  22.507  0.04871       -21.13  0.4660  23.195  0.03206
       184.063     -39.91  0.3851  22.095  0.06827       -26.04  0.4587  22.508  0.04882       -21.20  0.4659  23.191  0.03207
       184.073     -40.01  0.3850  22.056  0.06799       -26.12  0.4586  22.508  0.04894       -21.26  0.4658  23.186  0.03209
       184.083     -40.11  0.3848  22.016  0.06772       -26.20  0.4585  22.509  0.04906       -21.32  0.4657  23.182  0.03210
       184.093     -40.20  0.3847  21.977  0.06745       -26.27  0.4584  22.509  0.04918       -21.38  0.4656  23.177  0.03211
       184.103     -40.28  0.3845  21.940  0.06718       -26.35  0.4583  22.509  0.04930       -21.44  0.4655  23.173  0.03212
       184.112     -40.34  0.3844  21.905  0.06692       -26.43  0.4582  22.509  0.04942       -21.51  0.4654  23.169  0.03214
       184.125     -40.39  0.3844  21.865  0.06666       -26.53  0.4580  22.508  0.04954       -21.59  0.4653  23.164  0.03215
       184.138     -40.40  0.3843  21.830  0.06635       -26.63  0.4579  22.507  0.04970       -21.67  0.4652  23.158  0.03216
       184.151     -40.36  0.3844  21.802  0.06605       -26.73  0.4577  22.505  0.04986       -21.75  0.4651  23.153  0.03218
       184.163     -40.24  0.3846  21.782  0.06579       -26.83  0.4576  22.502  0.05002       -21.83  0.4649  23.148  0.03220
       184.176     -40.03  0.3849  21.771  0.06556       -26.93  0.4574  22.500  0.05017       -21.90  0.4648  23.143  0.03221
       184.193     -39.57  0.3857  21.768  0.06536       -27.06  0.4573  22.496  0.05033       -22.01  0.4646  23.137  0.03223
       184.209     -38.91  0.3868  21.777  0.06517       -27.19  0.4571  22.491  0.05053       -22.11  0.4645  23.131  0.03225
       184.226     -38.02  0.3882  21.798  0.06504       -27.31  0.4569  22.486  0.05074       -22.21  0.4643  23.125  0.03227
       184.242     -36.93  0.3900  21.830  0.06499       -27.43  0.4567  22.480  0.05094       -22.31  0.4642  23.119  0.03229
       184.264     -35.32  0.3931  21.886  0.06500       -27.58  0.4565  22.474  0.05114       -22.44  0.4639  23.111  0.03231
       184.285     -33.44  0.3968  21.955  0.06508       -27.71  0.4563  22.468  0.05141       -22.57  0.4637  23.104  0.03234
       184.307     -31.36  0.4008  22.031  0.06525       -27.82  0.4562  22.465  0.05167       -22.69  0.4635  23.097  0.03237
       184.328     -29.19  0.4051  22.114  0.06549       -27.90  0.4561  22.464  0.05194       -22.82  0.4633  23.089  0.03240
       184.356     -26.50  0.4112  22.232  0.06577       -27.93  0.4560  22.470  0.05220       -22.98  0.4631  23.080  0.03243
       184.384     -24.01  0.4169  22.356  0.06617       -27.87  0.4561  22.485  0.05255       -23.13  0.4628  23.072  0.03246
       184.412     -21.74  0.4226  22.486  0.06665       -27.69  0.4564  22.511  0.05291       -23.28  0.4626  23.063  0.03250
       184.440     -19.79  0.4277  22.622  0.06713       -27.34  0.4569  22.550  0.05327       -23.43  0.4624  23.056  0.03253
       184.468     -18.06  0.4323  22.762  0.06765       -26.78  0.4577  22.603  0.05363       -23.56  0.4622  23.049  0.03257
       184.496     -16.61  0.4365  22.908  0.06818       -25.98  0.4588  22.671  0.05400       -23.68  0.4620  23.044  0.03261
       184.533     -15.03  0.4411  23.102  0.06872       -24.51  0.4609  22.780  0.05437       -23.81  0.4619  23.040  0.03264
       184.569     -13.71  0.4452  23.299  0.06947       -22.59  0.4637  22.910  0.05485       -23.88  0.4618  23.042  0.03269
       184.606     -12.67  0.4485  23.491  0.07020       -20.41  0.4672  23.057  0.05533       -23.87  0.4618  23.050  0.03275
       184.642     -11.79  0.4513  23.670  0.07096       -18.00  0.4712  23.212  0.05581       -23.75  0.4620  23.068  0.03280
       184.678     -11.05  0.4537  23.829  0.07170       -15.64  0.4754  23.367  0.05630       -23.47  0.4623  23.098  0.03286
       184.714     -10.49  0.4556  23.961  0.07240       -13.37  0.4797  23.518  0.05678       -22.97  0.4631  23.143  0.03293
       184.749     -10.02  0.4572  24.060  0.07308       -11.34  0.4836  23.659  0.05726       -22.21  0.4643  23.208  0.03300
       184.785      -9.63  0.4585  24.123  0.07372        -9.61  0.4872  23.786  0.05772       -21.07  0.4661  23.294  0.03308
       184.821      -9.32  0.4596  24.143  0.07430        -8.21  0.4903  23.896  0.05816       -19.49  0.4687  23.403  0.03317
       184.857      -9.09  0.4604  24.121  0.07484        -7.10  0.4927  23.987  0.05855       -17.47  0.4721  23.533  0.03328
       184.893      -8.90  0.4610  24.055  0.07532        -6.28  0.4946  24.062  0.05891       -15.19  0.4762  23.680  0.03339
       184.928      -8.76  0.4616  23.948  0.07574        -5.67  0.4960  24.119  0.05922       -12.80  0.4807  23.833  0.03352
       184.964      -8.64  0.4620  23.804  0.07610        -5.25  0.4970  24.162  0.05949       -10.56  0.4853  23.981  0.03367
       185.000      -8.55  0.4623  23.627  0.07642        -4.96  0.4977  24.190  0.05972        -8.70  0.4892  24.111  0.03382
       185.000      -8.55  0.4623  23.627  0.07642        -4.96  0.4977  24.190  0.05972        -8.70  0.4892  24.111  0.03382
       185.036      -9.10  0.4603  23.388  0.07670        -4.87  0.4979  24.202  0.05992        -7.31  0.4923  24.215  0.03398
       185.073     -10.00  0.4573  23.079  0.07704        -5.06  0.4975  24.188  0.06013        -6.45  0.4942  24.285  0.03413
       185.109     -11.01  0.4539  22.746  0.07716        -5.42  0.4966  24.148  0.06032        -6.06  0.4952  24.323  0.03426
       185.146     -12.00  0.4506  22.425  0.07716        -5.86  0.4956  24.089  0.06048        -5.98  0.4953  24.335  0.03437
       185.182     -12.96  0.4476  22.135  0.07711        -6.39  0.4944  24.015  0.06060        -6.07  0.4951  24.329  0.03445
       185.218     -13.87  0.4447  21.881  0.07710        -6.95  0.4931  23.930  0.06071        -6.30  0.4946  24.313  0.03450
       185.255     -14.72  0.4420  21.671  0.07714        -7.47  0.4919  23.840  0.06080        -6.61  0.4939  24.289  0.03455
       185.291     -15.54  0.4396  21.505  0.07722        -8.03  0.4907  23.746  0.06087        -6.95  0.4931  24.260  0.03458
       185.327     -16.32  0.4374  21.384  0.07738        -8.57  0.4895  23.649  0.06095        -7.29  0.4923  24.229  0.03461
       185.364     -17.06  0.4352  21.309  0.07761        -9.09  0.4884  23.552  0.06101        -7.66  0.4915  24.197  0.03464
       185.400     -17.77  0.4331  21.277  0.07792        -9.59  0.4873  23.457  0.06108        -8.05  0.4907  24.162  0.03466
       185.448     -18.64  0.4307  21.296  0.07831       -10.24  0.4859  23.337  0.06115        -8.56  0.4895  24.114  0.03468
       185.495     -19.48  0.4285  21.374  0.07891       -10.87  0.4846  23.224  0.06125        -9.03  0.4885  24.064  0.03471
       185.542     -20.28  0.4264  21.497  0.07964       -11.47  0.4834  23.120  0.06135        -9.49  0.4875  24.015  0.03473
       185.588     -21.03  0.4244  21.644  0.08048       -12.02  0.4823  23.031  0.06147        -9.95  0.4866  23.967  0.03475
       185.647     -21.95  0.4220  21.844  0.08137       -12.73  0.4809  22.932  0.06159       -10.53  0.4853  23.902  0.03478
       185.706     -22.83  0.4197  22.026  0.08256       -13.42  0.4795  22.851  0.06179       -11.09  0.4842  23.838  0.03481
       185.765     -23.68  0.4177  22.159  0.08373       -14.08  0.4782  22.790  0.06201       -11.59  0.4831  23.775  0.03484
       185.843     -24.77  0.4152  22.218  0.08481       -14.90  0.4767  22.732  0.06227       -12.27  0.4818  23.696  0.03488
       185.922     -25.82  0.4128  22.122  0.08597       -15.71  0.4753  22.693  0.06267       -12.96  0.4804  23.620  0.03494
       186.000     -26.83  0.4105  21.884  0.08668       -16.51  0.4738  22.660  0.06313       -13.61  0.4792  23.548  0.03501
       186.000     -26.83  0.4105  21.884  0.08668       -16.51  0.4738  22.660  0.06313       -13.61  0.4792  23.548  0.03501
       186.080     -27.83  0.4082  21.544  0.08685       -17.29  0.4724  22.623  0.06365       -14.24  0.4779  23.482  0.03510
       186.182     -29.06  0.4054  21.093  0.08653       -18.24  0.4707  22.556  0.06421       -14.99  0.4765  23.407  0.03521
       186.284     -30.26  0.4030  20.769  0.08559       -19.15  0.4692  22.462  0.06497       -15.75  0.4752  23.338  0.03538
       186.387     -31.42  0.4007  20.687  0.08441       -20.05  0.4678  22.348  0.06571       -16.50  0.4738  23.271  0.03557
       186.489     -32.56  0.3985  20.869  0.08329       -20.93  0.4664  22.232  0.06645       -17.23  0.4725  23.204  0.03578
       186.591     -33.67  0.3963  21.234  0.08232       -21.79  0.4650  22.134  0.06718       -17.92  0.4713  23.136  0.03600
       186.727     -35.11  0.3935  21.722  0.08140       -22.88  0.4632  22.059  0.06791       -18.76  0.4699  23.048  0.03623
       186.864     -36.52  0.3907  21.910  0.07982       -23.93  0.4617  22.048  0.06894       -19.63  0.4685  22.963  0.03653
       187.000     -37.91  0.3884  21.654  0.07750       -24.97  0.4602  22.065  0.07003       -20.48  0.4671  22.888  0.03686
       187.000     -37.91  0.3884  21.654  0.07750       -24.97  0.4602  22.065  0.07003       -20.48  0.4671  22.888  0.03686
       187.250     -40.37  0.3844  20.819  0.07442       -26.81  0.4576  22.028  0.07115       -21.97  0.4647  22.779  0.03720
       187.500     -42.76  0.3805  20.757  0.06849       -28.57  0.4551  21.877  0.07298       -23.33  0.4626  22.690  0.03786
       188.000     -47.34  0.3733  21.338  0.06386       -31.82  0.4510  21.677  0.07442       -25.93  0.4589  22.505  0.03854
       188.000     -47.34  0.3733  21.338  0.06386       -31.82  0.4510  21.677  0.07442       -25.93  0.4589  22.505  0.03854
       188.333     -50.41  0.3692  20.808  0.05625       -33.98  0.4484  21.655  0.07624       -27.61  0.4565  22.390  0.03995
       188.667     -53.42  0.3652  20.988  0.05105       -36.06  0.4458  21.579  0.07665       -29.19  0.4542  22.300  0.04096
       189.000     -56.42  0.3612  21.420  0.04673       -38.08  0.4436  21.539  0.07599       -30.74  0.4523  22.221  0.04202
       189.000     -56.42  0.3612  21.420  0.04673       -38.08  0.4436  21.539  0.07599       -30.74  0.4523  22.221  0.04202
       189.333     -59.44  0.3574  20.726  0.04299       -40.08  0.4415  21.547  0.07453       -32.27  0.4505  22.152  0.04309
       189.667     -62.44  0.3542  20.975  0.03913       -42.05  0.4394  21.470  0.07249       -33.77  0.4486  22.094  0.04420
       190.000     -65.40  0.3510  21.398  0.03575       -43.98  0.4374  21.439  0.06982       -35.23  0.4468  22.037  0.04533
       190.000     -65.40  0.3510  21.398  0.03575       -43.98  0.4374  21.439  0.06982       -35.23  0.4468  22.037  0.04533
       190.333     -68.35  0.3479  20.697  0.03295       -45.87  0.4355  21.460  0.06688       -36.62  0.4451  21.984  0.04644
       190.667     -71.29  0.3447  20.965  0.03005       -47.73  0.4338  21.389  0.06382       -37.99  0.4437  21.943  0.04752
       191.000     -74.26  0.3416  21.369  0.02737       -49.57  0.4322  21.367  0.06056       -39.35  0.4423  21.899  0.04853
       191.000     -74.26  0.3416  21.369  0.02737       -49.57  0.4322  21.367  0.06056       -39.35  0.4423  21.899  0.04853
       191.333     -77.22  0.3391  20.693  0.02537       -51.37  0.4306  21.394  0.05737       -40.69  0.4409  21.857  0.04944
       191.667     -80.08  0.3367  20.957  0.02329       -53.15  0.4291  21.330  0.05427       -42.01  0.4395  21.825  0.05024
       192.000     -82.85  0.3344  21.372  0.02137       -54.90  0.4275  21.314  0.05115       -43.30  0.4381  21.788  0.05090
       192.000     -82.85  0.3344  21.372  0.02137       -54.90  0.4275  21.314  0.05115       -43.30  0.4381  21.788  0.05090
       192.250     -84.89  0.3326  20.715  0.02020       -56.21  0.4264  21.347  0.04823       -44.26  0.4371  21.762  0.05141
       192.438     -86.43  0.3313  20.518  0.01911       -57.18  0.4256  21.311  0.04620       -44.97  0.4364  21.748  0.05167
       192.578     -87.57  0.3304  20.918  0.01814       -57.90  0.4249  21.258  0.04468       -45.50  0.4359  21.736  0.05180
       192.719     -88.73  0.3294  21.428  0.01766       -58.63  0.4243  21.240  0.04357       -46.02  0.4353  21.720  0.05187
       192.859     -89.88  0.3284  21.649  0.01732       -59.35  0.4238  21.277  0.04253       -46.54  0.4348  21.703  0.05189
       193.000     -91.04  0.3274  21.423  0.01695       -60.06  0.4233  21.339  0.04157       -47.06  0.4343  21.690  0.05188
       193.000     -91.04  0.3274  21.423  0.01695       -60.06  0.4233  21.339  0.04157       -47.06  0.4343  21.690  0.05188
       193.093     -91.81  0.3268  21.083  0.01647       -60.53  0.4230  21.370  0.04066       -47.40  0.4341  21.686  0.05184
       193.157     -92.35  0.3263  20.820  0.01606       -60.85  0.4227  21.378  0.04007       -47.64  0.4338  21.684  0.05181
       193.242     -93.05  0.3257  20.539  0.01577       -61.27  0.4224  21.367  0.03965       -47.94  0.4336  21.684  0.05178
       193.350     -93.97  0.3251  20.381  0.01540       -61.81  0.4220  21.324  0.03909       -48.33  0.4332  21.683  0.05174
       193.458     -94.87  0.3245  20.503  0.01500       -62.35  0.4217  21.265  0.03836       -48.72  0.4329  21.679  0.05166
       193.594     -95.98  0.3238  20.945  0.01470       -63.01  0.4212  21.207  0.03764       -49.21  0.4325  21.668  0.05157
       193.729     -97.10  0.3230  21.428  0.01444       -63.67  0.4207  21.196  0.03677       -49.69  0.4321  21.650  0.05143
       194.000     -99.24  0.3216  21.485  0.01427       -64.96  0.4198  21.280  0.03596       -50.64  0.4312  21.619  0.05125
       194.000     -99.24  0.3216  21.485  0.01427       -64.96  0.4198  21.280  0.03596       -50.64  0.4312  21.619  0.05125
       194.200    -100.80  0.3206  20.784  0.01387       -65.91  0.4191  21.332  0.03452       -51.34  0.4306  21.610  0.05085
       194.333    -101.82  0.3199  20.334  0.01334       -66.54  0.4187  21.307  0.03351       -51.80  0.4302  21.609  0.05051
       194.500    -103.10  0.3190  20.287  0.01290       -67.32  0.4181  21.218  0.03282       -52.37  0.4297  21.605  0.05028
       194.750    -104.95  0.3178  20.792  0.01249       -68.48  0.4173  21.106  0.03195       -53.22  0.4290  21.579  0.04996
       195.000    -106.77  0.3166  20.682  0.01214       -69.63  0.4165  21.085  0.03073       -54.07  0.4283  21.540  0.04941
       195.000    -106.77  0.3166  20.682  0.01214       -69.63  0.4165  21.085  0.03073       -54.07  0.4283  21.540  0.04941
       195.250    -108.58  0.3154  19.851  0.01187       -70.76  0.4157  21.048  0.02964       -54.90  0.4275  21.503  0.04881
       195.437    -109.90  0.3145  19.634  0.01135       -71.61  0.4150  20.942  0.02862       -55.52  0.4270  21.477  0.04817
       195.719    -111.87  0.3132  20.260  0.01092       -72.87  0.4142  20.791  0.02785       -56.43  0.4262  21.422  0.04768
       196.000    -113.79  0.3120  20.361  0.01063       -74.11  0.4133  20.768  0.02676       -57.34  0.4254  21.356  0.04689
       196.000    -113.79  0.3120  20.361  0.01063       -74.11  0.4133  20.768  0.02676       -57.34  0.4254  21.356  0.04689
       196.333    -116.09  0.3105  19.586  0.01051       -75.57  0.4125  20.744  0.02582       -58.39  0.4245  21.292  0.04608
       196.556    -117.57  0.3095  19.718  0.01006       -76.52  0.4119  20.650  0.02481       -59.10  0.4240  21.257  0.04511
       197.000    -120.51  0.3079  20.235  0.00972       -78.38  0.4108  20.556  0.02414       -60.46  0.4230  21.174  0.04446
       197.000    -120.51  0.3079  20.235  0.00972       -78.38  0.4108  20.556  0.02414       -60.46  0.4230  21.174  0.04446
       197.333    -122.66  0.3068  19.591  0.00958       -79.74  0.4100  20.558  0.02295       -61.48  0.4223  21.115  0.04315
       197.667    -124.74  0.3058  19.737  0.00928       -81.09  0.4093  20.476  0.02218       -62.48  0.4216  21.067  0.04218
       198.000    -126.79  0.3047  20.116  0.00886       -82.41  0.4085  20.428  0.02142       -63.47  0.4209  21.016  0.04123
       198.000    -126.79  0.3047  20.116  0.00886       -82.41  0.4085  20.428  0.02142       -63.47  0.4209  21.016  0.04123
       198.020    -126.91  0.3047  20.078  0.00889       -82.48  0.4084  20.430  0.02073       -63.53  0.4208  21.013  0.04029
       198.034    -127.00  0.3046  20.043  0.00889       -82.54  0.4084  20.432  0.02069       -63.57  0.4208  21.010  0.04023
       198.044    -127.06  0.3046  20.014  0.00888       -82.58  0.4084  20.434  0.02066       -63.60  0.4208  21.009  0.04019
       198.051    -127.10  0.3046  19.992  0.00887       -82.61  0.4084  20.435  0.02065       -63.62  0.4207  21.008  0.04016
       198.058    -127.14  0.3046  19.969  0.00886       -82.63  0.4084  20.436  0.02063       -63.64  0.4207  21.007  0.04014
       198.064    -127.18  0.3045  19.945  0.00885       -82.66  0.4083  20.437  0.02062       -63.66  0.4207  21.005  0.04013
       198.071    -127.22  0.3045  19.920  0.00884       -82.69  0.4083  20.438  0.02061       -63.68  0.4207  21.004  0.04011
       198.078    -127.26  0.3045  19.894  0.00883       -82.71  0.4083  20.439  0.02059       -63.70  0.4207  21.003  0.04009
       198.085    -127.31  0.3045  19.867  0.00883       -82.74  0.4083  20.440  0.02058       -63.72  0.4207  21.002  0.04007
       198.092    -127.35  0.3044  19.840  0.00882       -82.77  0.4083  20.441  0.02057       -63.74  0.4207  21.001  0.04005
       198.099    -127.39  0.3044  19.813  0.00882       -82.80  0.4083  20.442  0.02056       -63.76  0.4206  21.000  0.04003
       198.106    -127.43  0.3044  19.785  0.00881       -82.82  0.4083  20.443  0.02054       -63.78  0.4206  20.999  0.04001
       198.112    -127.47  0.3044  19.757  0.00881       -82.85  0.4082  20.444  0.02053       -63.80  0.4206  20.998  0.03999
       198.119    -127.51  0.3044  19.729  0.00881       -82.88  0.4082  20.445  0.02052       -63.82  0.4206  20.997  0.03997
       198.126    -127.56  0.3043  19.700  0.00881       -82.90  0.4082  20.445  0.02051       -63.84  0.4206  20.996  0.03995
       198.133    -127.60  0.3043  19.672  0.00881       -82.93  0.4082  20.446  0.02049       -63.86  0.4206  20.995  0.03993
       198.140    -127.64  0.3043  19.643  0.00882       -82.96  0.4082  20.446  0.02048       -63.88  0.4206  20.994  0.03991
       198.149    -127.69  0.3043  19.607  0.00882       -82.99  0.4082  20.447  0.02047       -63.91  0.4205  20.993  0.03990
       198.158    -127.75  0.3042  19.571  0.00884       -83.03  0.4081  20.447  0.02045       -63.94  0.4205  20.991  0.03987
       198.167    -127.80  0.3042  19.536  0.00885       -83.06  0.4081  20.447  0.02044       -63.96  0.4205  20.990  0.03985
       198.178    -127.87  0.3042  19.491  0.00887       -83.11  0.4081  20.446  0.02042       -64.00  0.4205  20.989  0.03982
       198.190    -127.94  0.3041  19.448  0.00890       -83.16  0.4081  20.445  0.02040       -64.03  0.4205  20.987  0.03979
       198.201    -128.01  0.3041  19.408  0.00894       -83.20  0.4080  20.444  0.02038       -64.07  0.4204  20.986  0.03976
       198.213    -128.08  0.3041  19.369  0.00899       -83.25  0.4080  20.442  0.02035       -64.10  0.4204  20.984  0.03973
       198.225    -128.15  0.3040  19.334  0.00904       -83.29  0.4080  20.440  0.02033       -64.13  0.4204  20.983  0.03969
       198.236    -128.22  0.3040  19.301  0.00910       -83.34  0.4080  20.437  0.02031       -64.17  0.4204  20.981  0.03966
       198.248    -128.29  0.3040  19.272  0.00916       -83.38  0.4079  20.434  0.02029       -64.20  0.4203  20.980  0.03963
       198.259    -128.35  0.3039  19.246  0.00923       -83.43  0.4079  20.431  0.02027       -64.24  0.4203  20.978  0.03960
       198.271    -128.42  0.3039  19.224  0.00931       -83.48  0.4079  20.427  0.02024       -64.27  0.4203  20.977  0.03957
       198.283    -128.49  0.3039  19.205  0.00940       -83.52  0.4078  20.422  0.02022       -64.31  0.4203  20.976  0.03954
       198.294    -128.56  0.3038  19.191  0.00949       -83.57  0.4078  20.418  0.02020       -64.34  0.4202  20.974  0.03950
