 ******* Program UNSATCHEM-1D
 ******* 
 Missouri Field Experiment - 1982                                        
 Date:  21. 3.    Time:  15:17:45
 Units: L = cm   , T = days , M = mmol 


 Time:       0.000000

 Node    Depth      Head Moisture       K          C         Flux        Sink     Kappa        Temp       CO2      CO2 Prod
         [L]       [L]     [-]        [L/T]      [1/L]      [L/T]        [1/T]     [-]          [-]       [-]         [-/T] 

  48   -48.00    -104.377 0.3971   0.2938E-01  0.4724E-03  0.1190E-01  0.0000E+00  -1   0     23.2124  0.024166  0.3289E-03
  47   -49.00    -102.996 0.3977   0.3018E-01  0.4784E-03  0.1047E-01  0.0000E+00  -1   0     23.1710  0.025079  0.2952E-03
  46   -50.50    -101.013 0.3986   0.3133E-01  0.4869E-03  0.9066E-02  0.0000E+00  -1   0     23.1095  0.026441  0.2511E-03
  45   -52.00     -99.126 0.3995   0.3243E-01  0.4950E-03  0.7124E-02  0.0000E+00  -1   0     23.0486  0.027791  0.2134E-03
  44   -54.00     -96.746 0.4006   0.3381E-01  0.5052E-03  0.5215E-02  0.0000E+00  -1   0     22.9684  0.029564  0.1717E-03
  43   -56.00     -94.506 0.4016   0.3511E-01  0.5149E-03  0.3067E-02  0.0000E+00  -1   0     22.8891  0.031300  0.1381E-03
  42   -58.00     -92.395 0.4027   0.3686E-01  0.5258E-03  0.7159E-03  0.0000E+00  -1   0     22.8108  0.032994  0.1112E-03
  41   -60.00     -90.425 0.4039   0.3919E-01  0.5385E-03 -0.1818E-02  0.0000E+00  -1   0     22.7336  0.034639  0.8948E-04
  40   -62.00     -88.577 0.4049   0.4137E-01  0.5505E-03 -0.4285E-02  0.0000E+00  -1   0     22.6575  0.036225  0.7203E-04
  39   -64.00     -86.837 0.4059   0.4342E-01  0.5617E-03 -0.6692E-02  0.0000E+00  -1   0     22.5826  0.037738  0.5800E-04
  38   -66.00     -85.192 0.4069   0.4537E-01  0.5723E-03 -0.9046E-02  0.0000E+00  -1   0     22.5090  0.039167  0.4670E-04
  37   -68.00     -83.633 0.4078   0.4721E-01  0.5824E-03 -0.1135E-01  0.0000E+00  -1   0     22.4368  0.040498  0.3762E-04
  36   -70.00     -82.153 0.4086   0.4896E-01  0.5920E-03 -0.1361E-01  0.0000E+00  -1   0     22.3659  0.041722  0.3030E-04
  35   -72.00     -80.744 0.4095   0.5062E-01  0.6010E-03 -0.1583E-01  0.0000E+00  -1   0     22.2965  0.042828  0.2442E-04
  34   -74.00     -79.403 0.4102   0.5220E-01  0.6097E-03 -0.1802E-01  0.0000E+00  -1   0     22.2284  0.043805  0.1968E-04
  33   -76.00     -78.124 0.4110   0.5371E-01  0.6180E-03 -0.2016E-01  0.0000E+00  -1   0     22.1618  0.044647  0.1586E-04
  32   -78.00     -76.904 0.4117   0.5515E-01  0.6258E-03 -0.2226E-01  0.0000E+00  -1   0     22.0967  0.045346  0.1279E-04
  31   -80.00     -75.739 0.4124   0.5653E-01  0.6334E-03 -0.2433E-01  0.0000E+00  -1   0     22.0329  0.045897  0.1031E-04
  30   -82.00     -74.626 0.4130   0.5785E-01  0.6406E-03 -0.2639E-01  0.0000E+00  -1   0     21.9707  0.046296  0.8315E-05
  29   -84.00     -73.560 0.4137   0.5951E-01  0.6485E-03 -0.2864E-01  0.0000E+00  -1   0     21.9099  0.046542  0.6707E-05
  28   -86.00     -72.544 0.4144   0.6190E-01  0.6581E-03 -0.3106E-01  0.0000E+00  -1   0     21.8506  0.046635  0.5412E-05
  27   -88.00     -71.567 0.4151   0.6420E-01  0.6674E-03 -0.3346E-01  0.0000E+00  -1   0     21.7928  0.046573  0.4368E-05
  26   -90.00     -70.628 0.4157   0.6642E-01  0.6763E-03 -0.3582E-01  0.0000E+00  -1   0     21.7365  0.046359  0.3526E-05
  25   -92.00     -69.725 0.4164   0.6854E-01  0.6848E-03 -0.3815E-01  0.0000E+00  -1   0     21.6817  0.045996  0.2847E-05
  24   -94.00     -68.855 0.4170   0.7059E-01  0.6931E-03 -0.4045E-01  0.0000E+00  -1   0     21.6283  0.045492  0.2299E-05
  23   -96.00     -68.017 0.4176   0.7257E-01  0.7010E-03 -0.4272E-01  0.0000E+00  -1   0     21.5765  0.044852  0.1857E-05
  22   -98.00     -67.210 0.4182   0.7447E-01  0.7087E-03 -0.4552E-01  0.0000E+00  -1   0     21.5261  0.044085  0.1500E-05
  21  -101.00     -66.055 0.4190   0.7719E-01  0.7196E-03 -0.4772E-01  0.0000E+00  -1   0     21.4532  0.042721  0.1090E-05
  20  -103.00     -65.319 0.4195   0.7892E-01  0.7266E-03 -0.5097E-01  0.0000E+00  -1   0     21.4064  0.041684  0.8806E-06
  19  -106.00     -64.267 0.4203   0.8140E-01  0.7366E-03 -0.5363E-01  0.0000E+00  -1   0     21.3389  0.039971  0.6400E-06
  18  -109.00     -63.273 0.4210   0.8374E-01  0.7460E-03 -0.5676E-01  0.0000E+00  -1   0     21.2746  0.038105  0.4653E-06
  17  -112.00     -62.334 0.4217   0.8596E-01  0.7549E-03 -0.5982E-01  0.0000E+00  -1   0     21.2136  0.036131  0.3384E-06
  16  -115.00     -61.449 0.4223   0.8804E-01  0.7633E-03 -0.6281E-01  0.0000E+00  -1   0     21.1556  0.034092  0.2461E-06
  15  -118.00     -60.616 0.4229   0.9000E-01  0.7712E-03 -0.6574E-01  0.0000E+00  -1   0     21.1009  0.032029  0.1791E-06
  14  -121.00     -59.833 0.4235   0.9185E-01  0.7786E-03 -0.6860E-01  0.0000E+00  -1   0     21.0493  0.029977  0.1303E-06
  13  -124.00     -59.098 0.4240   0.9358E-01  0.7856E-03 -0.7143E-01  0.0000E+00  -1   0     21.0008  0.027970  0.9486E-07
  12  -127.00     -58.409 0.4245   0.9557E-01  0.7927E-03 -0.7449E-01  0.0000E+00  -1   0     20.9555  0.026032  0.6906E-07
  11  -130.00     -57.763 0.4251   0.9854E-01  0.8015E-03 -0.7835E-01  0.0000E+00  -1   0     20.9134  0.024183  0.5028E-07
  10  -134.00     -56.950 0.4258   0.1023E+00  0.8125E-03 -0.8220E-01  0.0000E+00  -1   0     20.8624  0.021890  0.3295E-07
   9  -138.00     -56.196 0.4264   0.1057E+00  0.8227E-03 -0.8659E-01  0.0000E+00  -1   0     20.8171  0.019824  0.2160E-07
   8  -142.00     -55.504 0.4270   0.1089E+00  0.8320E-03 -0.9096E-01  0.0000E+00  -1   0     20.7775  0.018003  0.1416E-07
   7  -146.00     -54.880 0.4276   0.1118E+00  0.8405E-03 -0.9530E-01  0.0000E+00  -1   0     20.7437  0.016435  0.9286E-08
   6  -150.00     -54.328 0.4280   0.1143E+00  0.8480E-03 -0.9961E-01  0.0000E+00  -1   0     20.7156  0.015120  0.6092E-08
   5  -154.00     -53.854 0.4284   0.1165E+00  0.8544E-03 -0.1039E+00  0.0000E+00  -1   0     20.6931  0.014056  0.3998E-08
   4  -158.00     -53.466 0.4288   0.1183E+00  0.8596E-03 -0.1081E+00  0.0000E+00  -1   0     20.6763  0.013237  0.2624E-08
   3  -162.00     -53.171 0.4290   0.1197E+00  0.8636E-03 -0.1123E+00  0.0000E+00  -1   0     20.6651  0.012661  0.1723E-08
   2  -166.00     -52.983 0.4292   0.1205E+00  0.8662E-03 -0.1165E+00  0.0000E+00  -1   0     20.6594  0.012325  0.1132E-08
   1  -170.00     -52.914 0.4293   0.1209E+00  0.8671E-03 -0.1186E+00  0.0000E+00  -1   0     20.6594  0.012233  0.7438E-09
end


 Time:     184.000000

 Node    Depth      Head Moisture       K          C         Flux        Sink     Kappa        Temp       CO2      CO2 Prod
         [L]       [L]     [-]        [L/T]      [1/L]      [L/T]        [1/T]     [-]          [-]       [-]         [-/T] 

  96     0.00     -95.911 0.3238   0.5240E-01  0.7339E-03  0.4513E+00  0.0000E+00  -1   0     17.1705  0.000330  0.4925E-01
  95    -1.00     -87.373 0.3306   0.6733E-01  0.8140E-03  0.4358E+00  0.0000E+00  -1   0     17.7934  0.004695  0.4553E-01
  94    -2.00     -80.714 0.3362   0.8126E-01  0.8841E-03  0.4067E+00  0.0000E+00  -1   0     18.3773  0.009072  0.4178E-01
  93    -3.00     -75.199 0.3409   0.9283E-01  0.9423E-03  0.3788E+00  0.0000E+00  -1   0     18.9191  0.013462  0.3808E-01
  92    -4.00     -70.608 0.3455   0.1102E+00  0.1008E-02  0.3513E+00  0.0000E+00  -1   0     19.4157  0.017861  0.3453E-01
  91    -5.00     -66.760 0.3496   0.1273E+00  0.1069E-02  0.3261E+00  0.0000E+00  -1   0     19.8652  0.022235  0.3116E-01
  90    -6.00     -63.428 0.3532   0.1421E+00  0.1122E-02  0.3029E+00  0.0000E+00  -1   0     20.2679  0.026565  0.2801E-01
  89    -7.00     -60.465 0.3563   0.1553E+00  0.1169E-02  0.2800E+00  0.0000E+00  -1   0     20.6247  0.030866  0.2511E-01
  88    -8.00     -57.819 0.3594   0.1706E+00  0.1217E-02  0.2563E+00  0.0000E+00  -1   0     20.9374  0.035151  0.2245E-01
  87    -9.00     -55.472 0.3625   0.1921E+00  0.1271E-02  0.2333E+00  0.0000E+00  -1   0     21.2085  0.039393  0.2003E-01
  86   -10.00     -53.371 0.3653   0.2115E+00  0.1320E-02  0.2117E+00  0.0000E+00  -1   0     21.4408  0.043563  0.1785E-01
  85   -11.00     -51.457 0.3678   0.2291E+00  0.1364E-02  0.1911E+00  0.0000E+00  -1   0     21.6374  0.047637  0.1589E-01
  84   -12.00     -49.694 0.3702   0.2453E+00  0.1405E-02  0.1714E+00  0.0000E+00  -1   0     21.8014  0.051585  0.1414E-01
  83   -13.00     -48.054 0.3724   0.2604E+00  0.1443E-02  0.1516E+00  0.0000E+00  -1   0     21.9363  0.055393  0.1258E-01
  82   -14.00     -46.525 0.3744   0.2744E+00  0.1479E-02  0.1307E+00  0.0000E+00  -1   0     22.0453  0.059040  0.1119E-01
  81   -15.00     -45.107 0.3767   0.2996E+00  0.1524E-02  0.1097E+00  0.0000E+00  -1   0     22.1318  0.062481  0.9961E-02
  80   -16.00     -43.788 0.3788   0.3239E+00  0.1567E-02  0.8948E-01  0.0000E+00  -1   0     22.1988  0.065668  0.8871E-02
  79   -17.00     -42.551 0.3808   0.3468E+00  0.1607E-02  0.6991E-01  0.0000E+00  -1   0     22.2493  0.068559  0.7907E-02
  78   -18.00     -41.382 0.3827   0.3683E+00  0.1645E-02  0.5092E-01  0.0000E+00  -1   0     22.2858  0.071122  0.7054E-02
  77   -19.00     -40.273 0.3846   0.3888E+00  0.1681E-02  0.3243E-01  0.0000E+00  -1   0     22.3109  0.073328  0.6300E-02
  76   -20.00     -39.214 0.3863   0.4083E+00  0.1716E-02  0.1435E-01  0.0000E+00  -1   0     22.3267  0.075153  0.5633E-02
  75   -21.00     -38.201 0.3879   0.4270E+00  0.1749E-02 -0.3993E-02  0.0000E+00  -1   0     22.3353  0.076582  0.5043E-02
  74   -22.00     -37.232 0.3895   0.4449E+00  0.1780E-02 -0.2321E-01  0.0000E+00  -1   0     22.3387  0.077607  0.4521E-02
  73   -23.00     -36.304 0.3912   0.4705E+00  0.1816E-02 -0.4296E-01  0.0000E+00  -1   0     22.3384  0.078229  0.4057E-02
  72   -24.00     -35.413 0.3929   0.5024E+00  0.1855E-02 -0.6261E-01  0.0000E+00  -1   0     22.3359  0.078451  0.3645E-02
  71   -25.00     -34.553 0.3946   0.5332E+00  0.1892E-02 -0.8190E-01  0.0000E+00  -1   0     22.3325  0.078290  0.3279E-02
  70   -26.00     -33.719 0.3962   0.5630E+00  0.1928E-02 -0.1009E+00  0.0000E+00  -1   0     22.3290  0.077778  0.2952E-02
  69   -27.00     -32.910 0.3978   0.5920E+00  0.1964E-02 -0.1196E+00  0.0000E+00  -1   0     22.3263  0.076958  0.2660E-02
  68   -28.00     -32.152 0.4327   0.4743E+00  0.1730E-02 -0.1368E+00  0.0000E+00  -1   0     22.3251  0.075602  0.2399E-02
  67   -29.00     -31.451 0.4338   0.4927E+00  0.1756E-02 -0.1525E+00  0.0000E+00  -1   0     22.3255  0.073385  0.2167E-02
  66   -30.00     -30.771 0.4350   0.5106E+00  0.1781E-02 -0.1681E+00  0.0000E+00  -1   0     22.3280  0.070839  0.1958E-02
  65   -31.00     -30.110 0.4361   0.5280E+00  0.1805E-02 -0.1841E+00  0.0000E+00  -1   0     22.3329  0.068083  0.1770E-02
  64   -32.00     -29.468 0.4372   0.5449E+00  0.1828E-02 -0.2007E+00  0.0000E+00  -1   0     22.3405  0.065242  0.1600E-02
  63   -33.00     -28.844 0.4383   0.5683E+00  0.1854E-02 -0.2176E+00  0.0000E+00  -1   0     22.3510  0.062432  0.1447E-02
  62   -34.00     -28.231 0.4396   0.5979E+00  0.1883E-02 -0.2346E+00  0.0000E+00  -1   0     22.3644  0.059766  0.1308E-02
  61   -35.00     -27.628 0.4407   0.6272E+00  0.1911E-02 -0.2514E+00  0.0000E+00  -1   0     22.3807  0.057358  0.1183E-02
  60   -36.00     -27.033 0.4419   0.6560E+00  0.1939E-02 -0.2681E+00  0.0000E+00  -1   0     22.3999  0.055327  0.1070E-02
  59   -37.00     -26.539 0.4580   0.4361E+00  0.1410E-02 -0.2823E+00  0.0000E+00  -1   0     22.4217  0.053121  0.9673E-03
  58   -38.00     -26.193 0.4585   0.4463E+00  0.1421E-02 -0.2941E+00  0.0000E+00  -1   0     22.4456  0.050215  0.8751E-03
  57   -39.00     -25.858 0.4590   0.4561E+00  0.1432E-02 -0.3056E+00  0.0000E+00  -1   0     22.4715  0.047785  0.7915E-03
  56   -40.00     -25.533 0.4594   0.4656E+00  0.1442E-02 -0.3170E+00  0.0000E+00  -1   0     22.4993  0.045766  0.7157E-03
  55   -41.00     -25.219 0.4599   0.4748E+00  0.1452E-02 -0.3282E+00  0.0000E+00  -1   0     22.5289  0.044089  0.6471E-03
  54   -42.00     -24.916 0.4603   0.4837E+00  0.1462E-02 -0.3391E+00  0.0000E+00  -1   0     22.5600  0.042687  0.5851E-03
  53   -43.00     -24.621 0.4607   0.4923E+00  0.1472E-02 -0.3499E+00  0.0000E+00  -1   0     22.5925  0.041504  0.5289E-03
  52   -44.00     -24.337 0.4611   0.5007E+00  0.1481E-02 -0.3607E+00  0.0000E+00  -1   0     22.6261  0.040492  0.4781E-03
  51   -45.00     -24.062 0.4615   0.5087E+00  0.1489E-02 -0.3715E+00  0.0000E+00  -1   0     22.6608  0.039613  0.4321E-03
  50   -46.00     -23.798 0.4619   0.5165E+00  0.1498E-02 -0.3823E+00  0.0000E+00  -1   0     22.6964  0.038835  0.3906E-03
  49   -47.00     -23.543 0.4622   0.5239E+00  0.1506E-02 -0.3932E+00  0.0000E+00  -1   0     22.7327  0.038135  0.3530E-03
  48   -48.00     -23.299 0.4626   0.5310E+00  0.1514E-02 -0.4043E+00  0.0000E+00  -1   0     22.7696  0.037494  0.3190E-03
  47   -49.00     -23.065 0.4629   0.5389E+00  0.1522E-02 -0.4181E+00  0.0000E+00  -1   0     22.8070  0.036898  0.2883E-03
  46   -50.50     -22.726 0.4635   0.5561E+00  0.1535E-02 -0.4320E+00  0.0000E+00  -1   0     22.8638  0.036068  0.2476E-03
  45   -52.00     -22.396 0.4640   0.5729E+00  0.1548E-02 -0.4513E+00  0.0000E+00  -1   0     22.9210  0.035291  0.2126E-03
  44   -54.00     -21.971 0.4647   0.5945E+00  0.1564E-02 -0.4704E+00  0.0000E+00  -1   0     22.9974  0.034318  0.1735E-03
  43   -56.00     -21.562 0.4654   0.6153E+00  0.1580E-02 -0.4919E+00  0.0000E+00  -1   0     23.0733  0.033402  0.1416E-03
  42   -58.00     -21.169 0.4660   0.6353E+00  0.1596E-02 -0.5130E+00  0.0000E+00  -1   0     23.1482  0.032541  0.1155E-03
  41   -60.00     -20.793 0.4666   0.6545E+00  0.1611E-02 -0.5338E+00  0.0000E+00  -1   0     23.2217  0.031742  0.9419E-04
  40   -62.00     -20.432 0.4672   0.6730E+00  0.1625E-02 -0.5541E+00  0.0000E+00  -1   0     23.2935  0.031012  0.7679E-04
  39   -64.00     -20.087 0.4677   0.6908E+00  0.1638E-02 -0.5740E+00  0.0000E+00  -1   0     23.3633  0.030361  0.6259E-04
  38   -66.00     -19.756 0.4683   0.7077E+00  0.1651E-02 -0.5933E+00  0.0000E+00  -1   0     23.4311  0.029794  0.5100E-04
  37   -68.00     -19.440 0.4688   0.7239E+00  0.1664E-02 -0.6121E+00  0.0000E+00  -1   0     23.4969  0.029316  0.4155E-04
  36   -70.00     -19.139 0.4693   0.7394E+00  0.1676E-02 -0.6307E+00  0.0000E+00  -1   0     23.5607  0.028927  0.3385E-04
  35   -72.00     -18.854 0.4697   0.7539E+00  0.1687E-02 -0.6493E+00  0.0000E+00  -1   0     23.6225  0.028625  0.2756E-04
  34   -74.00     -18.585 0.4701   0.7676E+00  0.1697E-02 -0.6679E+00  0.0000E+00  -1   0     23.6824  0.028404  0.2244E-04
  33   -76.00     -18.335 0.4706   0.7803E+00  0.1707E-02 -0.6868E+00  0.0000E+00  -1   0     23.7407  0.028259  0.1827E-04
  32   -78.00     -18.097 0.4710   0.8000E+00  0.1718E-02 -0.7058E+00  0.0000E+00  -1   0     23.7973  0.028180  0.1487E-04
  31   -80.00     -17.864 0.4714   0.8197E+00  0.1728E-02 -0.7249E+00  0.0000E+00  -1   0     23.8526  0.028158  0.1210E-04
  30   -82.00     -17.635 0.4718   0.8391E+00  0.1739E-02 -0.7439E+00  0.0000E+00  -1   0     23.9065  0.028182  0.9849E-05
  29   -84.00     -17.410 0.4722   0.8581E+00  0.1749E-02 -0.7628E+00  0.0000E+00  -1   0     23.9592  0.028244  0.8014E-05
  28   -86.00     -17.191 0.4726   0.8768E+00  0.1759E-02 -0.7816E+00  0.0000E+00  -1   0     24.0107  0.028332  0.6520E-05
  27   -88.00     -16.977 0.4730   0.8950E+00  0.1768E-02 -0.8003E+00  0.0000E+00  -1   0     24.0612  0.028439  0.5303E-05
  26   -90.00     -16.768 0.4734   0.9130E+00  0.1778E-02 -0.8188E+00  0.0000E+00  -1   0     24.1107  0.028557  0.4314E-05
  25   -92.00     -16.564 0.4737   0.9305E+00  0.1787E-02 -0.8370E+00  0.0000E+00  -1   0     24.1591  0.028679  0.3509E-05
  24   -94.00     -16.366 0.4741   0.9478E+00  0.1796E-02 -0.8551E+00  0.0000E+00  -1   0     24.2067  0.028799  0.2853E-05
  23   -96.00     -16.173 0.4744   0.9646E+00  0.1805E-02 -0.8729E+00  0.0000E+00  -1   0     24.2535  0.028912  0.2320E-05
  22   -98.00     -15.986 0.4748   0.9811E+00  0.1814E-02 -0.8947E+00  0.0000E+00  -1   0     24.2996  0.029016  0.1887E-05
  21  -101.00     -15.715 0.4752   0.1005E+01  0.1827E-02 -0.9118E+00  0.0000E+00  -1   0     24.3676  0.029142  0.1384E-05
  20  -103.00     -15.541 0.4756   0.1020E+01  0.1835E-02 -0.9366E+00  0.0000E+00  -1   0     24.4123  0.029209  0.1125E-05
  19  -106.00     -15.289 0.4760   0.1042E+01  0.1847E-02 -0.9568E+00  0.0000E+00  -1   0     24.4786  0.029273  0.8251E-06
  18  -109.00     -15.050 0.4764   0.1063E+01  0.1858E-02 -0.9806E+00  0.0000E+00  -1   0     24.5442  0.029297  0.6050E-06
  17  -112.00     -14.825 0.4768   0.1082E+01  0.1868E-02 -0.1004E+01  0.0000E+00  -1   0     24.6094  0.029281  0.4437E-06
  16  -115.00     -14.619 0.4772   0.1100E+01  0.1878E-02 -0.1028E+01  0.0000E+00  -1   0     24.6743  0.029227  0.3254E-06
  15  -118.00     -14.427 0.4776   0.1121E+01  0.1886E-02 -0.1052E+01  0.0000E+00  -1   0     24.7391  0.029140  0.2386E-06
  14  -121.00     -14.243 0.4779   0.1146E+01  0.1895E-02 -0.1076E+01  0.0000E+00  -1   0     24.8037  0.029025  0.1750E-06
  13  -124.00     -14.062 0.4783   0.1170E+01  0.1904E-02 -0.1100E+01  0.0000E+00  -1   0     24.8681  0.028886  0.1284E-06
  12  -127.00     -13.884 0.4786   0.1194E+01  0.1913E-02 -0.1124E+01  0.0000E+00  -1   0     24.9322  0.028730  0.9414E-07
  11  -130.00     -13.711 0.4790   0.1217E+01  0.1921E-02 -0.1152E+01  0.0000E+00  -1   0     24.9956  0.028563  0.6905E-07
  10  -134.00     -13.487 0.4794   0.1247E+01  0.1932E-02 -0.1179E+01  0.0000E+00  -1   0     25.0785  0.028334  0.4567E-07
   9  -138.00     -13.274 0.4798   0.1276E+01  0.1942E-02 -0.1209E+01  0.0000E+00  -1   0     25.1583  0.028112  0.3020E-07
   8  -142.00     -13.071 0.4802   0.1304E+01  0.1952E-02 -0.1239E+01  0.0000E+00  -1   0     25.2336  0.027908  0.1997E-07
   7  -146.00     -12.880 0.4806   0.1330E+01  0.1962E-02 -0.1269E+01  0.0000E+00  -1   0     25.3028  0.027725  0.1320E-07
   6  -150.00     -12.703 0.4809   0.1355E+01  0.1971E-02 -0.1297E+01  0.0000E+00  -1   0     25.3642  0.027567  0.8715E-08
   5  -154.00     -12.542 0.4813   0.1378E+01  0.1979E-02 -0.1325E+01  0.0000E+00  -1   0     25.4160  0.027433  0.5752E-08
   4  -158.00     -12.400 0.4815   0.1399E+01  0.1987E-02 -0.1352E+01  0.0000E+00  -1   0     25.4568  0.027339  0.3793E-08
   3  -162.00     -12.283 0.4818   0.1415E+01  0.1993E-02 -0.1379E+01  0.0000E+00  -1   0     25.4850  0.027266  0.2498E-08
   2  -166.00     -12.199 0.4819   0.1427E+01  0.1997E-02 -0.1405E+01  0.0000E+00  -1   0     25.4995  0.026908  0.1644E-08
   1  -170.00     -12.163 0.4820   0.1433E+01  0.1999E-02 -0.1417E+01  0.0000E+00  -1   0     25.4995  0.032034  0.1077E-08
end


 Time:     214.000000

 Node    Depth      Head Moisture       K          C         Flux        Sink     Kappa        Temp       CO2      CO2 Prod
         [L]       [L]     [-]        [L/T]      [1/L]      [L/T]        [1/T]     [-]          [-]       [-]         [-/T] 

  96     0.00  -10000.000 0.1059   0.3267E-06  0.2618E-05  0.1196E+00  0.0000E+00  -1   0     11.1704  0.000330  0.2334E-01
  95    -1.00   -1818.941 0.1611   0.2892E-04  0.2198E-04  0.1189E+00  0.0000E+00  -1   0     12.1208  0.000496  0.2529E-01
  94    -2.00    -846.463 0.1943   0.2145E-03  0.5684E-04  0.1170E+00  0.0000E+00  -1   0     12.8663  0.000736  0.2457E-01
  93    -3.00    -564.329 0.2143   0.6093E-03  0.9321E-04  0.1143E+00  0.0000E+00  -1   0     13.5069  0.001030  0.2295E-01
  92    -4.00    -437.563 0.2280   0.1185E-02  0.1274E-03  0.1113E+00  0.0000E+00  -1   0     14.0692  0.001356  0.2108E-01
  91    -5.00    -364.342 0.2381   0.1854E-02  0.1579E-03  0.1081E+00  0.0000E+00  -1   0     14.5652  0.001699  0.1918E-01
  90    -6.00    -316.376 0.2463   0.2681E-02  0.1878E-03  0.1051E+00  0.0000E+00  -1   0     15.0017  0.002051  0.1736E-01
  89    -7.00    -282.455 0.2531   0.3615E-02  0.2153E-03  0.1019E+00  0.0000E+00  -1   0     15.3840  0.002407  0.1565E-01
  88    -8.00    -257.083 0.2589   0.4611E-02  0.2413E-03  0.9870E-01  0.0000E+00  -1   0     15.7170  0.002763  0.1407E-01
  87    -9.00    -236.693 0.2635   0.5411E-02  0.2622E-03  0.9539E-01  0.0000E+00  -1   0     16.0054  0.003114  0.1263E-01
  86   -10.00    -220.413 0.2684   0.6842E-02  0.2893E-03  0.9201E-01  0.0000E+00  -1   0     16.2533  0.003461  0.1133E-01
  85   -11.00    -207.239 0.2723   0.8012E-02  0.3114E-03  0.8892E-01  0.0000E+00  -1   0     16.4648  0.003801  0.1015E-01
  84   -12.00    -195.968 0.2757   0.9012E-02  0.3303E-03  0.8600E-01  0.0000E+00  -1   0     16.6439  0.004134  0.9093E-02
  83   -13.00    -186.086 0.2788   0.1003E-01  0.3483E-03  0.8283E-01  0.0000E+00  -1   0     16.7943  0.004459  0.8149E-02
  82   -14.00    -177.628 0.2821   0.1172E-01  0.3712E-03  0.7950E-01  0.0000E+00  -1   0     16.9195  0.004777  0.7304E-02
  81   -15.00    -170.366 0.2850   0.1316E-01  0.3910E-03  0.7641E-01  0.0000E+00  -1   0     17.0229  0.005087  0.6550E-02
  80   -16.00    -163.939 0.2875   0.1444E-01  0.4084E-03  0.7348E-01  0.0000E+00  -1   0     17.1075  0.005389  0.5877E-02
  79   -17.00    -158.143 0.2898   0.1560E-01  0.4242E-03  0.7066E-01  0.0000E+00  -1   0     17.1762  0.005682  0.5277E-02
  78   -18.00    -152.847 0.2919   0.1665E-01  0.4386E-03  0.6793E-01  0.0000E+00  -1   0     17.2317  0.005967  0.4741E-02
  77   -19.00    -147.977 0.2939   0.1775E-01  0.4527E-03  0.6492E-01  0.0000E+00  -1   0     17.2763  0.006244  0.4263E-02
  76   -20.00    -143.598 0.2961   0.1969E-01  0.4717E-03  0.6168E-01  0.0000E+00  -1   0     17.3121  0.006515  0.3836E-02
  75   -21.00    -139.674 0.2981   0.2143E-01  0.4888E-03  0.5863E-01  0.0000E+00  -1   0     17.3412  0.006779  0.3454E-02
  74   -22.00    -136.103 0.3000   0.2301E-01  0.5043E-03  0.5570E-01  0.0000E+00  -1   0     17.3650  0.007036  0.3112E-02
  73   -23.00    -132.817 0.3016   0.2447E-01  0.5186E-03  0.5288E-01  0.0000E+00  -1   0     17.3851  0.007287  0.2806E-02
  72   -24.00    -129.768 0.3032   0.2582E-01  0.5318E-03  0.5015E-01  0.0000E+00  -1   0     17.4027  0.007532  0.2531E-02
  71   -25.00    -126.923 0.3047   0.2708E-01  0.5442E-03  0.4748E-01  0.0000E+00  -1   0     17.4189  0.007771  0.2284E-02
  70   -26.00    -124.255 0.3060   0.2826E-01  0.5558E-03  0.4487E-01  0.0000E+00  -1   0     17.4344  0.008003  0.2063E-02
  69   -27.00    -121.743 0.3073   0.2937E-01  0.5667E-03  0.4231E-01  0.0000E+00  -1   0     17.4501  0.008230  0.1863E-02
  68   -28.00    -119.285 0.3521   0.2694E-01  0.5280E-03  0.3990E-01  0.0000E+00  -1   0     17.4661  0.008506  0.1684E-02
  67   -29.00    -116.879 0.3533   0.2819E-01  0.5389E-03  0.3735E-01  0.0000E+00  -1   0     17.4827  0.008866  0.1522E-02
  66   -30.00    -114.643 0.3547   0.2999E-01  0.5521E-03  0.3459E-01  0.0000E+00  -1   0     17.5007  0.009220  0.1376E-02
  65   -31.00    -112.565 0.3559   0.3166E-01  0.5645E-03  0.3194E-01  0.0000E+00  -1   0     17.5205  0.009568  0.1244E-02
  64   -32.00    -110.621 0.3571   0.3323E-01  0.5760E-03  0.2937E-01  0.0000E+00  -1   0     17.5421  0.009909  0.1125E-02
  63   -33.00    -108.793 0.3582   0.3470E-01  0.5868E-03  0.2687E-01  0.0000E+00  -1   0     17.5656  0.010245  0.1018E-02
  62   -34.00    -107.069 0.3592   0.3609E-01  0.5971E-03  0.2444E-01  0.0000E+00  -1   0     17.5909  0.010574  0.9205E-03
  61   -35.00    -105.437 0.3602   0.3740E-01  0.6068E-03  0.2206E-01  0.0000E+00  -1   0     17.6182  0.010897  0.8326E-03
  60   -36.00    -103.887 0.3611   0.3865E-01  0.6160E-03  0.1973E-01  0.0000E+00  -1   0     17.6473  0.011214  0.7532E-03
  59   -37.00    -102.350 0.3980   0.3055E-01  0.4811E-03  0.1771E-01  0.0000E+00  -1   0     17.6775  0.011667  0.6813E-03
  58   -38.00    -100.807 0.3987   0.3145E-01  0.4878E-03  0.1598E-01  0.0000E+00  -1   0     17.7087  0.012500  0.6161E-03
  57   -39.00     -99.333 0.3994   0.3231E-01  0.4941E-03  0.1430E-01  0.0000E+00  -1   0     17.7413  0.013320  0.5565E-03
