 ******* Program HYDRUS
 ******* Heat transport under fluctuating atmospheric condition                 
  
 Date:   1.10.    Time:  14: 4:58
 Units: L = cm   , T = sec  , M = mmol 


  TLevel   Time         dt      Iter  ItCum  KodT  KodB  Convergency
   205  .73800E+05  .36000E+03    1   205     1     1     F
   206  .74160E+05  .36000E+03    1   206     1     1     F
   207  .74520E+05  .36000E+03    1   207     1     1     F
   208  .74880E+05  .36000E+03    1   208     1     1     F
   209  .75240E+05  .36000E+03    1   209     1     1     F
   210  .75600E+05  .36000E+03    1   210     1     1     F
   211  .75960E+05  .36000E+03    1   211     1     1     F
   212  .76320E+05  .36000E+03    1   212     1     1     F
   213  .76680E+05  .36000E+03    1   213     1     1     F
   214  .77040E+05  .36000E+03    1   214     1     1     F
   215  .77400E+05  .36000E+03    1   215     1     1     F
   216  .77760E+05  .36000E+03    1   216     1     1     F
   217  .78120E+05  .36000E+03    1   217     1     1     F
   218  .78480E+05  .36000E+03    1   218     1     1     F
   219  .78840E+05  .36000E+03    1   219     1     1     F
   220  .79200E+05  .36000E+03    1   220     1     1     F
   221  .79560E+05  .36000E+03    1   221     1     1     F
   222  .79920E+05  .36000E+03    1   222     1     1     F
   223  .80280E+05  .36000E+03    1   223     1     1     F
   224  .80640E+05  .36000E+03    1   224     1     1     F
   225  .81000E+05  .36000E+03    1   225     1     1     F
   226  .81360E+05  .36000E+03    1   226     1     1     F
   227  .81720E+05  .36000E+03    1   227     1     1     F
   228  .82080E+05  .36000E+03    1   228     1     1     F
   229  .82440E+05  .36000E+03    1   229     1     1     F
   230  .82800E+05  .36000E+03    1   230     1     1     F
   231  .83160E+05  .36000E+03    1   231     1     1     F
   232  .83520E+05  .36000E+03    1   232     1     1     F
   233  .83880E+05  .36000E+03    1   233     1     1     F
   234  .84240E+05  .36000E+03    1   234     1     1     F
   235  .84600E+05  .36000E+03    1   235     1     1     F
   236  .84960E+05  .36000E+03    1   236     1     1     F
   237  .85320E+05  .36000E+03    1   237     1     1     F
   238  .85680E+05  .36000E+03    1   238     1     1     F
   239  .86040E+05  .36000E+03    1   239     1     1     F
   240  .86400E+05  .36000E+03    1   240     1     1     F
   241  .86760E+05  .36000E+03    1   241     1     1     F
   242  .87120E+05  .36000E+03    1   242     1     1     F
   243  .87480E+05  .36000E+03    1   243     1     1     F
   244  .87840E+05  .36000E+03    1   244     1     1     F
   245  .88200E+05  .36000E+03    1   245     1     1     F
   246  .88560E+05  .36000E+03    1   246     1     1     F
   247  .88920E+05  .36000E+03    1   247     1     1     F
   248  .89280E+05  .36000E+03    1   248     1     1     F
   249  .89640E+05  .36000E+03    1   249     1     1     F
