        soln	      dist_x	        time	          pH	          pe	          Cl	          Ca	          Mg	          Na	           K	          Al	          Br	          Cd	          Zn	          Pb	           C	      m_CaX2	      m_MgX2	       m_NaX	        m_KX	      m_AlX3	      m_CdX2	      m_ZnX2	      m_PbX2	
          21	          -4	          14	     2.90936	     16.1969	 9.9717e-003	 4.2811e-003	 1.1234e-003	 3.7478e-005	 8.2586e-005	 3.2462e-004	 3.7211e-003	 1.5222e-005	 1.3273e-004	 5.4955e-005	 0.0000e+000	 8.0209e-003	 1.3279e-003	 4.2838e-006	 4.7311e-005	 8.5399e-004	 1.0485e-005	 2.4484e-004	 8.5451e-005	
          21	          -4	        14.1	     2.90916	     16.1971	 9.9729e-003	 4.2924e-003	 1.1210e-003	 3.6034e-005	 8.0324e-005	 3.2200e-004	 3.7202e-003	 1.4834e-005	 1.3072e-004	 5.4030e-005	 0.0000e+000	 8.0407e-003	 1.3250e-003	 4.1185e-006	 4.6012e-005	 8.4691e-004	 1.0216e-005	 2.4110e-004	 8.3997e-005	
          21	          -4	        14.2	     2.90896	     16.1973	 9.9741e-003	 4.3035e-003	 1.1187e-003	 3.4646e-005	 7.8125e-005	 3.1942e-004	 3.7193e-003	 1.4457e-005	 1.2875e-004	 5.3120e-005	 0.0000e+000	 8.0602e-003	 1.3220e-003	 3.9596e-006	 4.4749e-005	 8.3992e-004	 9.9542e-006	 2.3742e-004	 8.2569e-005	
          21	          -4	        14.3	     2.90878	     16.1975	 9.9752e-003	 4.3144e-003	 1.1164e-003	 3.3312e-005	 7.5985e-005	 3.1685e-004	 3.7185e-003	 1.4088e-005	 1.2680e-004	 5.2226e-005	 0.0000e+000	 8.0795e-003	 1.3192e-003	 3.8068e-006	 4.3520e-005	 8.3300e-004	 9.6988e-006	 2.3379e-004	 8.1165e-005	
          21	          -4	        14.4	      2.9086	     16.1977	 9.9762e-003	 4.3251e-003	 1.1142e-003	 3.2029e-005	 7.3904e-005	 3.1432e-004	 3.7177e-003	 1.3729e-005	 1.2488e-004	 5.1346e-005	 0.0000e+000	 8.0984e-003	 1.3164e-003	 3.6599e-006	 4.2325e-005	 8.2617e-004	 9.4499e-006	 2.3022e-004	 7.9785e-005	
          21	          -4	        14.5	     2.90843	     16.1979	 9.9772e-003	 4.3356e-003	 1.1120e-003	 3.0795e-005	 7.1880e-005	 3.1181e-004	 3.7170e-003	 1.3379e-005	 1.2299e-004	 5.0480e-005	 0.0000e+000	 8.1171e-003	 1.3136e-003	 3.5187e-006	 4.1163e-005	 8.1943e-004	 9.2075e-006	 2.2670e-004	 7.8429e-005	
          21	          -4	        14.6	     2.90827	     16.1981	 9.9782e-003	 4.3460e-003	 1.1099e-003	 2.9608e-005	 6.9911e-005	 3.0933e-004	 3.7162e-003	 1.3038e-005	 1.2113e-004	 4.9629e-005	 0.0000e+000	 8.1355e-003	 1.3109e-003	 3.3829e-006	 4.0033e-005	 8.1276e-004	 8.9714e-006	 2.2324e-004	 7.7096e-005	
          21	          -4	        14.7	     2.90812	     16.1983	 9.9792e-003	 4.3562e-003	 1.1078e-003	 2.8468e-005	 6.7996e-005	 3.0688e-004	 3.7155e-003	 1.2706e-005	 1.1929e-004	 4.8791e-005	 0.0000e+000	 8.1536e-003	 1.3083e-003	 3.2524e-006	 3.8934e-005	 8.0618e-004	 8.7413e-006	 2.1983e-004	 7.5786e-005	
          21	          -4	        14.8	     2.90797	     16.1984	 9.9800e-003	 4.3662e-003	 1.1057e-003	 2.7371e-005	 6.6134e-005	 3.0445e-004	 3.7149e-003	 1.2382e-005	 1.1748e-004	 4.7968e-005	 0.0000e+000	 8.1714e-003	 1.3057e-003	 3.1269e-006	 3.7866e-005	 7.9967e-004	 8.5171e-006	 2.1648e-004	 7.4497e-005	
          21	          -4	        14.9	     2.90783	     16.1986	 9.9809e-003	 4.3761e-003	 1.1037e-003	 2.6317e-005	 6.4322e-005	 3.0205e-004	 3.7142e-003	 1.2066e-005	 1.1570e-004	 4.7158e-005	 0.0000e+000	 8.1890e-003	 1.3031e-003	 3.0063e-006	 3.6826e-005	 7.9324e-004	 8.2987e-006	 2.1317e-004	 7.3231e-005	
          21	          -4	          15	     2.90769	     16.1987	 9.9817e-003	 4.3857e-003	 1.1017e-003	 2.5303e-005	 6.2559e-005	 2.9968e-004	 3.7136e-003	 1.1758e-005	 1.1395e-004	 4.6361e-005	 0.0000e+000	 8.2063e-003	 1.3006e-003	 2.8903e-006	 3.5816e-005	 7.8689e-004	 8.0860e-006	 2.0992e-004	 7.1987e-005	
