        soln	      dist_x	        time	          pH	          pe	          Cl	          Ca	          Mg	          Na	           K	          Al	          Br	          Cd	          Zn	          Pb	           C	      m_CaX2	      m_MgX2	       m_NaX	        m_KX	      m_AlX3	      m_CdX2	      m_ZnX2	      m_PbX2	
          41	          -8	          14	     2.91296	     16.2399	 9.9508e-003	 3.7551e-003	 1.2165e-003	 6.5127e-005	 1.4368e-004	 4.8481e-004	 3.7367e-003	 2.6606e-005	 2.3150e-004	 9.6271e-005	 0.0000e+000	 7.0167e-003	 1.4342e-003	 7.4343e-006	 8.2201e-005	 1.2703e-003	 1.8280e-005	 4.2593e-004	 1.4917e-004	
          41	          -8	        14.1	      2.9126	     16.2403	 9.9529e-003	 3.7746e-003	 1.2123e-003	 6.2618e-005	 1.3974e-004	 4.8049e-004	 3.7351e-003	 2.5921e-005	 2.2798e-004	 9.4629e-005	 0.0000e+000	 7.0509e-003	 1.4288e-003	 7.1468e-006	 7.9933e-005	 1.2584e-003	 1.7803e-005	 4.1934e-004	 1.4658e-004	
          41	          -8	        14.2	     2.91227	     16.2407	 9.9549e-003	 3.7937e-003	 1.2082e-003	 6.0205e-005	 1.3590e-004	 4.7621e-004	 3.7336e-003	 2.5255e-005	 2.2452e-004	 9.3015e-005	 0.0000e+000	 7.0845e-003	 1.4236e-003	 6.8704e-006	 7.7728e-005	 1.2467e-003	 1.7339e-005	 4.1285e-004	 1.4403e-004	
          41	          -8	        14.3	     2.91194	      16.241	 9.9568e-003	 3.8125e-003	 1.2041e-003	 5.7885e-005	 1.3217e-004	 4.7197e-004	 3.7322e-003	 2.4605e-005	 2.2111e-004	 9.1428e-005	 0.0000e+000	 7.1177e-003	 1.4184e-003	 6.6048e-006	 7.5585e-005	 1.2351e-003	 1.6887e-005	 4.0646e-004	 1.4153e-004	
          41	          -8	        14.4	     2.91163	     16.2413	 9.9587e-003	 3.8310e-003	 1.2002e-003	 5.5654e-005	 1.2855e-004	 4.6776e-004	 3.7308e-003	 2.3973e-005	 2.1775e-004	 8.9867e-005	 0.0000e+000	 7.1503e-003	 1.4134e-003	 6.3495e-006	 7.3501e-005	 1.2236e-003	 1.6447e-005	 4.0017e-004	 1.3907e-004	
          41	          -8	        14.5	     2.91134	     16.2416	 9.9605e-003	 3.8491e-003	 1.1963e-003	 5.3510e-005	 1.2502e-004	 4.6359e-004	 3.7295e-003	 2.3356e-005	 2.1443e-004	 8.8332e-005	 0.0000e+000	 7.1825e-003	 1.4085e-003	 6.1040e-006	 7.1475e-005	 1.2122e-003	 1.6019e-005	 3.9399e-004	 1.3666e-004	
          41	          -8	        14.6	     2.91106	     16.2419	 9.9622e-003	 3.8670e-003	 1.1925e-003	 5.1448e-005	 1.2159e-004	 4.5946e-004	 3.7282e-003	 2.2756e-005	 2.1117e-004	 8.6824e-005	 0.0000e+000	 7.2142e-003	 1.4037e-003	 5.8681e-006	 6.9505e-005	 1.2010e-003	 1.5603e-005	 3.8790e-004	 1.3429e-004	
          41	          -8	        14.7	     2.91078	     16.2422	 9.9638e-003	 3.8846e-003	 1.1887e-003	 4.9466e-005	 1.1825e-004	 4.5537e-004	 3.7270e-003	 2.2171e-005	 2.0795e-004	 8.5341e-005	 0.0000e+000	 7.2454e-003	 1.3990e-003	 5.6414e-006	 6.7590e-005	 1.1899e-003	 1.5197e-005	 3.8190e-004	 1.3197e-004	
          41	          -8	        14.8	     2.91053	     16.2425	 9.9653e-003	 3.9019e-003	 1.1851e-003	 4.7560e-005	 1.1500e-004	 4.5131e-004	 3.7258e-003	 2.1601e-005	 2.0478e-004	 8.3882e-005	 0.0000e+000	 7.2761e-003	 1.3943e-003	 5.4234e-006	 6.5728e-005	 1.1789e-003	 1.4803e-005	 3.7600e-004	 1.2968e-004	
          41	          -8	        14.9	     2.91028	     16.2428	 9.9668e-003	 3.9190e-003	 1.1815e-003	 4.5727e-005	 1.1185e-004	 4.4729e-004	 3.7247e-003	 2.1046e-005	 2.0166e-004	 8.2449e-005	 0.0000e+000	 7.3064e-003	 1.3898e-003	 5.2139e-006	 6.3917e-005	 1.1681e-003	 1.4419e-005	 3.7020e-004	 1.2744e-004	
          41	          -8	          15	     2.91004	     16.2431	 9.9682e-003	 3.9357e-003	 1.1779e-003	 4.3965e-005	 1.0878e-004	 4.4331e-004	 3.7237e-003	 2.0505e-005	 1.9859e-004	 8.1040e-005	 0.0000e+000	 7.3363e-003	 1.3854e-003	 5.0125e-006	 6.2157e-005	 1.1574e-003	 1.4045e-005	 3.6448e-004	 1.2523e-004	
