        soln	      dist_x	        time	          pH	          pe	          Cl	          Ca	          Mg	          Na	           K	          Al	          Br	          Cd	          Zn	          Pb	           C	      m_CaX2	      m_MgX2	       m_NaX	        m_KX	      m_AlX3	      m_CdX2	      m_ZnX2	      m_PbX2	
          34	        -6.6	          15	     2.90963	      16.242	 9.9706e-003	 4.0140e-003	 1.1646e-003	 4.0715e-005	 1.0072e-004	 4.1844e-004	 3.7219e-003	 1.8979e-005	 1.8382e-004	 7.4979e-005	 0.0000e+000	 7.4869e-003	 1.3706e-003	 4.6435e-006	 5.7574e-005	 1.0935e-003	 1.3008e-005	 3.3758e-004	 1.1596e-004	
          35	        -6.8	          15	     2.90974	     16.2406	 9.9700e-003	 3.9936e-003	 1.1681e-003	 4.1562e-005	 1.0282e-004	 4.2493e-004	 3.7224e-003	 1.9377e-005	 1.8767e-004	 7.6559e-005	 0.0000e+000	 7.4476e-003	 1.3744e-003	 4.7397e-006	 5.8770e-005	 1.1102e-003	 1.3278e-005	 3.4460e-004	 1.1838e-004	
          36	          -7	          15	     2.90983	     16.2347	 9.9694e-003	 3.9756e-003	 1.1711e-003	 4.2308e-005	 1.0467e-004	 4.3063e-004	 3.7228e-003	 1.9727e-005	 1.9105e-004	 7.7948e-005	 0.0000e+000	 7.4130e-003	 1.3778e-003	 4.8244e-006	 5.9820e-005	 1.1248e-003	 1.3516e-005	 3.5077e-004	 1.2050e-004	
          37	        -7.2	          15	     2.90991	     16.2492	 9.9690e-003	 3.9605e-003	 1.1737e-003	 4.2936e-005	 1.0623e-004	 4.3544e-004	 3.7231e-003	 2.0022e-005	 1.9391e-004	 7.9121e-005	 0.0000e+000	 7.3839e-003	 1.3807e-003	 4.8957e-006	 6.0707e-005	 1.1372e-003	 1.3716e-005	 3.5597e-004	 1.2230e-004	
          38	        -7.4	          15	     2.90997	     16.2428	 9.9686e-003	 3.9485e-003	 1.1757e-003	 4.3433e-005	 1.0746e-004	 4.3924e-004	 3.7234e-003	 2.0255e-005	 1.9617e-004	 8.0047e-005	 0.0000e+000	 7.3609e-003	 1.3830e-003	 4.9521e-006	 6.1407e-005	 1.1469e-003	 1.3875e-005	 3.6008e-004	 1.2372e-004	
          39	        -7.6	          15	     2.91002	     16.2383	 9.9684e-003	 3.9401e-003	 1.1772e-003	 4.3781e-005	 1.0832e-004	 4.4191e-004	 3.7236e-003	 2.0419e-005	 1.9775e-004	 8.0698e-005	 0.0000e+000	 7.3448e-003	 1.3846e-003	 4.9917e-006	 6.1899e-005	 1.1538e-003	 1.3986e-005	 3.6296e-004	 1.2471e-004	
          40	        -7.8	          15	     2.91004	     16.2431	 9.9682e-003	 3.9357e-003	 1.1779e-003	 4.3965e-005	 1.0878e-004	 4.4331e-004	 3.7237e-003	 2.0505e-005	 1.9859e-004	 8.1040e-005	 0.0000e+000	 7.3363e-003	 1.3854e-003	 5.0125e-006	 6.2157e-005	 1.1574e-003	 1.4045e-005	 3.6448e-004	 1.2523e-004	
          41	          -8	          15	     2.91004	     16.2431	 9.9682e-003	 3.9357e-003	 1.1779e-003	 4.3965e-005	 1.0878e-004	 4.4331e-004	 3.7237e-003	 2.0505e-005	 1.9859e-004	 8.1040e-005	 0.0000e+000	 7.3363e-003	 1.3854e-003	 5.0125e-006	 6.2157e-005	 1.1574e-003	 1.4045e-005	 3.6448e-004	 1.2523e-004	


