        soln	      dist_x	        time	          pH	          pe	          Si	          Na	          Al	    gibbsite	  d_gibbsite	     SiO2(a)	   d_SiO2(a)	
          77	         -76	          15	     6.26459	     12.9983	 1.9422e-003	 1.2665e-011	 1.2463e-008	 9.4350e-003	 0.0000e+000	 1.4909e-002	 5.4221e-017	
          78	         -77	          15	     6.26459	     12.9978	 1.9422e-003	 7.0937e-012	 1.2463e-008	 9.4350e-003	 0.0000e+000	 1.4909e-002	 2.7110e-017	
          79	         -78	          15	     6.26458	     12.9974	 1.9422e-003	 4.1516e-012	 1.2463e-008	 9.4350e-003	 0.0000e+000	 1.4909e-002	-2.7110e-017	
          80	         -79	          15	     6.26458	      12.997	 1.9422e-003	 2.6139e-012	 1.2463e-008	 9.4350e-003	 0.0000e+000	 1.4909e-002	 0.0000e+000	
          81	         -80	          15	     6.26458	     12.9968	 1.9422e-003	 1.8184e-012	 1.2463e-008	 9.4350e-003	 0.0000e+000	 1.4909e-002	 0.0000e+000	
          82	         -81	          15	     6.26458	     12.9967	 1.9422e-003	 1.4110e-012	 1.2463e-008	 9.4350e-003	 0.0000e+000	 1.4909e-002	 0.0000e+000	
          83	         -82	          15	     6.26458	     12.9967	 1.9422e-003	 1.2044e-012	 1.2463e-008	 9.4350e-003	 0.0000e+000	 1.4909e-002	 0.0000e+000	
          84	         -83	          15	     6.26458	     12.9968	 1.9422e-003	 1.1007e-012	 1.2463e-008	 9.4350e-003	 0.0000e+000	 1.4909e-002	 0.0000e+000	
          85	         -84	          15	     6.26458	     12.9969	 1.9422e-003	 1.0492e-012	 1.2463e-008	 9.4350e-003	 0.0000e+000	 1.4909e-002	 0.0000e+000	
          86	         -85	          15	     6.26458	     12.9972	 1.9422e-003	 1.0238e-012	 1.2463e-008	 9.4350e-003	 0.0000e+000	 1.4909e-002	 0.0000e+000	
          87	         -86	          15	     6.26458	     12.9975	 1.9422e-003	 1.0114e-012	 1.2463e-008	 9.4350e-003	 0.0000e+000	 1.4909e-002	 0.0000e+000	
          88	         -87	          15	     6.26458	     12.9978	 1.9422e-003	 1.0054e-012	 1.2463e-008	 9.4350e-003	 0.0000e+000	 1.4909e-002	 2.7110e-017	
          89	         -88	          15	     6.26458	     12.9981	 1.9422e-003	 1.0025e-012	 1.2463e-008	 9.4350e-003	 0.0000e+000	 1.4909e-002	 0.0000e+000	
          90	         -89	          15	     6.26458	     12.9983	 1.9422e-003	 1.0012e-012	 1.2463e-008	 9.4350e-003	 0.0000e+000	 1.4909e-002	 0.0000e+000	
          91	         -90	          15	     6.26458	     12.9986	 1.9422e-003	 1.0006e-012	 1.2463e-008	 9.4350e-003	 0.0000e+000	 1.4909e-002	 0.0000e+000	
          92	         -91	          15	     6.26458	     12.9987	 1.9422e-003	 1.0003e-012	 1.2463e-008	 9.4350e-003	 0.0000e+000	 1.4909e-002	 0.0000e+000	
          93	         -92	          15	     6.26458	     12.9989	 1.9422e-003	 1.0001e-012	 1.2463e-008	 9.4350e-003	 0.0000e+000	 1.4909e-002	 0.0000e+000	
          94	         -93	          15	     6.26458	      12.999	 1.9422e-003	 1.0001e-012	 1.2463e-008	 9.4350e-003	 0.0000e+000	 1.4909e-002	 0.0000e+000	
          95	         -94	          15	     6.26458	     12.9991	 1.9422e-003	 1.0000e-012	 1.2463e-008	 9.4350e-003	 0.0000e+000	 1.4909e-002	 0.0000e+000	
          96	         -95	          15	     6.26458	     12.9992	 1.9422e-003	 1.0000e-012	 1.2463e-008	 9.4350e-003	 0.0000e+000	 1.4909e-002	 0.0000e+000	
          97	         -96	          15	     6.26458	     12.9993	 1.9422e-003	 1.0000e-012	 1.2463e-008	 9.4350e-003	 0.0000e+000	 1.4909e-002	 0.0000e+000	
          98	         -97	          15	     6.26458	     12.9995	 1.9422e-003	 1.0000e-012	 1.2463e-008	 9.4350e-003	 0.0000e+000	 1.4909e-002	 0.0000e+000	
          99	         -98	          15	     6.26458	     12.9997	 1.9422e-003	 1.0000e-012	 1.2463e-008	 9.4350e-003	 0.0000e+000	 1.4909e-002	 0.0000e+000	
         100	         -99	          15	     6.26458	     12.9999	 1.9422e-003	 1.0000e-012	 1.2463e-008	 9.4350e-003	 0.0000e+000	 1.4909e-002	 0.0000e+000	
         101	        -100	          15	     6.26458	     12.9999	 1.9422e-003	 1.0000e-012	 1.2463e-008	 9.4350e-003	 0.0000e+000	 1.4909e-002	 0.0000e+000	


           1	           0	          25	     10.8634	    -7.35787	 3.3962e-005	 1.0000e-003	 2.1070e-004	 3.2408e-003	-3.6542e-004	 0.0000e+000	 0.0000e+000	
           2	          -1	          25	     10.8351	     -6.9701	 1.0062e-004	 1.0000e-003	 1.9744e-004	 9.7214e-003	-2.9928e-005	 0.0000e+000	 0.0000e+000	
           3	          -2	          25	     10.7412	    -6.81325	 2.9949e-004	 1.0000e-003	 1.5903e-004	 1.0418e-002	 1.0140e-005	 0.0000e+000	 0.0000e+000	
           4	          -3	          25	     10.3557	    -6.41959	 8.9877e-004	 1.0000e-003	 6.5470e-005	 1.0344e-002	 1.0476e-004	 0.0000e+000	 0.0000e+000	
           5	          -4	          25	     9.50857	     8.92808	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.8453e-003	 8.4075e-005	 8.9651e-004	-2.6730e-003	
           6	          -5	          25	     9.50857	      8.9598	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4824e-003	 7.0857e-006	 1.3294e-002	-2.2527e-004	
           7	          -6	          25	     9.50857	     8.98712	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4405e-003	 5.9717e-007	 1.4721e-002	-1.8986e-005	
           8	          -7	          25	     9.50857	     9.00449	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4356e-003	 5.0328e-008	 1.4887e-002	-1.6001e-006	
           9	          -8	          25	     9.50857	     9.02061	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4351e-003	 4.2416e-009	 1.4906e-002	-1.3485e-007	
          10	          -9	          25	     9.50857	      9.0328	 2.8979e-003	 9.9999e-004	 9.3086e-006	 9.4350e-003	 3.5747e-010	 1.4909e-002	-1.1365e-008	
          11	         -10	          25	     9.50857	     9.04344	 2.8979e-003	 9.9999e-004	 9.3086e-006	 9.4350e-003	 3.0127e-011	 1.4909e-002	-9.5785e-010	
          12	         -11	          25	     9.50856	      9.0552	 2.8979e-003	 9.9998e-004	 9.3085e-006	 9.4350e-003	 2.5391e-012	 1.4909e-002	-8.0723e-011	
          13	         -12	          25	     9.50856	      9.0679	 2.8979e-003	 9.9997e-004	 9.3084e-006	 9.4350e-003	 2.1390e-013	 1.4909e-002	-6.8109e-012	
          14	         -13	          25	     9.50855	     9.08324	 2.8979e-003	 9.9995e-004	 9.3082e-006	 9.4350e-003	 1.8137e-014	 1.4909e-002	-5.6382e-013	
          15	         -14	          25	     9.50854	       9.103	 2.8979e-003	 9.9992e-004	 9.3080e-006	 9.4350e-003	 1.3826e-015	 1.4909e-002	-6.2706e-014	
          16	         -15	          25	     9.50852	     9.12671	 2.8978e-003	 9.9988e-004	 9.3076e-006	 9.4350e-003	 3.7955e-016	 1.4909e-002	 2.2095e-014	
          17	         -16	          25	     9.50849	     9.15326	 2.8978e-003	 9.9981e-004	 9.3069e-006	 9.4350e-003	-3.2533e-016	 1.4909e-002	-3.2993e-014	
          18	         -17	          25	     9.50845	     9.18215	 2.8977e-003	 9.9971e-004	 9.3060e-006	 9.4350e-003	-8.1331e-017	 1.4909e-002	-2.8737e-015	
          19	         -18	          25	     9.50839	      9.2127	 2.8975e-003	 9.9958e-004	 9.3047e-006	 9.4350e-003	-1.6266e-016	 1.4909e-002	-5.5034e-015	
          20	         -19	          25	     9.50831	     9.24392	 2.8973e-003	 9.9937e-004	 9.3029e-006	 9.4350e-003	-4.0666e-016	 1.4909e-002	-2.1824e-014	
          21	         -20	          25	     9.50818	     9.27533	 2.8971e-003	 9.9909e-004	 9.3002e-006	 9.4350e-003	-7.0487e-016	 1.4909e-002	-2.9008e-014	
          22	         -21	          25	     9.50802	     9.30665	 2.8967e-003	 9.9869e-004	 9.2966e-006	 9.4350e-003	-1.8706e-015	 1.4909e-002	-1.0801e-013	
          23	         -22	          25	     9.50778	     9.33765	 2.8962e-003	 9.9815e-004	 9.2915e-006	 9.4350e-003	-3.4972e-015	 1.4909e-002	-2.0197e-013	
          24	         -23	          25	     9.50746	      9.3681	 2.8955e-003	 9.9740e-004	 9.2845e-006	 9.4350e-003	-5.9101e-015	 1.4909e-002	-3.1833e-013	
          25	         -24	          25	     9.50704	     9.39777	 2.8945e-003	 9.9640e-004	 9.2752e-006	 9.4350e-003	-1.0898e-014	 1.4909e-002	-6.0237e-013	
          26	         -25	          25	     9.50646	     9.42662	 2.8932e-003	 9.9507e-004	 9.2628e-006	 9.4350e-003	-1.9032e-014	 1.4909e-002	-1.0537e-012	
          27	         -26	          25	     9.50571	     9.45458	 2.8916e-003	 9.9332e-004	 9.2466e-006	 9.4350e-003	-3.2804e-014	 1.4909e-002	-1.8287e-012	
          28	         -27	          25	     9.50474	     9.48164	 2.8894e-003	 9.9106e-004	 9.2255e-006	 9.4350e-003	-5.4248e-014	 1.4909e-002	-3.0023e-012	
          29	         -28	          25	     9.50349	     9.50778	 2.8866e-003	 9.8815e-004	 9.1985e-006	 9.4350e-003	-8.8543e-014	 1.4909e-002	-4.9092e-012	
          30	         -29	          25	     9.50189	     9.53306	 2.8831e-003	 9.8447e-004	 9.1642e-006	 9.4350e-003	-1.4149e-013	 1.4909e-002	-7.8743e-012	
          31	         -30	          25	     9.49989	     9.55755	 2.8787e-003	 9.7986e-004	 9.1213e-006	 9.4350e-003	-2.1938e-013	 1.4909e-002	-1.2185e-011	
          32	         -31	          25	      9.4974	     9.58133	 2.8732e-003	 9.7415e-004	 9.0683e-006	 9.4350e-003	-3.3332e-013	 1.4909e-002	-1.8518e-011	
          33	         -32	          25	     9.49433	     9.60448	 2.8666e-003	 9.6717e-004	 9.0033e-006	 9.4350e-003	-4.9485e-013	 1.4909e-002	-2.7488e-011	
          34	         -33	          25	     9.49058	     9.62711	 2.8585e-003	 9.5872e-004	 8.9247e-006	 9.4350e-003	-7.1843e-013	 1.4909e-002	-3.9923e-011	
          35	         -34	          25	     9.48606	     9.64936	 2.8488e-003	 9.4862e-004	 8.8307e-006	 9.4350e-003	-1.0192e-012	 1.4909e-002	-5.6636e-011	
          36	         -35	          25	     9.48065	     9.67134	 2.8374e-003	 9.3667e-004	 8.7195e-006	 9.4350e-003	-1.4142e-012	 1.4909e-002	-7.8592e-011	
          37	         -36	          25	     9.47422	     9.69319	 2.8240e-003	 9.2269e-004	 8.5894e-006	 9.4350e-003	-1.9188e-012	 1.4909e-002	-1.0665e-010	
          38	         -37	          25	     9.46667	     9.71506	 2.8086e-003	 9.0652e-004	 8.4390e-006	 9.4350e-003	-2.5460e-012	 1.4909e-002	-1.4152e-010	
          39	         -38	          25	     9.45787	     9.73709	 2.7909e-003	 8.8802e-004	 8.2669e-006	 9.4350e-003	-3.3052e-012	 1.4909e-002	-1.8377e-010	
          40	         -39	          25	     9.44768	     9.75943	 2.7709e-003	 8.6708e-004	 8.0721e-006	 9.4350e-003	-4.1970e-012	 1.4909e-002	-2.3339e-010	
          41	         -40	          25	     9.43598	     9.78223	 2.7485e-003	 8.4366e-004	 7.8542e-006	 9.4350e-003	-5.2146e-012	 1.4909e-002	-2.9005e-010	
          42	         -41	          25	     9.42263	     9.80563	 2.7237e-003	 8.1772e-004	 7.6128e-006	 9.4350e-003	-6.3394e-012	 1.4909e-002	-3.5270e-010	
          43	         -42	          25	     9.40751	     9.82979	 2.6965e-003	 7.8931e-004	 7.3485e-006	 9.4350e-003	-7.5423e-012	 1.4909e-002	-4.1976e-010	
          44	         -43	          25	      9.3905	     9.85484	 2.6671e-003	 7.5852e-004	 7.0620e-006	 9.4350e-003	-8.7822e-012	 1.4909e-002	-4.8893e-010	
          45	         -44	          25	     9.37147	     9.88093	 2.6355e-003	 7.2550e-004	 6.7548e-006	 9.4350e-003	-1.0009e-011	 1.4909e-002	-5.5746e-010	
          46	         -45	          25	      9.3503	      9.9082	 2.6020e-003	 6.9048e-004	 6.4289e-006	 9.4350e-003	-1.1168e-011	 1.4909e-002	-6.2223e-010	
          47	         -46	          25	     9.32688	     9.93677	 2.5669e-003	 6.5371e-004	 6.0867e-006	 9.4350e-003	-1.2198e-011	 1.4909e-002	-6.7996e-010	
          48	         -47	          25	     9.30109	     9.96677	 2.5303e-003	 6.1551e-004	 5.7312e-006	 9.4350e-003	-1.3045e-011	 1.4909e-002	-7.2753e-010	
          49	         -48	          25	     9.27285	     9.99832	 2.4928e-003	 5.7624e-004	 5.3657e-006	 9.4350e-003	-1.3658e-011	 1.4909e-002	-7.6220e-010	
          50	         -49	          25	     9.24204	     10.0315	 2.4546e-003	 5.3627e-004	 4.9937e-006	 9.4350e-003	-1.4002e-011	 1.4909e-002	-7.8191e-010	
          51	         -50	          25	     9.20858	     10.0665	 2.4161e-003	 4.9601e-004	 4.6190e-006	 9.4350e-003	-1.4054e-011	 1.4909e-002	-7.8541e-010	
          52	         -51	          25	     9.17238	     10.1034	 2.3777e-003	 4.5587e-004	 4.2455e-006	 9.4350e-003	-1.3809e-011	 1.4909e-002	-7.7242e-010	
          53	         -52	          25	     9.13337	     10.1422	 2.3398e-003	 4.1626e-004	 3.8768e-006	 9.4350e-003	-1.3280e-011	 1.4909e-002	-7.4357e-010	
          54	         -53	          25	     9.09146	     10.1832	 2.3028e-003	 3.7756e-004	 3.5165e-006	 9.4350e-003	-1.2492e-011	 1.4909e-002	-7.0037e-010	
          55	         -54	          25	      9.0466	     10.2263	 2.2670e-003	 3.4012e-004	 3.1680e-006	 9.4350e-003	-1.1485e-011	 1.4909e-002	-6.4497e-010	
          56	         -55	          25	     8.99871	     10.2717	 2.2327e-003	 3.0427e-004	 2.8343e-006	 9.4350e-003	-1.0305e-011	 1.4909e-002	-5.7998e-010	
          57	         -56	          25	     8.94774	     10.3195	 2.2002e-003	 2.7027e-004	 2.5178e-006	 9.4350e-003	-9.0001e-012	 1.4909e-002	-5.0814e-010	
          58	         -57	          25	     8.89365	     10.3698	 2.1697e-003	 2.3834e-004	 2.2206e-006	 9.4350e-003	-7.6167e-012	 1.4909e-002	-4.3204e-010	
          59	         -58	          25	     8.83638	     10.4227	 2.1413e-003	 2.0866e-004	 1.9443e-006	 9.4350e-003	-6.1930e-012	 1.4909e-002	-3.5393e-010	
          60	         -59	          25	     8.77589	     10.4784	 2.1151e-003	 1.8133e-004	 1.6898e-006	 9.4350e-003	-4.7556e-012	 1.4909e-002	-2.7538e-010	
          61	         -60	          25	     8.71214	     10.5369	 2.0913e-003	 1.5640e-004	 1.4577e-006	 9.4350e-003	-3.3165e-012	 1.4909e-002	-1.9722e-010	
          62	         -61	          25	      8.6451	     10.5986	 2.0698e-003	 1.3389e-004	 1.2481e-006	 9.4350e-003	-1.8701e-012	 1.4909e-002	-1.1932e-010	
          63	         -62	          25	     8.57475	     10.6634	 2.0505e-003	 1.1374e-004	 1.0606e-006	 9.4350e-003	-3.9115e-013	 1.4909e-002	-4.0524e-011	
          64	         -63	          25	     8.50105	     10.7317	 2.0334e-003	 9.5894e-005	 8.9442e-007	 9.4350e-003	 1.1681e-012	 1.4909e-002	 4.1496e-011	
          65	         -64	          25	     8.42399	     10.8036	 2.0184e-003	 8.0224e-005	 7.4853e-007	 9.4350e-003	 2.8812e-012	 1.4909e-002	 1.3040e-010	
          66	         -65	          25	     8.34354	     10.8793	 2.0054e-003	 6.6597e-005	 6.2166e-007	 9.4350e-003	 4.8531e-012	 1.4909e-002	 2.3143e-010	
          67	         -66	          25	      8.2597	      10.959	 1.9942e-003	 5.4855e-005	 5.1236e-007	 9.4350e-003	 7.2283e-012	 1.4909e-002	 3.5182e-010	
          68	         -67	          25	     8.17245	     11.0429	 1.9846e-003	 4.4833e-005	 4.1906e-007	 9.4350e-003	 1.0204e-011	 1.4909e-002	 5.0139e-010	
          69	         -68	          25	      8.0818	     11.1311	 1.9765e-003	 3.6355e-005	 3.4016e-007	 9.4350e-003	 1.4047e-011	 1.4909e-002	 6.9350e-010	
          70	         -69	          25	     7.98773	     11.2237	 1.9697e-003	 2.9250e-005	 2.7404e-007	 9.4350e-003	 1.9127e-011	 1.4909e-002	 9.4638e-010	
          71	         -70	          25	     7.89026	     11.3206	 1.9641e-003	 2.3350e-005	 2.1915e-007	 9.4350e-003	 2.5950e-011	 1.4909e-002	 1.2851e-009	
          72	         -71	          25	      7.7894	     11.4219	 1.9594e-003	 1.8493e-005	 1.7399e-007	 9.4350e-003	 3.5217e-011	 1.4909e-002	 1.7440e-009	
          73	         -72	          25	      7.6852	     11.5273	 1.9556e-003	 1.4532e-005	 1.3720e-007	 9.4350e-003	 4.7894e-011	 1.4909e-002	 2.3707e-009	
          74	         -73	          25	     7.57772	     11.6368	 1.9526e-003	 1.1330e-005	 1.0749e-007	 9.4350e-003	 6.5303e-011	 1.4909e-002	 3.2294e-009	
          75	         -74	          25	     7.46708	     11.7501	 1.9501e-003	 8.7639e-006	 8.3750e-008	 9.4350e-003	 8.9200e-011	 1.4909e-002	 4.4050e-009	
          76	         -75	          25	     7.35351	     11.8668	 1.9482e-003	 6.7261e-006	 6.4974e-008	 9.4350e-003	 1.2177e-010	 1.4909e-002	 6.0019e-009	
          77	         -76	          25	     7.23738	     11.9863	 1.9467e-003	 5.1217e-006	 5.0301e-008	 9.4350e-003	 1.6538e-010	 1.4909e-002	 8.1299e-009	
          78	         -77	          25	     7.11938	     12.1079	 1.9455e-003	 3.8696e-006	 3.8997e-008	 9.4350e-003	 2.2158e-010	 1.4909e-002	 1.0854e-008	
          79	         -78	          25	     7.00069	     12.2303	 1.9446e-003	 2.9008e-006	 3.0446e-008	 9.4350e-003	 2.8874e-010	 1.4909e-002	 1.4078e-008	
          80	         -79	          25	     6.88325	     12.3513	 1.9439e-003	 2.1576e-006	 2.4138e-008	 9.4350e-003	 3.5796e-010	 1.4909e-002	 1.7346e-008	
          81	         -80	          25	     6.77006	      12.468	 1.9434e-003	 1.5924e-006	 1.9649e-008	 9.4350e-003	 4.0967e-010	 1.4909e-002	 1.9695e-008	
          82	         -81	          25	     6.66503	     12.5764	 1.9430e-003	 1.1661e-006	 1.6607e-008	 9.4350e-003	 4.1864e-010	 1.4909e-002	 1.9930e-008	
          83	         -82	          25	     6.57223	     12.6723	 1.9428e-003	 8.4738e-007	 1.4675e-008	 9.4350e-003	 3.7248e-010	 1.4909e-002	 1.7528e-008	
          84	         -83	          25	     6.49455	     12.7529	 1.9426e-003	 6.1103e-007	 1.3536e-008	 9.4350e-003	 2.8691e-010	 1.4909e-002	 1.3328e-008	
          85	         -84	          25	      6.4327	     12.8173	 1.9425e-003	 4.3722e-007	 1.2918e-008	 9.4350e-003	 1.9433e-010	 1.4909e-002	 8.9077e-009	
          86	         -85	          25	     6.38539	     12.8669	 1.9424e-003	 3.1046e-007	 1.2609e-008	 9.4350e-003	 1.1896e-010	 1.4909e-002	 5.3830e-009	
          87	         -86	          25	     6.35026	     12.9041	 1.9424e-003	 2.1877e-007	 1.2472e-008	 9.4350e-003	 6.7675e-011	 1.4909e-002	 3.0268e-009	
          88	         -87	          25	     6.32469	     12.9314	 1.9423e-003	 1.5299e-007	 1.2420e-008	 9.4350e-003	 3.6561e-011	 1.4909e-002	 1.6191e-009	
          89	         -88	          25	     6.30637	     12.9512	 1.9423e-003	 1.0618e-007	 1.2409e-008	 9.4350e-003	 1.9034e-011	 1.4909e-002	 8.3616e-010	
          90	         -89	          25	     6.29339	     12.9654	 1.9423e-003	 7.3139e-008	 1.2414e-008	 9.4350e-003	 9.6347e-012	 1.4909e-002	 4.2063e-010	
          91	         -90	          25	     6.28428	     12.9755	 1.9423e-003	 5.0002e-008	 1.2424e-008	 9.4350e-003	 4.7671e-012	 1.4909e-002	 2.0715e-010	
          92	         -91	          25	     6.27795	     12.9826	 1.9423e-003	 3.3929e-008	 1.2434e-008	 9.4350e-003	 2.3125e-012	 1.4909e-002	 1.0014e-010	
          93	         -92	          25	     6.27359	     12.9876	 1.9423e-003	 2.2852e-008	 1.2442e-008	 9.4350e-003	 1.1017e-012	 1.4909e-002	 4.7593e-011	
          94	         -93	          25	      6.2706	      12.991	 1.9422e-003	 1.5277e-008	 1.2448e-008	 9.4350e-003	 5.1599e-013	 1.4909e-002	 2.2253e-011	
          95	         -94	          25	     6.26858	     12.9934	 1.9422e-003	 1.0138e-008	 1.2453e-008	 9.4350e-003	 2.3773e-013	 1.4909e-002	 1.0241e-011	
          96	         -95	          25	     6.26721	     12.9949	 1.9422e-003	 6.6789e-009	 1.2456e-008	 9.4350e-003	 1.0776e-013	 1.4909e-002	 4.6390e-012	
          97	         -96	          25	      6.2663	      12.996	 1.9422e-003	 4.3688e-009	 1.2459e-008	 9.4350e-003	 4.8067e-014	 1.4909e-002	 2.0675e-012	
          98	         -97	          25	      6.2657	     12.9966	 1.9422e-003	 2.8409e-009	 1.2460e-008	 9.4350e-003	 2.0956e-014	 1.4909e-002	 9.0191e-013	
          99	         -98	          25	     6.26531	      12.997	 1.9422e-003	 1.8525e-009	 1.2461e-008	 9.4350e-003	 8.6211e-015	 1.4909e-002	 3.7136e-013	
         100	         -99	          25	     6.26509	     12.9973	 1.9422e-003	 1.2857e-009	 1.2462e-008	 9.4350e-003	 2.8195e-015	 1.4909e-002	 1.2116e-013	
         101	        -100	          25	     6.26509	     12.9973	 1.9422e-003	 1.2857e-009	 1.2462e-008	 9.4350e-003	 2.8195e-015	 1.4909e-002	 1.2116e-013	


           1	           0	          50	     10.9527	     -7.4514	 9.0377e-007	 1.0000e-003	 6.8219e-005	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
           2	          -1	          50	     10.8765	    -7.04539	 1.6788e-006	 1.0000e-003	 2.1719e-004	 6.4045e-003	-1.9949e-004	 0.0000e+000	 0.0000e+000	
           3	          -2	          50	     10.8757	     -7.0351	 3.7924e-006	 1.0000e-003	 2.1676e-004	 1.0053e-002	-1.6813e-005	 0.0000e+000	 0.0000e+000	
           4	          -3	          50	     10.8734	    -7.09315	 9.3927e-006	 1.0000e-003	 2.1563e-004	 1.0461e-002	-1.4142e-006	 0.0000e+000	 0.0000e+000	
           5	          -4	          50	     10.8676	    -7.08049	 2.3730e-005	 1.0000e-003	 2.1276e-004	 1.0503e-002	-1.0095e-007	 0.0000e+000	 0.0000e+000	
           6	          -5	          50	     10.8528	     -7.0853	 5.9371e-005	 1.0000e-003	 2.0563e-004	 1.0506e-002	 1.2310e-007	 0.0000e+000	 0.0000e+000	
           7	          -6	          50	     10.8145	    -6.96491	 1.4720e-004	 1.0000e-003	 1.8827e-004	 1.0501e-002	 1.2183e-006	 0.0000e+000	 0.0000e+000	
           8	          -7	          50	     10.7041	    -6.71481	 3.6967e-004	 1.0000e-003	 1.4602e-004	 1.0444e-002	 1.4633e-005	 0.0000e+000	 0.0000e+000	
           9	          -8	          50	     10.3018	    -6.09551	 9.7215e-004	 1.0000e-003	 5.7820e-005	 1.0033e-002	 9.7284e-005	 0.0000e+000	 0.0000e+000	
          10	          -9	          50	     9.50857	     9.00785	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.5841e-003	 7.2857e-005	 9.0512e-003	-2.5714e-003	
          11	         -10	          50	     9.50857	     8.97535	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4522e-003	 6.1403e-006	 1.4234e-002	-2.1672e-004	
          12	         -11	          50	     9.50857	     8.96642	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4370e-003	 5.1749e-007	 1.4830e-002	-1.8265e-005	
          13	         -12	          50	     9.50857	      8.9714	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4352e-003	 4.3613e-008	 1.4900e-002	-1.5393e-006	
          14	         -13	          50	     9.50857	     8.97936	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 3.6757e-009	 1.4908e-002	-1.2973e-007	
          15	         -14	          50	     9.50857	     8.98775	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 3.0978e-010	 1.4909e-002	-1.0933e-008	
          16	         -15	          50	     9.50857	     8.99553	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 2.6108e-011	 1.4909e-002	-9.2142e-010	
          17	         -16	          50	     9.50857	     9.00041	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 2.2000e-012	 1.4909e-002	-7.7688e-011	
          18	         -17	          50	     9.50857	     9.00603	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 1.8546e-013	 1.4909e-002	-6.5417e-012	
          19	         -18	          50	     9.50857	     9.00881	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 1.5697e-014	 1.4909e-002	-5.4443e-013	
          20	         -19	          50	     9.50857	     9.01162	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 1.3555e-015	 1.4909e-002	-4.2590e-014	
          21	         -20	          50	     9.50857	     9.01173	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 3.2533e-016	 1.4909e-002	 1.7974e-014	
          22	         -21	          50	     9.50857	     9.01255	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	-8.1331e-017	 1.4909e-002	-1.0221e-014	
          23	         -22	          50	     9.50857	     9.01429	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	-1.6266e-016	 1.4909e-002	-1.7351e-014	
          24	         -23	          50	     9.50857	     9.01676	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 2.1688e-016	 1.4909e-002	 2.1038e-014	
          25	         -24	          50	     9.50857	     9.02039	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 5.4221e-017	 1.4909e-002	 5.4492e-015	
          26	         -25	          50	     9.50857	     9.02308	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 8.1331e-017	 1.4909e-002	 9.1091e-015	
          27	         -26	          50	     9.50857	      9.0252	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	-1.3555e-016	 1.4909e-002	-1.3935e-014	
          28	         -27	          50	     9.50857	     9.02831	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 2.4399e-016	 1.4909e-002	 2.3803e-014	
          29	         -28	          50	     9.50857	     9.02995	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 1.8977e-016	 1.4909e-002	 1.9221e-014	
          30	         -29	          50	     9.50857	     9.03011	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	-3.2533e-016	 1.4909e-002	-3.3264e-014	
          31	         -30	          50	     9.50857	     9.03056	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 5.4221e-017	 1.4909e-002	 4.6359e-015	
          32	         -31	          50	     9.50857	     9.03033	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 0.0000e+000	 1.4909e-002	-1.6266e-016	
          33	         -32	          50	     9.50857	     9.02912	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 8.1331e-017	 1.4909e-002	 7.6994e-015	
          34	         -33	          50	     9.50857	     9.02912	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	-1.3555e-016	 1.4909e-002	-1.3338e-014	
          35	         -34	          50	     9.50857	     9.02838	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 0.0000e+000	 1.4909e-002	-1.3826e-015	
