 ******* Program HYDRUS
 ******* Heavy metal transport in a medium with a pH-dependent cation exchange c
 o
 Date:  30.10.    Time:   9:25:13
 Units: L = m    , T = years, M = mmol 


  TLevel   Time         dt     ItrW ItrC  ItCum  KodT  KodB Converg Peclet   Courant

      6013  .23100E+00  .24083E-04      2      1     12027    -1    -5     T      .202      .304
      6039  .23200E+00  .24083E-04      2      1     12079    -1    -5     T      .202      .304
      6065  .23300E+00  .24083E-04      2      1     12131    -1    -5     T      .202      .304
      6091  .23400E+00  .24083E-04      2      1     12183    -1    -5     T      .202      .304
      6117  .23500E+00  .24083E-04      2      1     12235    -1    -5     T      .202      .304
      6143  .23600E+00  .24083E-04      2      1     12287    -1    -5     T      .202      .304
      6169  .23700E+00  .24083E-04      2      1     12339    -1    -5     T      .202      .304
      6195  .23800E+00  .24083E-04      2      1     12391    -1    -5     T      .202      .304
      6221  .23900E+00  .24083E-04      2      1     12443    -1    -5     T      .202      .304
      6247  .24000E+00  .24083E-04      2      1     12495    -1    -5     T      .202      .304
      6273  .24100E+00  .24083E-04      2      1     12547    -1    -5     T      .202      .304
      6299  .24200E+00  .24083E-04      2      1     12599    -1    -5     T      .202      .304
      6325  .24300E+00  .24083E-04      2      1     12651    -1    -5     T      .202      .304
      6351  .24400E+00  .24083E-04      2      1     12703    -1    -5     T      .202      .304
      6377  .24500E+00  .24083E-04      2      1     12755    -1    -5     T      .202      .304
      6403  .24600E+00  .24083E-04      2      1     12807    -1    -5     T      .202      .304
      6429  .24700E+00  .24083E-04      2      1     12859    -1    -5     T      .202      .304
      6455  .24800E+00  .24083E-04      2      1     12911    -1    -5     T      .202      .304
      6481  .24900E+00  .24083E-04      2      1     12963    -1    -5     T      .202      .304
      6507  .25000E+00  .24083E-04      2      1     13015    -1    -5     T      .202      .304
      6533  .25100E+00  .24083E-04      2      1     13067    -1    -5     T      .202      .304
      6559  .25200E+00  .24083E-04      2      1     13119    -1    -5     T      .202      .304
      6585  .25300E+00  .24083E-04      2      1     13171    -1    -5     T      .202      .304
      6611  .25400E+00  .24083E-04      2      1     13223    -1    -5     T      .202      .304
      6637  .25500E+00  .24083E-04      2      1     13275    -1    -5     T      .202      .304
      6663  .25600E+00  .24083E-04      2      1     13327    -1    -5     T      .202      .304
      6689  .25700E+00  .24083E-04      2      1     13379    -1    -5     T      .202      .304
      6715  .25800E+00  .24083E-04      2      1     13431    -1    -5     T      .202      .304
      6741  .25900E+00  .24083E-04      2      1     13483    -1    -5     T      .202      .304
      6767  .26000E+00  .24083E-04      2      1     13535    -1    -5     T      .202      .304
      6793  .26100E+00  .24083E-04      2      1     13587    -1    -5     T      .202      .304
      6819  .26200E+00  .24083E-04      2      1     13639    -1    -5     T      .202      .304
      6845  .26300E+00  .24083E-04      2      1     13691    -1    -5     T      .202      .304
      6871  .26400E+00  .24083E-04      2      1     13743    -1    -5     T      .202      .304
      6897  .26500E+00  .24083E-04      2      1     13795    -1    -5     T      .202      .304
      6923  .26600E+00  .24083E-04      2      1     13847    -1    -5     T      .202      .304
      6949  .26700E+00  .24083E-04      2      1     13899    -1    -5     T      .202      .304
      6975  .26800E+00  .24083E-04      2      1     13951    -1    -5     T      .202      .304
      7001  .26900E+00  .24083E-04      2      1     14003    -1    -5     T      .202      .304
      7027  .27000E+00  .24083E-04      2      1     14055    -1    -5     T      .202      .304
      7053  .27100E+00  .24083E-04      2      1     14107    -1    -5     T      .202      .304
      7079  .27200E+00  .24083E-04      2      1     14159    -1    -5     T      .202      .304
      7105  .27300E+00  .24083E-04      2      1     14211    -1    -5     T      .202      .304
      7131  .27400E+00  .24083E-04      2      1     14263    -1    -5     T      .202      .304
      7157  .27500E+00  .24083E-04      2      1     14315    -1    -5     T      .202      .304
      7183  .27600E+00  .24083E-04      2      1     14367    -1    -5     T      .202      .304
      7209  .27700E+00  .24083E-04      2      1     14419    -1    -5     T      .202      .304
      7235  .27800E+00  .24083E-04      2      1     14471    -1    -5     T      .202      .304
      7261  .27900E+00  .24083E-04      2      1     14523    -1    -5     T      .202      .304
      7287  .28000E+00  .24083E-04      2      1     14575    -1    -5     T      .202      .304
      7313  .28100E+00  .24083E-04      2      1     14627    -1    -5     T      .202      .304
      7339  .28200E+00  .24083E-04      2      1     14679    -1    -5     T      .202      .304
      7365  .28300E+00  .24083E-04      2      1     14731    -1    -5     T      .202      .304
      7391  .28400E+00  .24083E-04      2      1     14783    -1    -5     T      .202      .304
      7417  .28500E+00  .24083E-04      2      1     14835    -1    -5     T      .202      .304
      7443  .28600E+00  .24083E-04      2      1     14887    -1    -5     T      .202      .304
      7469  .28700E+00  .24083E-04      2      1     14939    -1    -5     T      .202      .304
      7495  .28800E+00  .24083E-04      2      1     14991    -1    -5     T      .202      .304
      7521  .28900E+00  .24083E-04      2      1     15043    -1    -5     T      .202      .304
      7547  .29000E+00  .24083E-04      2      1     15095    -1    -5     T      .202      .304
      7573  .29100E+00  .24083E-04      2      1     15147    -1    -5     T      .202      .304
      7599  .29200E+00  .24083E-04      2      1     15199    -1    -5     T      .202      .304
      7625  .29300E+00  .24083E-04      2      1     15251    -1    -5     T      .202      .304
      7651  .29400E+00  .24083E-04      2      1     15303    -1    -5     T      .202      .304
      7677  .29500E+00  .24083E-04      2      1     15355    -1    -5     T      .202      .304
      7703  .29600E+00  .24083E-04      2      1     15407    -1    -5     T      .202      .304
      7729  .29700E+00  .24083E-04      2      1     15459    -1    -5     T      .202      .304
      7755  .29800E+00  .24083E-04      2      1     15511    -1    -5     T      .202      .304
      7781  .29900E+00  .24083E-04      2      1     15563    -1    -5     T      .202      .304
      7807  .30000E+00  .24083E-04      2      1     15615    -1    -5     T      .202      .304
      7833  .30100E+00  .24083E-04      2      1     15667    -1    -5     T      .202      .304
      7859  .30200E+00  .24083E-04      2      1     15719    -1    -5     T      .202      .304
      7885  .30300E+00  .24083E-04      2      1     15771    -1    -5     T      .202      .304
      7911  .30400E+00  .24083E-04      2      1     15823    -1    -5     T      .202      .304
      7937  .30500E+00  .24083E-04      2      1     15875    -1    -5     T      .202      .304
      7963  .30600E+00  .24083E-04      2      1     15927    -1    -5     T      .202      .304
      7989  .30700E+00  .24083E-04      2      1     15979    -1    -5     T      .202      .304
      8015  .30800E+00  .24083E-04      2      1     16031    -1    -5     T      .202      .304
      8041  .30900E+00  .24083E-04      2      1     16083    -1    -5     T      .202      .304
      8067  .31000E+00  .24083E-04      2      1     16135    -1    -5     T      .202      .304
      8093  .31100E+00  .24083E-04      2      1     16187    -1    -5     T      .202      .304
      8119  .31200E+00  .24083E-04      2      1     16239    -1    -5     T      .202      .304
      8145  .31300E+00  .24083E-04      2      1     16291    -1    -5     T      .202      .304
      8171  .31400E+00  .24083E-04      2      1     16343    -1    -5     T      .202      .304
      8197  .31500E+00  .24083E-04      2      1     16395    -1    -5     T      .202      .304
      8223  .31600E+00  .24083E-04      2      1     16447    -1    -5     T      .202      .304
      8249  .31700E+00  .24083E-04      2      1     16499    -1    -5     T      .202      .304
      8275  .31800E+00  .24083E-04      2      1     16551    -1    -5     T      .202      .304
      8301  .31900E+00  .24083E-04      2      1     16603    -1    -5     T      .202      .304
      8327  .32000E+00  .24083E-04      2      1     16655    -1    -5     T      .202      .304
      8353  .32100E+00  .24083E-04      2      1     16707    -1    -5     T      .202      .304
      8379  .32200E+00  .24083E-04      2      1     16759    -1    -5     T      .202      .304
      8405  .32300E+00  .24083E-04      2      1     16811    -1    -5     T      .202      .304
      8431  .32400E+00  .24083E-04      2      1     16863    -1    -5     T      .202      .304
      8457  .32500E+00  .24083E-04      2      1     16915    -1    -5     T      .202      .304
      8483  .32600E+00  .24083E-04      2      1     16967    -1    -5     T      .202      .304
      8509  .32700E+00  .24083E-04      2      1     17019    -1    -5     T      .202      .304
      8535  .32800E+00  .24083E-04      2      1     17071    -1    -5     T      .202      .304
      8561  .32900E+00  .24083E-04      2      1     17123    -1    -5     T      .202      .304
      8587  .33000E+00  .24083E-04      2      1     17175    -1    -5     T      .202      .304
      8613  .33100E+00  .24083E-04      2      1     17227    -1    -5     T      .202      .304
      8639  .33200E+00  .24083E-04      2      1     17279    -1    -5     T      .202      .304
      8665  .33300E+00  .24083E-04      2      1     17331    -1    -5     T      .202      .304
      8691  .33400E+00  .24083E-04      2      1     17383    -1    -5     T      .202      .304
      8717  .33500E+00  .24083E-04      2      1     17435    -1    -5     T      .202      .304
      8743  .33600E+00  .24083E-04      2      1     17487    -1    -5     T      .202      .304
      8769  .33700E+00  .24083E-04      2      1     17539    -1    -5     T      .202      .304
      8795  .33800E+00  .24083E-04      2      1     17591    -1    -5     T      .202      .304
      8821  .33900E+00  .24083E-04      2      1     17643    -1    -5     T      .202      .304
      8847  .34000E+00  .24083E-04      2      1     17695    -1    -5     T      .202      .304
      8873  .34100E+00  .24083E-04      2      1     17747    -1    -5     T      .202      .304
      8899  .34200E+00  .24083E-04      2      1     17799    -1    -5     T      .202      .304
      8925  .34300E+00  .24083E-04      2      1     17851    -1    -5     T      .202      .304
