        soln	      dist_x	        time	          pH	          pe	Cd@µmol_kg_water_-1	1_-_Hsite_div_total_CEC	Cd-site_div_total_CEC	2timesCD-site	
          51	        -0.5	       0.876	     3.74979	     15.3689	 5.7834e-002	 1.2231e+001	 1.3062e-005	 2.6123e-005	
          51	        -0.5	       0.877	     3.73675	     15.3819	 5.5380e-002	 1.2215e+001	 1.2331e-005	 2.4662e-005	
          51	        -0.5	       0.878	     3.72481	     15.3938	 5.3070e-002	 1.2200e+001	 1.1659e-005	 2.3318e-005	
          51	        -0.5	       0.879	     3.71384	     15.4048	 5.0893e-002	 1.2187e+001	 1.1039e-005	 2.2078e-005	
          51	        -0.5	        0.88	     3.70371	     15.4149	 4.8838e-002	 1.2174e+001	 1.0466e-005	 2.0932e-005	
          51	        -0.5	       0.881	     3.69433	     15.4243	 4.6899e-002	 1.2162e+001	 9.9356e-006	 1.9871e-005	
          51	        -0.5	       0.882	     3.68562	      15.433	 4.5065e-002	 1.2151e+001	 9.4434e-006	 1.8887e-005	
          51	        -0.5	       0.883	     3.67752	     15.4411	 4.3331e-002	 1.2141e+001	 8.9860e-006	 1.7972e-005	
          51	        -0.5	       0.884	     3.66996	     15.4487	 4.1690e-002	 1.2131e+001	 8.5603e-006	 1.7121e-005	
          51	        -0.5	       0.885	     3.66289	     15.4557	 4.0135e-002	 1.2122e+001	 8.1635e-006	 1.6327e-005	
          51	        -0.5	       0.886	     3.65627	     15.4624	 3.8661e-002	 1.2113e+001	 7.7932e-006	 1.5586e-005	
          51	        -0.5	       0.887	     3.65007	     15.4686	 3.7264e-002	 1.2105e+001	 7.4471e-006	 1.4894e-005	
          51	        -0.5	       0.888	     3.64424	     15.4744	 3.5937e-002	 1.2098e+001	 7.1233e-006	 1.4247e-005	
          51	        -0.5	       0.889	     3.63875	     15.4799	 3.4678e-002	 1.2091e+001	 6.8199e-006	 1.3640e-005	
          51	        -0.5	        0.89	     3.63359	     15.4851	 3.3480e-002	 1.2084e+001	 6.5353e-006	 1.3071e-005	
          51	        -0.5	       0.891	     3.62872	       15.49	 3.2342e-002	 1.2078e+001	 6.2680e-006	 1.2536e-005	
          51	        -0.5	       0.892	     3.62412	     15.4946	 3.1259e-002	 1.2072e+001	 6.0167e-006	 1.2033e-005	
          51	        -0.5	       0.893	     3.61977	     15.4989	 3.0228e-002	 1.2066e+001	 5.7802e-006	 1.1560e-005	
          51	        -0.5	       0.894	     3.61566	      15.503	 2.9245e-002	 1.2061e+001	 5.5574e-006	 1.1115e-005	
          51	        -0.5	       0.895	     3.61177	     15.5069	 2.8308e-002	 1.2056e+001	 5.3472e-006	 1.0694e-005	
          51	        -0.5	       0.896	     3.60808	     15.5106	 2.7415e-002	 1.2051e+001	 5.1487e-006	 1.0297e-005	
          51	        -0.5	       0.897	     3.60458	     15.5141	 2.6562e-002	 1.2046e+001	 4.9611e-006	 9.9222e-006	
          51	        -0.5	       0.898	     3.60125	     15.5174	 2.5747e-002	 1.2042e+001	 4.7836e-006	 9.5671e-006	
          51	        -0.5	       0.899	      3.5981	     15.5206	 2.4967e-002	 1.2038e+001	 4.6154e-006	 9.2308e-006	
          51	        -0.5	         0.9	     3.59509	     15.5236	 2.4222e-002	 1.2034e+001	 4.4560e-006	 8.9119e-006	
          51	        -0.5	       0.901	     3.59223	     15.5264	 2.3508e-002	 1.2030e+001	 4.3046e-006	 8.6093e-006	
          51	        -0.5	       0.902	     3.58951	     15.5292	 2.2825e-002	 1.2027e+001	 4.1609e-006	 8.3217e-006	
          51	        -0.5	       0.903	     3.58691	     15.5318	 2.2170e-002	 1.2024e+001	 4.0241e-006	 8.0483e-006	
          51	        -0.5	       0.904	     3.58444	     15.5342	 2.1541e-002	 1.2020e+001	 3.8940e-006	 7.7880e-006	
          51	        -0.5	       0.905	     3.58207	     15.5366	 2.0938e-002	 1.2017e+001	 3.7700e-006	 7.5400e-006	
          51	        -0.5	       0.906	     3.57981	     15.5389	 2.0358e-002	 1.2014e+001	 3.6517e-006	 7.3034e-006	
          51	        -0.5	       0.907	     3.57765	     15.5411	 1.9801e-002	 1.2012e+001	 3.5388e-006	 7.0777e-006	
          51	        -0.5	       0.908	     3.57559	     15.5431	 1.9265e-002	 1.2009e+001	 3.4310e-006	 6.8620e-006	
          51	        -0.5	       0.909	     3.57361	     15.5451	 1.8750e-002	 1.2006e+001	 3.3279e-006	 6.6557e-006	
          51	        -0.5	        0.91	     3.57172	      15.547	 1.8253e-002	 1.2004e+001	 3.2292e-006	 6.4583e-006	
          51	        -0.5	       0.911	      3.5699	     15.5488	 1.7774e-002	 1.2002e+001	 3.1346e-006	 6.2693e-006	
          51	        -0.5	       0.912	     3.56816	     15.5506	 1.7313e-002	 1.1999e+001	 3.0440e-006	 6.0880e-006	
          51	        -0.5	       0.913	     3.56649	     15.5522	 1.6868e-002	 1.1997e+001	 2.9571e-006	 5.9141e-006	
          51	        -0.5	       0.914	     3.56488	     15.5539	 1.6438e-002	 1.1995e+001	 2.8736e-006	 5.7472e-006	
          51	        -0.5	       0.915	     3.56333	     15.5554	 1.6022e-002	 1.1993e+001	 2.7934e-006	 5.5867e-006	
          51	        -0.5	       0.916	     3.56185	     15.5569	 1.5621e-002	 1.1991e+001	 2.7162e-006	 5.4325e-006	
          51	        -0.5	       0.917	     3.56042	     15.5583	 1.5233e-002	 1.1989e+001	 2.6420e-006	 5.2841e-006	
          51	        -0.5	       0.918	     3.55904	     15.5597	 1.4857e-002	 1.1988e+001	 2.5706e-006	 5.1411e-006	
          51	        -0.5	       0.919	     3.55771	      15.561	 1.4493e-002	 1.1986e+001	 2.5017e-006	 5.0034e-006	
          51	        -0.5	        0.92	     3.55644	     15.5623	 1.4141e-002	 1.1984e+001	 2.4353e-006	 4.8707e-006	
          51	        -0.5	       0.921	      3.5552	     15.5635	 1.3800e-002	 1.1983e+001	 2.3713e-006	 4.7426e-006	
          51	        -0.5	       0.922	     3.55401	     15.5647	 1.3469e-002	 1.1981e+001	 2.3095e-006	 4.6189e-006	
          51	        -0.5	       0.923	     3.55286	     15.5659	 1.3148e-002	 1.1980e+001	 2.2497e-006	 4.4995e-006	
          51	        -0.5	       0.924	     3.55175	      15.567	 1.2837e-002	 1.1978e+001	 2.1920e-006	 4.3841e-006	
          51	        -0.5	       0.925	     3.55067	     15.5681	 1.2535e-002	 1.1977e+001	 2.1362e-006	 4.2724e-006	
          51	        -0.5	       0.926	     3.54963	     15.5691	 1.2241e-002	 1.1975e+001	 2.0822e-006	 4.1645e-006	
          51	        -0.5	       0.927	     3.54862	     15.5701	 1.1956e-002	 1.1974e+001	 2.0300e-006	 4.0599e-006	
          51	        -0.5	       0.928	     3.54764	     15.5711	 1.1679e-002	 1.1973e+001	 1.9794e-006	 3.9587e-006	
          51	        -0.5	       0.929	      3.5467	      15.572	 1.1409e-002	 1.1972e+001	 1.9303e-006	 3.8607e-006	
          51	        -0.5	        0.93	     3.54578	      15.573	 1.1147e-002	 1.1971e+001	 1.8828e-006	 3.7656e-006	
          51	        -0.5	       0.931	     3.54489	     15.5739	 1.0892e-002	 1.1969e+001	 1.8367e-006	 3.6734e-006	
          51	        -0.5	       0.932	     3.54402	     15.5747	 1.0644e-002	 1.1968e+001	 1.7920e-006	 3.5840e-006	
          51	        -0.5	       0.933	     3.54318	     15.5756	 1.0403e-002	 1.1967e+001	 1.7486e-006	 3.4973e-006	
          51	        -0.5	       0.934	     3.54237	     15.5764	 1.0168e-002	 1.1966e+001	 1.7065e-006	 3.4130e-006	
          51	        -0.5	       0.935	     3.54158	     15.5772	 9.9386e-003	 1.1965e+001	 1.6656e-006	 3.3312e-006	
          51	        -0.5	       0.936	      3.5408	     15.5779	 9.7155e-003	 1.1964e+001	 1.6259e-006	 3.2517e-006	
          51	        -0.5	       0.937	     3.54005	     15.5787	 9.4981e-003	 1.1963e+001	 1.5873e-006	 3.1745e-006	
          51	        -0.5	       0.938	     3.53932	     15.5794	 9.2862e-003	 1.1962e+001	 1.5497e-006	 3.0994e-006	
          51	        -0.5	       0.939	     3.53861	     15.5801	 9.0796e-003	 1.1961e+001	 1.5132e-006	 3.0264e-006	
          51	        -0.5	        0.94	     3.53792	     15.5808	 8.8781e-003	 1.1961e+001	 1.4777e-006	 2.9554e-006	
          51	        -0.5	       0.941	     3.53725	     15.5815	 8.6816e-003	 1.1960e+001	 1.4432e-006	 2.8863e-006	
          51	        -0.5	       0.942	     3.53659	     15.5822	 8.4900e-003	 1.1959e+001	 1.4095e-006	 2.8191e-006	
          51	        -0.5	       0.943	     3.53595	     15.5828	 8.3030e-003	 1.1958e+001	 1.3768e-006	 2.7536e-006	
          51	        -0.5	       0.944	     3.53532	     15.5835	 8.1205e-003	 1.1957e+001	 1.3450e-006	 2.6899e-006	
          51	        -0.5	       0.945	     3.53471	     15.5841	 7.9423e-003	 1.1956e+001	 1.3139e-006	 2.6278e-006	
          51	        -0.5	       0.946	     3.53411	     15.5847	 7.7684e-003	 1.1956e+001	 1.2837e-006	 2.5674e-006	
          51	        -0.5	       0.947	     3.53353	     15.5853	 7.5987e-003	 1.1955e+001	 1.2542e-006	 2.5085e-006	
          51	        -0.5	       0.948	     3.53296	     15.5859	 7.4329e-003	 1.1954e+001	 1.2256e-006	 2.4511e-006	
          51	        -0.5	       0.949	      3.5324	     15.5864	 7.2710e-003	 1.1954e+001	 1.1976e-006	 2.3952e-006	
          51	        -0.5	        0.95	     3.53186	      15.587	 7.1129e-003	 1.1953e+001	 1.1703e-006	 2.3406e-006	
          51	        -0.5	       0.951	     3.53133	     15.5875	 6.9584e-003	 1.1952e+001	 1.1437e-006	 2.2875e-006	
          51	        -0.5	       0.952	     3.53081	      15.588	 6.8075e-003	 1.1951e+001	 1.1178e-006	 2.2356e-006	
          51	        -0.5	       0.953	      3.5303	     15.5885	 6.6601e-003	 1.1951e+001	 1.0925e-006	 2.1851e-006	
          51	        -0.5	       0.954	      3.5298	      15.589	 6.5160e-003	 1.1950e+001	 1.0679e-006	 2.1358e-006	
          51	        -0.5	       0.955	     3.52931	     15.5895	 6.3752e-003	 1.1950e+001	 1.0438e-006	 2.0876e-006	
          51	        -0.5	       0.956	     3.52884	     15.5899	 6.2376e-003	 1.1949e+001	 1.0204e-006	 2.0407e-006	
          51	        -0.5	       0.957	     3.52837	     15.5904	 6.1031e-003	 1.1948e+001	 9.9745e-007	 1.9949e-006	
          51	        -0.5	       0.958	     3.52791	     15.5909	 5.9716e-003	 1.1948e+001	 9.7510e-007	 1.9502e-006	
          51	        -0.5	       0.959	     3.52746	     15.5913	 5.8431e-003	 1.1947e+001	 9.5328e-007	 1.9066e-006	
          51	        -0.5	        0.96	     3.52702	     15.5917	 5.7175e-003	 1.1947e+001	 9.3199e-007	 1.8640e-006	
          51	        -0.5	       0.961	     3.52659	     15.5921	 5.5946e-003	 1.1946e+001	 9.1120e-007	 1.8224e-006	
          51	        -0.5	       0.962	     3.52617	     15.5926	 5.4745e-003	 1.1946e+001	 8.9090e-007	 1.7818e-006	
          51	        -0.5	       0.963	     3.52575	      15.593	 5.3570e-003	 1.1945e+001	 8.7108e-007	 1.7422e-006	
          51	        -0.5	       0.964	     3.52535	     15.5934	 5.2421e-003	 1.1945e+001	 8.5172e-007	 1.7034e-006	
          51	        -0.5	       0.965	     3.52495	     15.5938	 5.1298e-003	 1.1944e+001	 8.3282e-007	 1.6656e-006	
          51	        -0.5	       0.966	     3.52456	     15.5942	 5.0199e-003	 1.1944e+001	 8.1436e-007	 1.6287e-006	
          51	        -0.5	       0.967	     3.52417	     15.5946	 4.9124e-003	 1.1943e+001	 7.9633e-007	 1.5927e-006	
          51	        -0.5	       0.968	      3.5238	     15.5949	 4.8073e-003	 1.1943e+001	 7.7872e-007	 1.5574e-006	
          51	        -0.5	       0.969	     3.52343	     15.5953	 4.7045e-003	 1.1942e+001	 7.6151e-007	 1.5230e-006	
          51	        -0.5	        0.97	     3.52306	     15.5956	 4.6039e-003	 1.1942e+001	 7.4470e-007	 1.4894e-006	
          51	        -0.5	       0.971	     3.52271	      15.596	 4.5055e-003	 1.1941e+001	 7.2827e-007	 1.4565e-006	
          51	        -0.5	       0.972	     3.52236	     15.5964	 4.4093e-003	 1.1941e+001	 7.1223e-007	 1.4245e-006	
          51	        -0.5	       0.973	     3.52201	     15.5967	 4.3151e-003	 1.1940e+001	 6.9654e-007	 1.3931e-006	
          51	        -0.5	       0.974	     3.52168	      15.597	 4.2230e-003	 1.1940e+001	 6.8122e-007	 1.3624e-006	
          51	        -0.5	       0.975	     3.52135	     15.5974	 4.1329e-003	 1.1940e+001	 6.6625e-007	 1.3325e-006	
          51	        -0.5	       0.976	     3.52102	     15.5977	 4.0447e-003	 1.1939e+001	 6.5161e-007	 1.3032e-006	
          51	        -0.5	       0.977	      3.5207	      15.598	 3.9584e-003	 1.1939e+001	 6.3731e-007	 1.2746e-006	
          51	        -0.5	       0.978	     3.52038	     15.5983	 3.8740e-003	 1.1938e+001	 6.2333e-007	 1.2467e-006	
          51	        -0.5	       0.979	     3.52008	     15.5986	 3.7914e-003	 1.1938e+001	 6.0966e-007	 1.2193e-006	
          51	        -0.5	        0.98	     3.51977	     15.5989	 3.7105e-003	 1.1938e+001	 5.9631e-007	 1.1926e-006	
          51	        -0.5	       0.981	     3.51947	     15.5992	 3.6314e-003	 1.1937e+001	 5.8325e-007	 1.1665e-006	
          51	        -0.5	       0.982	     3.51918	     15.5995	 3.5540e-003	 1.1937e+001	 5.7049e-007	 1.1410e-006	
          51	        -0.5	       0.983	     3.51889	     15.5998	 3.4783e-003	 1.1936e+001	 5.5801e-007	 1.1160e-006	
          51	        -0.5	       0.984	     3.51861	     15.6001	 3.4042e-003	 1.1936e+001	 5.4582e-007	 1.0916e-006	
          51	        -0.5	       0.985	     3.51833	     15.6004	 3.3317e-003	 1.1936e+001	 5.3389e-007	 1.0678e-006	
          51	        -0.5	       0.986	     3.51805	     15.6006	 3.2607e-003	 1.1935e+001	 5.2223e-007	 1.0445e-006	
          51	        -0.5	       0.987	     3.51778	     15.6009	 3.1912e-003	 1.1935e+001	 5.1083e-007	 1.0217e-006	
          51	        -0.5	       0.988	     3.51752	     15.6012	 3.1233e-003	 1.1935e+001	 4.9969e-007	 9.9938e-007	
          51	        -0.5	       0.989	     3.51725	     15.6014	 3.0567e-003	 1.1934e+001	 4.8879e-007	 9.7759e-007	
          51	        -0.5	        0.99	       3.517	     15.6017	 2.9916e-003	 1.1934e+001	 4.7814e-007	 9.5628e-007	
          51	        -0.5	       0.991	     3.51674	     15.6019	 2.9279e-003	 1.1934e+001	 4.6772e-007	 9.3544e-007	
          51	        -0.5	       0.992	      3.5165	     15.6022	 2.8656e-003	 1.1933e+001	 4.5753e-007	 9.1506e-007	
          51	        -0.5	       0.993	     3.51625	     15.6024	 2.8046e-003	 1.1933e+001	 4.4757e-007	 8.9514e-007	
          51	        -0.5	       0.994	     3.51601	     15.6026	 2.7448e-003	 1.1933e+001	 4.3783e-007	 8.7566e-007	
          51	        -0.5	       0.995	     3.51577	     15.6029	 2.6864e-003	 1.1933e+001	 4.2830e-007	 8.5660e-007	
          51	        -0.5	       0.996	     3.51554	     15.6031	 2.6292e-003	 1.1932e+001	 4.1899e-007	 8.3797e-007	
          51	        -0.5	       0.997	     3.51531	     15.6033	 2.5732e-003	 1.1932e+001	 4.0987e-007	 8.1975e-007	
          51	        -0.5	       0.998	     3.51508	     15.6036	 2.5184e-003	 1.1932e+001	 4.0096e-007	 8.0193e-007	
          51	        -0.5	       0.999	     3.51486	     15.6038	 2.4648e-003	 1.1931e+001	 3.9225e-007	 7.8450e-007	
          51	        -0.5	           1	     3.51464	      15.604	 2.4123e-003	 1.1931e+001	 3.8373e-007	 7.6746e-007	
