  1.0000  -0.203E+00 -0.6918E+00  0.0000E+00  0.3000E-02 -0.2523E+01    1.0000  0.0000E+00
  1.0000  -0.235E+00 -0.6294E+00  0.0000E+00  0.3000E-02 -0.2523E+01    1.0000  0.0000E+00
  1.0000  -0.271E+00 -0.5670E+00  0.0000E+00  0.3000E-02 -0.2523E+01    1.0000  0.0000E+00
  1.0000  -0.313E+00 -0.5046E+00  0.0000E+00  0.3000E-02 -0.2523E+01    1.0000  0.0000E+00
  1.0000  -0.361E+00 -0.4422E+00  0.0000E+00  0.3000E-02 -0.2523E+01    1.0000  0.0000E+00
  1.0000  -0.417E+00 -0.3798E+00  0.0000E+00  0.3000E-02 -0.2523E+01    1.0000  0.0000E+00
  1.0000  -0.481E+00 -0.3175E+00  0.0000E+00  0.3000E-02 -0.2523E+01    1.0000  0.0000E+00
  1.0000  -0.556E+00 -0.2551E+00  0.0000E+00  0.3000E-02 -0.2523E+01    1.0000  0.0000E+00
  1.0000  -0.642E+00 -0.1927E+00  0.0000E+00  0.3000E-02 -0.2523E+01    1.0000  0.0000E+00
  1.0000  -0.741E+00 -0.1303E+00  0.0000E+00  0.3000E-02 -0.2523E+01    1.0000  0.0000E+00
  1.0000  -0.855E+00 -0.6792E-01  0.0000E+00  0.3000E-02 -0.2523E+01    1.0000  0.0000E+00
  1.0000  -0.987E+00 -0.5532E-02  0.0000E+00  0.3000E-02 -0.2523E+01    1.0000  0.0000E+00
  1.0000  -0.114E+01  0.5685E-01  0.0000E+00  0.3000E-02 -0.2523E+01    1.0000  0.0000E+00
  1.0000  -0.132E+01  0.1192E+00  0.0000E+00  0.3000E-02 -0.2523E+01    1.0000  0.0000E+00
  1.0000  -0.152E+01  0.1816E+00  0.0000E+00  0.3000E-02 -0.2523E+01    1.0000  0.0000E+00
  1.0000  -0.175E+01  0.2440E+00  0.0000E+00  0.3000E-02 -0.2523E+01    1.0000  0.0000E+00
  1.0000  -0.202E+01  0.3064E+00  0.0000E+00  0.3000E-02 -0.2523E+01    1.0000  0.0000E+00
  1.0000  -0.234E+01  0.3688E+00  0.0000E+00  0.3000E-02 -0.2523E+01    1.0000  0.0000E+00
