
     Time      Short.Rad.    Long.Rad.    Radiation    Sensible      Latent     Heat Flux     Balance
      [d]       [MJ/m2/d]    [MJ/m2/d]    [MJ/m2/d]    [MJ/m2/d]   [MJ/m2/d]    [MJ/m2/d]    [MJ/m2/d]

   .33693E+03   .00000E+00  -.54020E+01  -.54020E+01  -.44773E+00   .88907E+00   .58433E+01   .42784E-06
   .33694E+03   .00000E+00  -.53745E+01  -.53745E+01  -.52143E+00   .95597E+00   .58091E+01  -.42818E-06
   .33695E+03   .00000E+00  -.53591E+01  -.53591E+01  -.59675E+00   .10592E+01   .58216E+01  -.55775E-07
   .33696E+03   .00000E+00  -.53371E+01  -.53371E+01  -.68333E+00   .11289E+01   .57827E+01   .35303E-06
   .33697E+03   .00000E+00  -.53213E+01  -.53213E+01  -.55874E+00   .92027E+00   .56828E+01   .39800E-07
   .33698E+03   .00000E+00  -.53050E+01  -.53050E+01  -.43160E+00   .67323E+00   .55466E+01  -.23369E-06
   .33699E+03   .00000E+00  -.53057E+01  -.53057E+01  -.36558E+00   .58831E+00   .55284E+01  -.14677E-06
   .33700E+03   .00000E+00  -.52895E+01  -.52895E+01  -.32952E+00   .48186E+00   .54419E+01  -.46039E-06
   .33701E+03   .00000E+00  -.50336E+01  -.50336E+01  -.32571E+00   .52001E+00   .52279E+01   .21377E-06
   .33702E+03   .00000E+00  -.50458E+01  -.50458E+01  -.32950E+00   .49444E+00   .52107E+01  -.83482E-07
   .33703E+03   .00000E+00  -.50676E+01  -.50676E+01  -.32842E+00   .53162E+00   .52708E+01   .17363E-06
   .33704E+03   .00000E+00  -.50786E+01  -.50786E+01  -.33329E+00   .50225E+00   .52475E+01   .15574E-07
   .33705E+03   .00000E+00  -.50880E+01  -.50880E+01  -.31240E+00   .50663E+00   .52822E+01   .17420E-06
   .33706E+03   .00000E+00  -.50865E+01  -.50865E+01  -.29595E+00   .43760E+00   .52282E+01   .37929E-06
   .33707E+03   .00000E+00  -.51009E+01  -.51009E+01  -.27365E+00   .44600E+00   .52733E+01  -.35560E-06
   .33708E+03   .00000E+00  -.51026E+01  -.51026E+01  -.25404E+00   .41012E+00   .52587E+01   .15636E-06
   .33709E+03   .00000E+00  -.51252E+01  -.51252E+01  -.26206E+00   .43055E+00   .52937E+01  -.58216E-06
   .33710E+03   .00000E+00  -.51359E+01  -.51359E+01  -.27397E+00   .44777E+00   .53097E+01  -.74663E-07
   .33711E+03   .00000E+00  -.51574E+01  -.51574E+01  -.28131E+00   .47247E+00   .53486E+01  -.20326E-06
   .33712E+03   .00000E+00  -.51739E+01  -.51739E+01  -.29347E+00   .48930E+00   .53697E+01   .29397E-06
   .33713E+03   .00000E+00  -.51734E+01  -.51734E+01  -.29404E+00   .49158E+00   .53709E+01   .15740E-06
   .33714E+03   .00000E+00  -.51685E+01  -.51685E+01  -.29698E+00   .47745E+00   .53490E+01  -.23988E-06
   .33715E+03   .00000E+00  -.51734E+01  -.51734E+01  -.29590E+00   .48401E+00   .53615E+01  -.98587E-07
   .33717E+03   .00000E+00  -.51732E+01  -.51732E+01  -.29747E+00   .46913E+00   .53449E+01   .19100E-06
   .33718E+03   .00000E+00  -.51763E+01  -.51763E+01  -.30349E+00   .48680E+00   .53596E+01  -.22251E-06
   .33719E+03   .00000E+00  -.51747E+01  -.51747E+01  -.31183E+00   .48126E+00   .53441E+01   .12421E-06
   .33720E+03   .00000E+00  -.51807E+01  -.51807E+01  -.31683E+00   .50068E+00   .53646E+01   .34242E-07
   .33721E+03   .00000E+00  -.51815E+01  -.51815E+01  -.32505E+00   .49589E+00   .53523E+01  -.33515E-06
   .33722E+03   .00000E+00  -.51244E+01  -.51244E+01  -.35830E+00   .51094E+00   .52771E+01   .10319E-06
   .33723E+03   .00000E+00  -.50674E+01  -.50674E+01  -.39385E+00   .50073E+00   .51743E+01   .12266E-07
   .33724E+03   .00000E+00  -.50188E+01  -.50188E+01  -.42694E+00   .51689E+00   .51088E+01  -.51554E-07
   .33725E+03   .00000E+00  -.49594E+01  -.49594E+01  -.46965E+00   .50760E+00   .49973E+01  -.55757E-06
   .33726E+03   .33316E+00  -.49364E+01  -.46032E+01  -.48888E+00   .52691E+00   .46412E+01  -.11540E-06
   .33727E+03   .33330E+00  -.49063E+01  -.45731E+01  -.51207E+00   .52081E+00   .45818E+01  -.52458E-07
   .33728E+03   .33329E+00  -.48749E+01  -.45416E+01  -.53572E+00   .53539E+00   .45413E+01   .15417E-06
   .33729E+03   .33344E+00  -.48339E+01  -.45004E+01  -.56688E+00   .52816E+00   .44617E+01   .16084E-06
   .33730E+03   .50016E+01  -.51240E+01  -.12249E+00  -.49721E+00   .68547E+00   .31075E+00  -.13202E-07
   .33731E+03   .49962E+01  -.53350E+01  -.33887E+00  -.42109E+00   .86435E+00   .78212E+00  -.16108E-07
   .33732E+03   .49964E+01  -.54463E+01  -.44991E+00  -.35348E+00   .86087E+00   .95730E+00  -.38498E-07
   .33733E+03   .49921E+01  -.55461E+01  -.55399E+00  -.28841E+00   .89424E+00   .11598E+01   .16298E-07
   .33734E+03   .14052E+02  -.58735E+01   .81781E+01  -.19112E+00   .13466E+01  -.70226E+01   .54164E-06
   .33735E+03   .13981E+02  -.60239E+01   .79566E+01  -.10094E+00   .19762E+01  -.60814E+01   .87808E-07
   .33736E+03   .13989E+02  -.60188E+01   .79701E+01  -.11353E+00   .19076E+01  -.61760E+01  -.15921E-06
   .33737E+03   .13936E+02  -.59744E+01   .79619E+01  -.13685E+00   .19099E+01  -.61889E+01  -.37388E-07
   .33737E+03   .13942E+02  -.59464E+01   .79957E+01  -.15325E+00   .16429E+01  -.65061E+01  -.50621E-06
   .33738E+03   .22583E+02  -.64413E+01   .16142E+02   .24115E+00   .33954E+01  -.12505E+02   .35982E-07
   .33739E+03   .22392E+02  -.65909E+01   .15801E+02   .43573E+00   .42746E+01  -.11091E+02  -.64738E-06
   .33740E+03   .22267E+02  -.66499E+01   .15617E+02   .51516E+00   .46764E+01  -.10425E+02  -.32616E-07
   .33742E+03   .22226E+02  -.66407E+01   .15586E+02   .50515E+00   .49178E+01  -.10163E+02   .46641E-06
   .33743E+03   .27994E+02  -.70599E+01   .20934E+02   .10636E+01   .57035E+01  -.14167E+02  -.42414E-07
   .33744E+03   .27994E+02  -.72263E+01   .20767E+02   .12689E+01   .59580E+01  -.13540E+02   .17392E-06
   .33745E+03   .27994E+02  -.73627E+01   .20631E+02   .13905E+01   .60976E+01  -.13143E+02   .20950E-07
   .33746E+03   .27994E+02  -.74557E+01   .20538E+02   .14426E+01   .60391E+01  -.13056E+02  -.38655E-06
   .33747E+03   .30845E+02  -.77000E+01   .23145E+02   .17648E+01   .65543E+01  -.14826E+02  -.14547E-06
   .33748E+03   .30845E+02  -.78260E+01   .23019E+02   .19292E+01   .65205E+01  -.14569E+02   .12889E-06
   .33749E+03   .30845E+02  -.79101E+01   .22935E+02   .19888E+01   .66848E+01  -.14261E+02  -.55537E-06
   .33750E+03   .30845E+02  -.79918E+01   .22853E+02   .20397E+01   .65237E+01  -.14290E+02   .10006E-05
   .33751E+03   .28577E+02  -.79276E+01   .20649E+02   .19194E+01   .62972E+01  -.12433E+02  -.19792E-06
   .33752E+03   .28577E+02  -.79519E+01   .20625E+02   .19464E+01   .61599E+01  -.12519E+02   .12873E-06
   .33753E+03   .28577E+02  -.79711E+01   .20606E+02   .19587E+01   .60633E+01  -.12584E+02  -.80007E-06
   .33754E+03   .28577E+02  -.80187E+01   .20558E+02   .20181E+01   .58934E+01  -.12647E+02   .67699E-06
   .33755E+03   .23717E+02  -.77555E+01   .15961E+02   .16368E+01   .54093E+01  -.89152E+01  -.17834E-06
   .33756E+03   .23717E+02  -.76616E+01   .16055E+02   .15110E+01   .53713E+01  -.91729E+01   .54588E-06
   .33757E+03   .23717E+02  -.76533E+01   .16063E+02   .15462E+01   .51654E+01  -.93519E+01  -.23696E-06
   .33758E+03   .23717E+02  -.76329E+01   .16084E+02   .15467E+01   .51253E+01  -.94118E+01   .48562E-06
   .33759E+03   .16200E+02  -.71872E+01   .90128E+01   .77338E+00   .44229E+01  -.38165E+01   .18603E-06
   .33760E+03   .16200E+02  -.69580E+01   .92420E+01   .34977E+00   .44193E+01  -.44729E+01  -.26096E-06
   .33761E+03   .16200E+02  -.69569E+01   .92431E+01   .32410E+00   .41326E+01  -.47863E+01  -.12745E-06
   .33762E+03   .16200E+02  -.68846E+01   .93154E+01   .14605E+00   .41942E+01  -.49752E+01  -.41710E-06
   .33763E+03   .71280E+01  -.62908E+01   .83719E+00  -.45529E+00   .30293E+01   .17368E+01  -.16374E-06
   .33764E+03   .71280E+01  -.59373E+01   .11907E+01  -.70452E+00   .29853E+01   .10901E+01   .14336E-07
   .33765E+03   .71280E+01  -.58975E+01   .12305E+01  -.65606E+00   .27476E+01   .86109E+00   .72372E-07
   .33766E+03   .71280E+01  -.57047E+01   .14233E+01  -.69453E+00   .26280E+01   .51025E+00   .80294E-07
   .33767E+03   .71280E+01  -.57030E+01   .14250E+01  -.62644E+00   .24189E+01   .36742E+00   .78098E-07
   .33768E+03   .90720E+00  -.51901E+01  -.42829E+01  -.69319E+00   .19355E+01   .55252E+01   .14704E-06
   .33769E+03   .90720E+00  -.49732E+01  -.40660E+01  -.66304E+00   .15933E+01   .49962E+01  -.12922E-06
   .33770E+03   .90720E+00  -.48422E+01  -.39350E+01  -.62587E+00   .14400E+01   .47491E+01   .12235E-06
   .33771E+03   .90720E+00  -.48068E+01  -.38996E+01  -.59161E+00   .13021E+01   .46100E+01   .47572E-07
   .33772E+03   .00000E+00  -.47481E+01  -.47481E+01  -.53343E+00   .11553E+01   .53700E+01  -.49741E-07
   .33773E+03   .00000E+00  -.47736E+01  -.47736E+01  -.47637E+00   .10428E+01   .53400E+01   .37999E-06
   .33774E+03   .00000E+00  -.47942E+01  -.47942E+01  -.42655E+00   .95530E+00   .53229E+01  -.98106E-07
   .33775E+03   .00000E+00  -.48863E+01  -.48863E+01  -.34824E+00   .85640E+00   .53944E+01  -.62311E-07
   .33776E+03   .00000E+00  -.48662E+01  -.48662E+01  -.37105E+00   .85475E+00   .53499E+01  -.39062E-06
   .33777E+03   .00000E+00  -.49009E+01  -.49009E+01  -.37336E+00   .86692E+00   .53944E+01   .28301E-06
   .33778E+03   .00000E+00  -.49101E+01  -.49101E+01  -.38966E+00   .87301E+00   .53934E+01   .13466E-06
   .33779E+03   .00000E+00  -.49647E+01  -.49647E+01  -.47888E+00   .10206E+01   .55065E+01  -.26917E-06
   .33780E+03   .00000E+00  -.49124E+01  -.49124E+01  -.52945E+00   .10116E+01   .53946E+01  -.42646E-06
   .33781E+03   .00000E+00  -.49044E+01  -.49044E+01  -.57931E+00   .10465E+01   .53716E+01   .14941E-07
   .33782E+03   .00000E+00  -.48791E+01  -.48791E+01  -.63195E+00   .10531E+01   .53002E+01   .64721E-07
   .33783E+03   .00000E+00  -.48825E+01  -.48825E+01  -.68519E+00   .10882E+01   .52855E+01  -.35528E-06
   .33784E+03   .00000E+00  -.48534E+01  -.48534E+01  -.63891E+00   .99159E+00   .52061E+01   .11647E-06
   .33785E+03   .00000E+00  -.48533E+01  -.48533E+01  -.58736E+00   .93165E+00   .51976E+01   .16302E-06
   .33786E+03   .00000E+00  -.48362E+01  -.48362E+01  -.53732E+00   .85113E+00   .51500E+01  -.40061E-06
   .33787E+03   .00000E+00  -.48468E+01  -.48468E+01  -.47659E+00   .77676E+00   .51469E+01  -.12355E-06
   .33788E+03   .00000E+00  -.48361E+01  -.48361E+01  -.47600E+00   .75674E+00   .51169E+01   .15028E-06
   .33789E+03   .00000E+00  -.48498E+01  -.48498E+01  -.47597E+00   .75723E+00   .51311E+01  -.22129E-07
   .33790E+03   .00000E+00  -.48486E+01  -.48486E+01  -.47556E+00   .74304E+00   .51161E+01  -.35347E-06
   .33792E+03   .00000E+00  -.48706E+01  -.48706E+01  -.47542E+00   .74908E+00   .51443E+01   .10819E-06
   .33793E+03   .00000E+00  -.48603E+01  -.48603E+01  -.42484E+00   .67418E+00   .51097E+01   .26776E-06
   .33794E+03   .00000E+00  -.48730E+01  -.48730E+01  -.37606E+00   .60381E+00   .51008E+01   .66679E-07
   .33795E+03   .00000E+00  -.48738E+01  -.48738E+01  -.35156E+00   .57721E+00   .50994E+01  -.89485E-07
   .33796E+03   .00000E+00  -.48915E+01  -.48915E+01  -.33022E+00   .55288E+00   .51141E+01   .44243E-07
   .33797E+03   .00000E+00  -.48759E+01  -.48759E+01  -.34075E+00   .53854E+00   .50737E+01  -.10391E-06
   .33798E+03   .00000E+00  -.48776E+01  -.48776E+01  -.34439E+00   .54378E+00   .50770E+01   .42289E-07
   .33799E+03   .00000E+00  -.48688E+01  -.48688E+01  -.35253E+00   .52455E+00   .50408E+01   .34586E-06
   .33800E+03   .00000E+00  -.48760E+01  -.48760E+01  -.37424E+00   .55843E+00   .50602E+01  -.45275E-07
   .33801E+03   .00000E+00  -.36793E+01  -.36793E+01  -.35660E+00   .58795E+00   .39107E+01  -.13398E-06
   .33802E+03   .00000E+00  -.37552E+01  -.37552E+01  -.33813E+00   .61227E+00   .40293E+01   .19474E-06
   .33803E+03   .00000E+00  -.37892E+01  -.37892E+01  -.31912E+00   .62052E+00   .40906E+01   .21623E-07
   .33804E+03   .00000E+00  -.38402E+01  -.38402E+01  -.29725E+00   .61938E+00   .41623E+01  -.13120E-06
   .33805E+03   .00000E+00  -.38240E+01  -.38240E+01  -.29703E+00   .59998E+00   .41270E+01   .53760E-07
   .33806E+03   .00000E+00  -.38232E+01  -.38232E+01  -.29697E+00   .60055E+00   .41268E+01   .43177E-09
   .33807E+03   .00000E+00  -.38109E+01  -.38109E+01  -.29643E+00   .57627E+00   .40907E+01   .10703E-06
   .33808E+03   .00000E+00  -.38104E+01  -.38104E+01  -.29638E+00   .58147E+00   .40955E+01   .30309E-08
   .33809E+03   .00000E+00  -.37893E+01  -.37893E+01  -.27606E+00   .51518E+00   .40284E+01  -.12739E-06
   .33810E+03   .00000E+00  -.37824E+01  -.37824E+01  -.25970E+00   .49687E+00   .40196E+01  -.97843E-07
   .33811E+03   .00000E+00  -.37640E+01  -.37640E+01  -.26160E+00   .46708E+00   .39695E+01  -.15980E-06
   .33812E+03   .00000E+00  -.37573E+01  -.37573E+01  -.25777E+00   .47115E+00   .39707E+01  -.10251E-06
   .33813E+03   .00000E+00  -.37906E+01  -.37906E+01  -.24934E+00   .45650E+00   .39978E+01   .73790E-07
   .33814E+03   .00000E+00  -.38334E+01  -.38334E+01  -.23717E+00   .48102E+00   .40772E+01   .27400E-07
   .33815E+03   .00000E+00  -.38634E+01  -.38634E+01  -.22968E+00   .48399E+00   .41177E+01   .77538E-07
   .33817E+03   .00000E+00  -.39095E+01  -.39095E+01  -.22473E+00   .50210E+00   .41868E+01  -.16839E-06
   .33818E+03   .00000E+00  -.39032E+01  -.39032E+01  -.20044E+00   .44728E+00   .41500E+01  -.20473E-06
   .33819E+03   .00000E+00  -.39109E+01  -.39109E+01  -.17957E+00   .41081E+00   .41422E+01  -.38895E-07
   .33820E+03   .00000E+00  -.39104E+01  -.39104E+01  -.16147E+00   .36398E+00   .41130E+01  -.39716E-07
   .33821E+03   .00000E+00  -.39224E+01  -.39224E+01  -.13830E+00   .32610E+00   .41102E+01  -.22354E-06
   .33822E+03   .00000E+00  -.39109E+01  -.39109E+01  -.16071E+00   .35434E+00   .41045E+01   .10906E-06
   .33823E+03   .00000E+00  -.39077E+01  -.39077E+01  -.18130E+00   .39844E+00   .41249E+01   .39642E-07
   .33824E+03   .00000E+00  -.38968E+01  -.38968E+01  -.20474E+00   .42199E+00   .41140E+01  -.51784E-07
   .33825E+03   .00000E+00  -.38936E+01  -.38936E+01  -.23002E+00   .47194E+00   .41355E+01  -.29897E-06
   .33826E+03   .25920E+00  -.38483E+01  -.35891E+01  -.24071E+00   .44229E+00   .37907E+01   .67386E-07
   .33827E+03   .25920E+00  -.38142E+01  -.35550E+01  -.24678E+00   .44702E+00   .37553E+01   .17372E-06
   .33828E+03   .25920E+00  -.37674E+01  -.35082E+01  -.25662E+00   .41676E+00   .36683E+01  -.18625E-06
   .33829E+03   .25920E+00  -.37231E+01  -.34639E+01  -.26354E+00   .41902E+00   .36194E+01  -.12232E-06
   .33830E+03   .42120E+01  -.39482E+01   .26376E+00  -.18978E+00   .43301E+00  -.20540E-01  -.46180E-08
   .33831E+03   .42120E+01  -.41304E+01   .81629E-01  -.13223E+00   .47682E+00   .26295E+00   .18400E-08
   .33832E+03   .42120E+01  -.41916E+01   .20350E-01  -.11119E+00   .46831E+00   .33677E+00   .12777E-07
   .33833E+03   .42120E+01  -.42699E+01  -.57949E-01  -.85777E-01   .45790E+00   .43007E+00   .42991E-07
   .33834E+03   .12895E+02  -.44812E+01   .84140E+01  -.82124E-01   .79810E+00  -.76980E+01   .62654E-07
   .33835E+03   .12895E+02  -.46361E+01   .82591E+01  -.12466E-01   .15031E+01  -.67684E+01   .36373E-06
   .33836E+03   .12895E+02  -.45061E+01   .83891E+01  -.87430E-01   .11110E+01  -.73655E+01   .24202E-06
   .33837E+03   .12895E+02  -.44186E+01   .84766E+01  -.12209E+00   .12486E+01  -.73501E+01  -.18812E-06
   .33837E+03   .12895E+02  -.42751E+01   .86201E+01  -.16705E+00   .11220E+01  -.76652E+01   .35615E-06
   .33838E+03   .20995E+02  -.47899E+01   .16205E+02   .56431E-01   .22923E+01  -.13857E+02   .94070E-06
   .33839E+03   .20995E+02  -.49804E+01   .16015E+02   .20727E+00   .28939E+01  -.12914E+02  -.48748E-06
   .33840E+03   .20995E+02  -.50737E+01   .15921E+02   .26358E+00   .30906E+01  -.12567E+02   .96713E-07
   .33842E+03   .20995E+02  -.50949E+01   .15900E+02   .21744E+00   .32212E+01  -.12462E+02   .48625E-06
   .33843E+03   .25531E+02  -.55233E+01   .20008E+02   .75172E+00   .37395E+01  -.15517E+02  -.43335E-07
   .33844E+03   .25531E+02  -.57348E+01   .19796E+02   .10833E+01   .39435E+01  -.14770E+02   .12717E-06
   .33845E+03   .25531E+02  -.58779E+01   .19653E+02   .13266E+01   .40605E+01  -.14266E+02   .41976E-06
   .33846E+03   .25531E+02  -.59712E+01   .19560E+02   .15086E+01   .40586E+01  -.13993E+02  -.92779E-06
   .33847E+03   .29030E+02  -.63291E+01   .22701E+02   .19587E+01   .41740E+01  -.16569E+02   .99432E-07
   .33848E+03   .29030E+02  -.65784E+01   .22452E+02   .22065E+01   .41671E+01  -.16078E+02  -.72313E-07
   .33849E+03   .29030E+02  -.66998E+01   .22331E+02   .21997E+01   .41712E+01  -.15960E+02  -.66254E-06
   .33850E+03   .29030E+02  -.68684E+01   .22162E+02   .22214E+01   .40462E+01  -.15894E+02   .65241E-06
   .33851E+03   .27929E+02  -.69498E+01   .20979E+02   .24052E+01   .41076E+01  -.14466E+02  -.57172E-07
   .33852E+03   .27929E+02  -.69776E+01   .20951E+02   .25128E+01   .38277E+01  -.14611E+02  -.50363E-06
   .33853E+03   .27929E+02  -.70694E+01   .20859E+02   .26984E+01   .41015E+01  -.14059E+02   .40413E-06
   .33854E+03   .27929E+02  -.70930E+01   .20836E+02   .27968E+01   .34807E+01  -.14558E+02  -.34062E-06
   .33855E+03   .22745E+02  -.67751E+01   .15970E+02   .23117E+01   .30909E+01  -.10567E+02   .52462E-06
   .33856E+03   .22745E+02  -.67123E+01   .16033E+02   .22704E+01   .29612E+01  -.10801E+02  -.13631E-06
   .33857E+03   .22745E+02  -.66603E+01   .16084E+02   .22493E+01   .27705E+01  -.11065E+02   .11735E-05
   .33858E+03   .22745E+02  -.66930E+01   .16052E+02   .23869E+01   .26431E+01  -.11022E+02  -.91106E-06
   .33859E+03   .15487E+02  -.61281E+01   .93591E+01   .14192E+01   .23962E+01  -.55436E+01  -.19714E-06
   .33860E+03   .15487E+02  -.59830E+01   .95042E+01   .12041E+01   .23633E+01  -.59369E+01   .38470E-06
   .33861E+03   .15487E+02  -.58285E+01   .96587E+01   .97938E+00   .22261E+01  -.64532E+01  -.23611E-07
   .33862E+03   .15487E+02  -.58171E+01   .96701E+01   .99802E+00   .21687E+01  -.65033E+01   .34374E-07
   .33863E+03   .62208E+01  -.50701E+01   .11507E+01  -.61910E-01   .19473E+01   .73467E+00  -.22613E-07
   .33864E+03   .62208E+01  -.48377E+01   .13831E+01  -.28474E+00   .20087E+01   .34094E+00   .58073E-07
   .33865E+03   .62208E+01  -.46881E+01   .15327E+01  -.36800E+00   .18860E+01  -.14666E-01   .15980E-06
   .33866E+03   .62208E+01  -.46083E+01   .16125E+01  -.37937E+00   .18753E+01  -.11650E+00  -.17308E-07
   .33867E+03   .62208E+01  -.44945E+01   .17263E+01  -.40014E+00   .18018E+01  -.32458E+00   .19033E-07
   .33868E+03   .58320E+00  -.41526E+01  -.35694E+01  -.42186E+00   .16878E+01   .48354E+01   .66839E-07
   .33869E+03   .58320E+00  -.39484E+01  -.33652E+01  -.31053E+00   .11431E+01   .41978E+01  -.61985E-07
   .33870E+03   .58320E+00  -.38290E+01  -.32458E+01  -.27897E+00   .10928E+01   .40596E+01   .45339E-07
   .33871E+03   .58320E+00  -.38442E+01  -.32610E+01  -.22114E+00   .87853E+00   .39184E+01   .10993E-06
   .33872E+03   .00000E+00  -.37632E+01  -.37632E+01  -.25180E+00   .93126E+00   .44427E+01  -.51782E-07
   .33873E+03   .00000E+00  -.37891E+01  -.37891E+01  -.25253E+00   .89782E+00   .44344E+01  -.14419E-06
   .33874E+03   .00000E+00  -.37860E+01  -.37860E+01  -.26257E+00   .92081E+00   .44443E+01  -.43333E-07
   .33875E+03   .00000E+00  -.38669E+01  -.38669E+01  -.30463E+00   .10111E+01   .45734E+01  -.29166E-06
   .33876E+03   .00000E+00  -.37947E+01  -.37947E+01  -.36141E+00   .10420E+01   .44754E+01  -.70359E-07
   .33877E+03   .00000E+00  -.38019E+01  -.38019E+01  -.41605E+00   .10813E+01   .44672E+01   .21223E-06
   .33878E+03   .00000E+00  -.37696E+01  -.37696E+01  -.47628E+00   .11078E+01   .44011E+01   .14834E-07
   .33879E+03   .00000E+00  -.38012E+01  -.38012E+01  -.53056E+00   .11327E+01   .44034E+01  -.39898E-07
   .33880E+03   .00000E+00  -.37279E+01  -.37279E+01  -.58588E+00   .11037E+01   .42458E+01  -.22290E-06
   .33881E+03   .00000E+00  -.37181E+01  -.37181E+01  -.61990E+00   .10857E+01   .41839E+01   .12923E-06
   .33882E+03   .00000E+00  -.36741E+01  -.36741E+01  -.66967E+00   .10617E+01   .40661E+01  -.10750E-06
   .33883E+03   .00000E+00  -.36770E+01  -.36770E+01  -.70036E+00   .10439E+01   .40206E+01   .78550E-07
   .33884E+03   .00000E+00  -.35846E+01  -.35846E+01  -.68008E+00   .96424E+00   .38688E+01  -.28322E-07
   .33885E+03   .00000E+00  -.35394E+01  -.35394E+01  -.62673E+00   .89918E+00   .38119E+01   .13967E-06
   .33886E+03   .00000E+00  -.34613E+01  -.34613E+01  -.56878E+00   .80732E+00   .36998E+01  -.14237E-06
   .33887E+03   .00000E+00  -.34179E+01  -.34179E+01  -.48030E+00   .72069E+00   .36583E+01  -.10989E-07
   .33888E+03   .00000E+00  -.34371E+01  -.34371E+01  -.45543E+00   .69056E+00   .36722E+01   .34759E-06
   .33889E+03   .00000E+00  -.34907E+01  -.34907E+01  -.43243E+00   .68883E+00   .37471E+01  -.57627E-07
   .33890E+03   .00000E+00  -.35135E+01  -.35135E+01  -.40946E+00   .66005E+00   .37641E+01  -.12921E-07
   .33892E+03   .00000E+00  -.35778E+01  -.35778E+01  -.38312E+00   .65990E+00   .38546E+01  -.20092E-06
   .33893E+03   .00000E+00  -.35838E+01  -.35838E+01  -.40414E+00   .67469E+00   .38544E+01   .40008E-07
   .33894E+03   .00000E+00  -.36225E+01  -.36225E+01  -.42321E+00   .71756E+00   .39169E+01   .10217E-06
   .33895E+03   .00000E+00  -.36359E+01  -.36359E+01  -.44346E+00   .73471E+00   .39272E+01  -.69112E-08
   .33896E+03   .00000E+00  -.36785E+01  -.36785E+01  -.46107E+00   .77682E+00   .39943E+01  -.11020E-06
   .33897E+03   .00000E+00  -.36616E+01  -.36616E+01  -.40450E+00   .69857E+00   .39557E+01   .47924E-07
   .33898E+03   .00000E+00  -.36747E+01  -.36747E+01  -.34524E+00   .64763E+00   .39771E+01   .12557E-06
   .33899E+03   .00000E+00  -.36675E+01  -.36675E+01  -.28678E+00   .56034E+00   .39411E+01   .54774E-07
   .33900E+03   .00000E+00  -.36912E+01  -.36912E+01  -.23981E+00   .51522E+00   .39666E+01  -.13501E-06
   .33901E+03   .00000E+00  -.11245E+01  -.11245E+01  -.18744E+00   .52845E+00   .14655E+01  -.10053E-06
   .33902E+03   .00000E+00  -.13038E+01  -.13038E+01  -.15041E+00   .66131E+00   .18147E+01   .50238E-07
   .33903E+03   .00000E+00  -.13746E+01  -.13746E+01  -.11888E+00   .60373E+00   .18595E+01  -.39893E-07
   .33904E+03   .00000E+00  -.14851E+01  -.14851E+01  -.84287E-01   .66765E+00   .20685E+01  -.32063E-07
   .33905E+03   .00000E+00  -.13973E+01  -.13973E+01  -.16256E+00   .78163E+00   .20164E+01  -.43256E-08
   .33906E+03   .00000E+00  -.13450E+01  -.13450E+01  -.25215E+00   .93162E+00   .20245E+01   .11779E-06
   .33907E+03   .00000E+00  -.12633E+01  -.12633E+01  -.37725E+00   .98053E+00   .18666E+01  -.32620E-07
   .33908E+03   .00000E+00  -.12158E+01  -.12158E+01  -.50759E+00   .10584E+01   .17666E+01  -.16848E-07
   .33909E+03   .00000E+00  -.11893E+01  -.11893E+01  -.48247E+00   .99290E+00   .16997E+01  -.10560E-06
   .33910E+03   .00000E+00  -.11931E+01  -.11931E+01  -.43064E+00   .96203E+00   .17245E+01  -.23078E-07
   .33911E+03   .00000E+00  -.11635E+01  -.11635E+01  -.39758E+00   .88429E+00   .16502E+01   .52040E-07
   .33912E+03   .00000E+00  -.11662E+01  -.11662E+01  -.33481E+00   .83413E+00   .16655E+01  -.52331E-07
   .33913E+03   .00000E+00  -.10821E+01  -.10821E+01  -.50032E+00   .90453E+00   .14863E+01  -.13465E-06
   .33914E+03   .00000E+00  -.10381E+01  -.10381E+01  -.66421E+00   .98231E+00   .13562E+01  -.52316E-07
   .33915E+03   .00000E+00  -.97257E+00  -.97257E+00  -.86390E+00   .10120E+01   .11206E+01  -.54095E-07
   .33917E+03   .00000E+00  -.93295E+00  -.93295E+00  -.10804E+01   .10558E+01   .90835E+00  -.26896E-07
   .33918E+03   .00000E+00  -.92662E+00  -.92662E+00  -.10721E+01   .10443E+01   .89883E+00  -.98871E-08
   .33919E+03   .00000E+00  -.93635E+00  -.93635E+00  -.10395E+01   .10384E+01   .93529E+00  -.12679E-07
   .33920E+03   .00000E+00  -.92013E+00  -.92013E+00  -.10417E+01   .10224E+01   .90081E+00  -.46978E-07
   .33921E+03   .00000E+00  -.92576E+00  -.92576E+00  -.10127E+01   .10148E+01   .92792E+00   .19207E-07
   .33922E+03   .00000E+00  -.99039E+00  -.99039E+00  -.81971E+00   .99119E+00   .11619E+01   .20385E-07
   .33923E+03   .00000E+00  -.10669E+01  -.10669E+01  -.63310E+00   .95749E+00   .13913E+01  -.16072E-07
   .33924E+03   .00000E+00  -.11172E+01  -.11172E+01  -.48762E+00   .90152E+00   .15311E+01  -.62580E-07
   .33925E+03   .00000E+00  -.12043E+01  -.12043E+01  -.32027E+00   .82390E+00   .17079E+01  -.77939E-07
   .33926E+03   .32400E+00  -.12366E+01  -.91257E+00  -.31099E+00   .83530E+00   .14369E+01   .11844E-06
   .33927E+03   .32400E+00  -.12889E+01  -.96494E+00  -.29037E+00   .86921E+00   .15438E+01   .11856E-06
