 ******* Program HYDRUS
 ******* Infiltration and drainage in a large caisson                           
  
 Date:   1.10.    Time:  14: 1:28
 Units: L = cm   , T = hours, M = mmol 


  TLevel   Time         dt      Iter  ItCum  KodT  KodB  Convergency
   426  .81400E+03  .20000E+01    3  1286    -1    -5     T
   427  .81600E+03  .20000E+01    3  1289    -1    -5     T
   428  .81800E+03  .20000E+01    3  1292    -1    -5     T
   429  .82000E+03  .20000E+01    3  1295    -1    -5     T
   430  .82200E+03  .20000E+01    3  1298    -1    -5     T
   431  .82400E+03  .20000E+01    3  1301    -1    -5     T
   432  .82600E+03  .20000E+01    3  1304    -1    -5     T
   433  .82800E+03  .20000E+01    3  1307    -1    -5     T
   434  .83000E+03  .20000E+01    3  1310    -1    -5     T
   435  .83200E+03  .20000E+01    3  1313    -1    -5     T
   436  .83400E+03  .20000E+01    3  1316    -1    -5     T
   437  .83600E+03  .20000E+01    3  1319    -1    -5     T
   438  .83800E+03  .20000E+01    3  1322    -1    -5     T
   439  .84000E+03  .20000E+01    3  1325    -1    -5     T
   440  .84200E+03  .20000E+01    3  1328    -1    -5     T
   441  .84400E+03  .20000E+01    3  1331    -1    -5     T
   442  .84600E+03  .20000E+01    3  1334    -1    -5     T
   443  .84800E+03  .20000E+01    3  1337    -1    -5     T
   444  .85000E+03  .20000E+01    3  1340    -1    -5     T
   445  .85200E+03  .20000E+01    3  1343    -1    -5     T
   446  .85400E+03  .20000E+01    3  1346    -1    -5     T
   447  .85600E+03  .20000E+01    3  1349    -1    -5     T
   448  .85800E+03  .20000E+01    3  1352    -1    -5     T
   449  .86000E+03  .20000E+01    3  1355    -1    -5     T
   450  .86200E+03  .20000E+01    3  1358    -1    -5     T
   451  .86400E+03  .20000E+01    3  1361    -1    -5     T
   452  .86600E+03  .20000E+01    3  1364    -1    -5     T
   453  .86800E+03  .20000E+01    3  1367    -1    -5     T
   454  .87000E+03  .20000E+01    3  1370    -1    -5     T
   455  .87200E+03  .20000E+01    3  1373    -1    -5     T
   456  .87400E+03  .20000E+01    3  1376    -1    -5     T
   457  .87600E+03  .20000E+01    3  1379    -1    -5     T
   458  .87800E+03  .20000E+01    3  1382    -1    -5     T
   459  .88000E+03  .20000E+01    3  1385    -1    -5     T
   460  .88200E+03  .20000E+01    3  1388    -1    -5     T
   461  .88400E+03  .20000E+01    3  1391    -1    -5     T
   462  .88600E+03  .20000E+01    3  1394    -1    -5     T
