 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  16. 4.    Time:  19:43:53
 Units: L = cm   , T = min  , M = mmol 

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]
   23180.0000  0.00000E+00  0.00000E+00  0.31033E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.12919E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.27672E-04    829  0.00000E+00      0.000
   23300.0000  0.00000E+00  0.00000E+00  0.25342E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.12924E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.27976E-04    830  0.00000E+00      0.000
   23420.0000  0.00000E+00  0.00000E+00  0.14035E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.12928E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.28144E-04    831  0.00000E+00      0.000
   23540.0000  0.00000E+00  0.00000E+00  0.10783E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.12933E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.28274E-04    832  0.00000E+00      0.000
   23660.0000  0.00000E+00  0.00000E+00 -0.42940E-09  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.12938E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.28274E-04    833  0.00000E+00      0.000
   23780.0000  0.00000E+00  0.00000E+00 -0.11319E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.12943E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.28274E-04    834  0.00000E+00      0.000
   23900.0000  0.00000E+00  0.00000E+00 -0.23327E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.12948E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.28274E-04    835  0.00000E+00      0.000
   24020.0000  0.00000E+00  0.00000E+00  0.31610E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.12952E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.28653E-04    836  0.00000E+00      0.000
   24140.0000  0.00000E+00  0.00000E+00  0.23181E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.12957E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.28931E-04    837  0.00000E+00      0.000
   24260.0000  0.00000E+00  0.00000E+00  0.79140E-09  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.12962E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.29026E-04    838  0.00000E+00      0.000
   24380.0000  0.00000E+00  0.00000E+00  0.19205E-09  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.12967E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.29049E-04    839  0.00000E+00      0.000
   24500.0000  0.00000E+00  0.00000E+00 -0.40691E-09  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.12971E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.29049E-04    840  0.00000E+00      0.000
   24620.0000  0.00000E+00  0.00000E+00 -0.15677E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.12976E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.29049E-04    841  0.00000E+00      0.000
   24740.0000  0.00000E+00  0.00000E+00  0.34756E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.12980E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.29466E-04    842  0.00000E+00      0.000
   24860.0000  0.00000E+00  0.00000E+00 -0.26527E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.12985E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.29466E-04    843  0.00000E+00      0.000
   24980.0000  0.00000E+00  0.00000E+00  0.13761E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.12990E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.29631E-04    844  0.00000E+00      0.000
   25100.0000  0.00000E+00  0.00000E+00  0.73385E-10  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.12994E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.29640E-04    845  0.00000E+00      0.000
   25220.0000  0.00000E+00  0.00000E+00 -0.13554E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.12999E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.29640E-04    846  0.00000E+00      0.000
   25340.0000  0.00000E+00  0.00000E+00 -0.98515E-09  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.13003E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.29640E-04    847  0.00000E+00      0.000
   25460.0000  0.00000E+00  0.00000E+00 -0.21700E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.13008E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.29640E-04    848  0.00000E+00      0.000
   25580.0000  0.00000E+00  0.00000E+00  0.19172E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.13012E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.29870E-04    849  0.00000E+00      0.000
   25700.0000  0.00000E+00  0.00000E+00  0.23969E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.13017E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.30158E-04    850  0.00000E+00      0.000
   25820.0000  0.00000E+00  0.00000E+00  0.23162E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.13021E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.30436E-04    851  0.00000E+00      0.000
   25940.0000  0.00000E+00  0.00000E+00  0.10554E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.13025E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.30562E-04    852  0.00000E+00      0.000
   26060.0000  0.00000E+00  0.00000E+00 -0.76568E-09  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.13030E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.30562E-04    853  0.00000E+00      0.000
   26180.0000  0.00000E+00  0.00000E+00 -0.66518E-09  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.13034E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.30562E-04    854  0.00000E+00      0.000
   26300.0000  0.00000E+00  0.00000E+00 -0.22425E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.13038E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.30562E-04    855  0.00000E+00      0.000
   26420.0000  0.00000E+00  0.00000E+00 -0.25174E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.13043E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.30562E-04    856  0.00000E+00      0.000
   26540.0000  0.00000E+00  0.00000E+00 -0.28552E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.13047E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.30562E-04    857  0.00000E+00      0.000
   26660.0000  0.00000E+00  0.00000E+00  0.15636E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.13051E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.30750E-04    858  0.00000E+00      0.000
   26780.0000  0.00000E+00  0.00000E+00  0.10271E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.13055E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.30873E-04    859  0.00000E+00      0.000
   26900.0000  0.00000E+00  0.00000E+00  0.36465E-09  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.13060E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.30917E-04    860  0.00000E+00      0.000
   27020.0000  0.00000E+00  0.00000E+00 -0.11683E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.13064E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.30917E-04    861  0.00000E+00      0.000
   27140.0000  0.00000E+00  0.00000E+00 -0.17724E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.13068E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.30917E-04    862  0.00000E+00      0.000
   27260.0000  0.00000E+00  0.00000E+00 -0.28753E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.13072E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.30917E-04    863  0.00000E+00      0.000
   27380.0000  0.00000E+00  0.00000E+00 -0.29856E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.13076E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.30917E-04    864  0.00000E+00      0.000
   27500.0000  0.00000E+00  0.00000E+00  0.25995E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.13080E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.31229E-04    865  0.00000E+00      0.000
   27620.0000  0.00000E+00  0.00000E+00  0.11731E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.13085E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.31370E-04    866  0.00000E+00      0.000
   27740.0000  0.00000E+00  0.00000E+00  0.14233E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.13089E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.31541E-04    867  0.00000E+00      0.000
   27860.0000  0.00000E+00  0.00000E+00  0.24450E-09  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.13093E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.31570E-04    868  0.00000E+00      0.000
   27980.0000  0.00000E+00  0.00000E+00 -0.11223E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.13097E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.31570E-04    869  0.00000E+00      0.000
   28100.0000  0.00000E+00  0.00000E+00 -0.17472E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.13101E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.31570E-04    870  0.00000E+00      0.000
   28220.0000  0.00000E+00  0.00000E+00 -0.23099E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.13105E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.31570E-04    871  0.00000E+00      0.000
   28340.0000  0.00000E+00  0.00000E+00 -0.25626E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.13109E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.31570E-04    872  0.00000E+00      0.000
   28460.0000  0.00000E+00  0.00000E+00  0.18172E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.13113E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.31788E-04    873  0.00000E+00      0.000
   28580.0000  0.00000E+00  0.00000E+00  0.14289E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.13117E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.31959E-04    874  0.00000E+00      0.000
   28700.0000  0.00000E+00  0.00000E+00  0.43656E-10  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.13121E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.31965E-04    875  0.00000E+00      0.000
   28820.0000  0.00000E+00  0.00000E+00  0.14843E-09  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.13125E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.31982E-04    876  0.00000E+00      0.000
   28940.0000  0.00000E+00  0.00000E+00 -0.36870E-09  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.13128E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.31982E-04    877  0.00000E+00      0.000
   29060.0000  0.00000E+00  0.00000E+00 -0.38939E-09  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.13132E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.31982E-04    878  0.00000E+00      0.000
   29180.0000  0.00000E+00  0.00000E+00 -0.16522E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.13136E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.31982E-04    879  0.00000E+00      0.000
   29300.0000  0.00000E+00  0.00000E+00 -0.25448E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.13140E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.31982E-04    880  0.00000E+00      0.000
   29420.0000  0.00000E+00  0.00000E+00 -0.30053E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.13144E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.31982E-04    881  0.00000E+00      0.000
   29540.0000  0.00000E+00  0.00000E+00  0.23417E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.13148E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.32263E-04    882  0.00000E+00      0.000
   29660.0000  0.00000E+00  0.00000E+00  0.16236E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.13152E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.32458E-04    883  0.00000E+00      0.000
   29780.0000  0.00000E+00  0.00000E+00  0.10289E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.13155E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.32582E-04    884  0.00000E+00      0.000
   29900.0000  0.00000E+00  0.00000E+00 -0.43559E-09  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.13159E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.32582E-04    885  0.00000E+00      0.000
   30020.0000  0.00000E+00  0.00000E+00 -0.78626E-09  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.13163E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.32582E-04    886  0.00000E+00      0.000
   30140.0000  0.00000E+00  0.00000E+00 -0.76447E-09  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.13167E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.32582E-04    887  0.00000E+00      0.000
   30260.0000  0.00000E+00  0.00000E+00 -0.13008E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.13170E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.32582E-04    888  0.00000E+00      0.000
   30380.0000  0.00000E+00  0.00000E+00 -0.20259E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.13174E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.32582E-04    889  0.00000E+00      0.000
   30500.0000  0.00000E+00  0.00000E+00 -0.24426E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.13178E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.32582E-04    890  0.00000E+00      0.000
   30620.0000  0.00000E+00  0.00000E+00  0.17626E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.13181E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.32793E-04    891  0.00000E+00      0.000
   30740.0000  0.00000E+00  0.00000E+00  0.23313E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.13185E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.33073E-04    892  0.00000E+00      0.000
   30860.0000  0.00000E+00  0.00000E+00  0.15333E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.13189E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.33257E-04    893  0.00000E+00      0.000
   30980.0000  0.00000E+00  0.00000E+00  0.85693E-09  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.13192E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.33360E-04    894  0.00000E+00      0.000
   31094.0000  0.00000E+00  0.00000E+00 -0.33165E-09  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.13196E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.33360E-04    895  0.00000E+00      0.000
   31208.0000  0.00000E+00  0.00000E+00 -0.13987E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.13199E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.33360E-04    896  0.00000E+00      0.000
   31322.0000  0.00000E+00  0.00000E+00 -0.20096E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.13203E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.33360E-04    897  0.00000E+00      0.000
   31436.0000  0.00000E+00  0.00000E+00 -0.17048E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.13206E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.33360E-04    898  0.00000E+00      0.000
   31550.0000  0.00000E+00  0.00000E+00 -0.20554E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.13209E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.33360E-04    899  0.00000E+00      0.000
   31664.0000  0.00000E+00  0.00000E+00  0.28673E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.13213E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.33687E-04    900  0.00000E+00      0.000
   31778.0000  0.00000E+00  0.00000E+00  0.25097E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.13216E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.33973E-04    901  0.00000E+00      0.000
   31892.0000  0.00000E+00  0.00000E+00  0.18888E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.13219E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.34188E-04    902  0.00000E+00      0.000
   32006.0000  0.00000E+00  0.00000E+00  0.13971E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.13223E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.34347E-04    903  0.00000E+00      0.000
   32120.0000  0.00000E+00  0.00000E+00  0.11663E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.13226E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.34480E-04    904  0.00000E+00      0.000
   32240.0000  0.00000E+00  0.00000E+00  0.67600E-09  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.13230E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.34561E-04    905  0.00000E+00      0.000
   32360.0000  0.00000E+00  0.00000E+00 -0.57655E-09  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.13233E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.34561E-04    906  0.00000E+00      0.000
   32480.0000  0.00000E+00  0.00000E+00 -0.14591E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.13236E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.34561E-04    907  0.00000E+00      0.000
   32600.0000  0.00000E+00  0.00000E+00 -0.18454E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.13240E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.34561E-04    908  0.00000E+00      0.000
