 All solute fluxes and cumulative solute fluxes are positive into the region

       Time       cvTop      cvBot    Sum(cvTop) Sum(cvBot)   cvCh0      cvCh1       cTop      cRoot       cBot      cvRoot   Sum(cvRoot) Sum(cvNEql) TLevel
        [T]      [M/L2/T]   [M/L2/T]    [M/L2]     [M/L2]     [M/L2]     [M/L2]      [M/L3]    [M/L3]      [M/L3]   [M/L2/T]    [M/L2]      [M/L2]
      97.12652   .000E+00  -.262E-03   .000E+00  -.215E-02   .000E+00   .000E+00   .554E-02   .106E-01   .100E-01   .000E+00   .000E+00   .000E+00      77
      97.17505   .000E+00  -.263E-03   .000E+00  -.216E-02   .000E+00   .000E+00   .545E-02   .106E-01   .100E-01   .000E+00   .000E+00   .000E+00      78
      97.23851   .000E+00  -.264E-03   .000E+00  -.218E-02   .000E+00   .000E+00   .533E-02   .105E-01   .100E-01   .000E+00   .000E+00   .000E+00      79
      97.32312   .000E+00  -.266E-03   .000E+00  -.220E-02   .000E+00   .000E+00   .518E-02   .105E-01   .100E-01   .000E+00   .000E+00   .000E+00      80
      97.43594   .000E+00  -.268E-03   .000E+00  -.223E-02   .000E+00   .000E+00   .500E-02   .105E-01   .100E-01   .000E+00   .000E+00   .000E+00      81
      97.57695   .000E+00  -.273E-03   .000E+00  -.227E-02   .000E+00   .000E+00   .480E-02   .105E-01   .100E-01   .000E+00   .000E+00   .000E+00      82
      97.78848   .000E+00  -.279E-03   .000E+00  -.233E-02   .000E+00   .000E+00   .452E-02   .104E-01   .100E-01   .000E+00   .000E+00   .000E+00      83
      98.00000   .000E+00  -.285E-03   .000E+00  -.239E-02   .000E+00   .000E+00   .427E-02   .104E-01   .100E-01   .000E+00   .000E+00   .000E+00      84
      98.01000   .000E+00  -.286E-03   .000E+00  -.239E-02   .000E+00   .000E+00   .427E-02   .103E-01   .100E-01   .000E+00   .000E+00   .000E+00      85
      98.02303   .000E+00  -.286E-03   .000E+00  -.239E-02   .000E+00   .000E+00   .427E-02   .103E-01   .100E-01   .000E+00   .000E+00   .000E+00      86
